question_id;db_id;question;predicted_sql;latency_seconds;llm_model;embedding_model;method;timestamp
93;employee_hire_evaluation;Count the number of employees for each city .;SELECT City, COUNT(*) AS Employee_Count FROM employee GROUP BY City;0.7405;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:00:37.616964
94;employee_hire_evaluation;Which cities do more than one employee under age 30 come from ?;SELECT DISTINCT City FROM employee WHERE Age < 30 INTERSECT SELECT City FROM employee WHERE Age < 30;13.419;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:00:38.958830
95;employee_hire_evaluation;Find the cities that have more than one employee under age 30 .;SELECT DISTINCT City FROM employee WHERE Age < 30 GROUP BY City HAVING COUNT(*) > 1;11.531;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:00:40.113020
96;employee_hire_evaluation;Find the number of shops in each location .;SELECT Location, COUNT(*) AS Number_of_shops FROM shop GROUP BY Location;0.8432;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:00:40.956261
97;employee_hire_evaluation;How many shops are there in each location ?;SELECT Location, COUNT(*) AS Number_of_shops FROM shop GROUP BY Location;10.274;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:00:41.983694
98;employee_hire_evaluation;Find the manager name and district of the shop whose number of products is the largest .;SELECT DISTINCT T1.Manager_name, T2.District FROM shop AS T1 JOIN employee AS T2 ON T1.Manager_id = T2.Employee_ID WHERE T1.Number_products = (SELECT MAX(T3.Number_products) FROM shop AS T3 WHERE T3.Manager_id = T2.Employee_ID);32.358;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:00:45.220631
99;employee_hire_evaluation;What are the manager name and district of the shop that sells the largest number of products ?;SELECT T1.Manager_name, T2.District FROM employee AS T1 JOIN shop AS T2 ON T1.Employee_ID = T2.Manager_id WHERE T2.Number_products = (SELECT MAX(T3.Number_products) FROM shop AS T3 WHERE T3.Manager_id = T1.Employee_ID);33.581;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:00:48.578708
100;employee_hire_evaluation;find the minimum and maximum number of products of all stores .;SELECT MIN(Number_products), MAX(Number_products) FROM shop;0.7659;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:00:49.345222
101;employee_hire_evaluation;What are the minimum and maximum number of products across all the shops ?;SELECT MIN(Number_products), MAX(Number_products) FROM shop;0.7676;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:00:50.113485
102;employee_hire_evaluation;Return the name , location and district of all shops in descending order of number of products .;SELECT shop.name, shop.location, shop.district FROM shop JOIN hiring ON shop.shop_id = hiring.shop_id WHERE hiring.is_full_time = true ORDER BY number_products DESC;1.792;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:00:51.906551
103;employee_hire_evaluation;Sort all the shops by number products in descending order , and return the name , location and district of each shop .;SELECT s.Name, s.Location, s.District FROM shop AS s JOIN hiring AS h ON s.Shop_ID = h.Shop_ID WHERE h.Is_full_time = true ORDER BY s.Number_products DESC;19.165;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:00:53.824085
104;employee_hire_evaluation;Find the names of stores whose number products is more than the average number of products .;SELECT DISTINCT T1.Name AS Store_Name FROM shop AS T1 JOIN (SELECT AVG(Number_products) AS Average_Products FROM shop) AS T2 ON T1.Number_products > T2.Average_Products;27.405;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:00:56.564609
105;employee_hire_evaluation;Which shops ' number products is above the average ? Give me the shop names .;SELECT DISTINCT T2.Name AS Shop_Name FROM hiring AS T1 JOIN shop AS T2 ON T1.Shop_ID = T2.Shop_ID WHERE T2.Number_products > (SELECT AVG(T3.Number_products) FROM shop AS T3);26.024;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:00:59.167054
106;employee_hire_evaluation;find the name of employee who was awarded the most times in the evaluation .;SELECT Name FROM employee AS T1 JOIN evaluation AS T2 ON T1.Employee_ID = T2.Employee_ID WHERE Year_awarded IN (SELECT MAX(Year_awarded) FROM evaluation GROUP BY Employee_ID);18.793;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:01.046360
107;employee_hire_evaluation;Which employee received the most awards in evaluations ? Give me the employee name .;SELECT T1.Name FROM employee AS T1 JOIN evaluation AS T2 ON T1.Employee_ID = T2.Employee_ID GROUP BY T1.Employee_ID ORDER BY COUNT(*) DESC LIMIT 1;18.462;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:02.893669
108;employee_hire_evaluation;Find the name of the employee who got the highest one time bonus .;SELECT Name FROM employee e JOIN evaluation eva ON e.Employee_ID = eva.Employee_ID WHERE Bonus = (SELECT MAX(Bonus) FROM evaluation WHERE Year_awarded = '2019');22.064;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:05.101112
109;employee_hire_evaluation;Which employee received the biggest bonus ? Give me the employee name .;SELECT T1.Name FROM employee AS T1 JOIN evaluation AS T2 ON T1.Employee_ID = T2.Employee_ID WHERE T2.Bonus = (SELECT MAX(T3.Bonus) FROM evaluation AS T3 WHERE T3.Employee_ID = T1.Employee_ID);28.574;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:07.958535
110;employee_hire_evaluation;Find the names of employees who never won any award in the evaluation .;SELECT employee.Name AS Employee_Name FROM employee LEFT JOIN evaluation ON employee.Employee_ID = evaluation.Employee_ID WHERE evaluation.Year_awarded IS NULL;16.999;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:09.659484
111;employee_hire_evaluation;What are the names of the employees who never received any evaluation ?;SELECT DISTINCT employee.Name AS Employee_Name FROM employee LEFT JOIN evaluation ON employee.Employee_ID = evaluation.Employee_ID WHERE evaluation.Year_awarded IS NULL;17.803;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:11.440846
112;employee_hire_evaluation;What is the name of the shop that is hiring the largest number of employees ?;SELECT T1.Name AS Shop_Name FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID JOIN employee AS T3 ON T2.Employee_ID = T3.Employee_ID GROUP BY T1.Shop_ID ORDER BY COUNT(*) DESC LIMIT 1;29.163;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:14.358122
113;employee_hire_evaluation;Which shop has the most employees ? Give me the shop name .;SELECT T1.Name FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T1.Shop_ID ORDER BY COUNT(*) DESC LIMIT 1;19.741;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:16.333188
114;employee_hire_evaluation;Find the name of the shops that do not hire any employee .;SELECT DISTINCT T1.Name AS Shop_Name FROM shop AS T1 LEFT JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID WHERE T2.Employee_ID IS NULL;20.444;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:18.378646
115;employee_hire_evaluation;Which shops run with no employees ? Find the shop names;SELECT DISTINCT T2.Name AS Shop_name FROM hiring AS T1 LEFT JOIN employee AS T2 ON T1.Employee_ID = T2.Employee_ID WHERE T2.Employee_ID IS NULL;1.9;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:20.279772
116;employee_hire_evaluation;Find the number of employees hired in each shop ;;;;;;
117;employee_hire_evaluation;For each shop , return the number of employees working there and the name of the shop .;SELECT T1.Shop_ID, COUNT(T2.Employee_ID) AS 'Number of Employees', T3.Name AS 'Shop Name' FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID JOIN employee AS T3 ON T2.Employee_ID = T3.Employee_ID GROUP BY T1.Shop_ID, T3.Name ORDER BY T1.Shop_ID ASC;41.156;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:26.813986
118;employee_hire_evaluation;What is total bonus given in all evaluations ?;SELECT SUM(Bonus) FROM evaluation;0.5658;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:27.379797
119;employee_hire_evaluation;Find the total amount of bonus given in all the evaluations .;SELECT SUM(Bonus) FROM evaluation;0.6009;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:27.981836
120;employee_hire_evaluation;Give me all the information about hiring .;SELECT employee.Employee_ID, employee.Name, employee.Age, employee.City, shop.Shop_ID, shop.Name, shop.Location, shop.District, shop.Number_products, shop.Manager_name, hiring.Start_from, hiring.Is_full_time FROM employee JOIN hiring ON employee.Employee_ID = hiring.Employee_ID JOIN shop ON hiring.Shop_ID = shop.Shop_ID;43.483;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:32.331127
121;employee_hire_evaluation;What is all the information about hiring ?;SELECT employee.Employee_ID, employee.Name, employee.Age, employee.City, shop.Shop_ID, shop.Name, shop.Location, shop.District, shop.Number_products, shop.Manager_name, evaluation.Year_awarded, evaluation.Bonus FROM employee JOIN hiring ON employee.Employee_ID = hiring.Employee_ID JOIN shop ON hiring.Shop_ID = shop.Shop_ID LEFT JOIN evaluation ON employee.Employee_ID = evaluation.Employee_ID;49.687;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:37.299862
122;employee_hire_evaluation;Which district has both stores with less than 3000 products and stores with more than 10000 products ?;SELECT DISTINCT district FROM shop WHERE number_products < 3000 INTERSECT SELECT district FROM shop WHERE number_products > 10000;15.148;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:38.814640
123;employee_hire_evaluation;Find the districts in which there are both shops selling less than 3000 products and shops selling more than 10000 products .;SELECT DISTINCT district FROM shop WHERE Number_products < 3000 INTERSECT SELECT district FROM shop WHERE Number_products > 10000;14.997;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:40.314352
124;employee_hire_evaluation;How many different store locations are there ?;SELECT DISTINCT Location FROM shop;0.4883;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:40.802606
125;employee_hire_evaluation;Count the number of distinct store locations .;SELECT DISTINCT Location FROM shop;0.4599;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:41.263560
126;orchestra;How many conductors are there ?;SELECT COUNT(DISTINCT Conductor_ID) FROM conductor;10.846;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:42.348208
127;orchestra;Count the number of conductors .;SELECT COUNT(*) FROM conductor;0.4816;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:42.830820
128;orchestra;List the names of conductors in ascending order of age .;SELECT Name FROM conductor ORDER BY Age ASC;0.4827;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:43.314624
129;orchestra;What are the names of conductors , ordered by age ?;SELECT Name FROM conductor ORDER BY Age DESC;0.5813;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:43.897021
130;orchestra;What are the names of conductors whose nationalities are not `` USA '' ?;SELECT Name FROM conductor WHERE Nationality ! = 'USA';0.6685;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:44.565532
131;orchestra;Return the names of conductors that do not have the nationality `` USA '' .;SELECT DISTINCT Name FROM conductor WHERE Nationality ! = 'USA';0.8288;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:45.395417
132;orchestra;What are the record companies of orchestras in descending order of years in which they were founded ?;SELECT DISTINCT R.Record_Company FROM conductor AS C JOIN orchestra AS O ON C.Conductor_ID = O.Conductor_ID JOIN performance AS P ON O.Orchestra_ID = P.Orchestra_ID JOIN show AS S ON P.Performance_ID = S.Performance_ID JOIN orchestra AS R ON S.Orchestra_ID = R.Orchestra_ID ORDER BY R.Year_of_Founded DESC;43.253;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:49.721798
133;orchestra;Return the record companies of orchestras , sorted descending by the years in which they were founded .;SELECT DISTINCT T1.Record_Company FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID JOIN show AS T3 ON T2.Performance_ID = T3.Performance_ID ORDER BY T1.Year_of_Founded DESC;29.333;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:52.655118
134;orchestra;What is the average attendance of shows ?;SELECT AVG(Attendance) FROM show WHERE Performance_ID IN (SELECT Performance_ID FROM performance WHERE Type = 'show');11.903;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:53.845385
135;orchestra;Return the average attendance across all shows .;SELECT AVG(Attendance) FROM show;0.4777;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:54.323072
136;orchestra;What are the maximum and minimum share of performances whose type is not `` Live final '' .;SELECT MAX(share), MIN(share) FROM performance WHERE type ! = 'Live final';10.048;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:55.327855
137;orchestra;Return the maximum and minimum shares for performances that do not have the type `` Live final '' .;SELECT MAX(Share), MIN(Share) FROM performance WHERE Type ! = 'Live final';11.192;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:56.447017
138;orchestra;How many different nationalities do conductors have ?;SELECT DISTINCT Nationality FROM conductor;0.6206;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:57.067662
139;orchestra;Count the number of different nationalities of conductors .;SELECT COUNT(DISTINCT Nationality) FROM conductor;0.7282;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:57.795846
140;orchestra;List names of conductors in descending order of years of work .;SELECT Name FROM conductor ORDER BY Year_of_Work DESC;0.9501;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:58.747213
141;orchestra;What are the names of conductors , sorted descending by the number of years they have worked ?;SELECT Name FROM conductor ORDER BY Year_of_Work DESC;0.6665;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:01:59.413738
142;orchestra;List the name of the conductor with the most years of work .;SELECT Name FROM conductor WHERE Year_of_Work = (SELECT MAX(Year_of_Work) FROM conductor);10.991;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:00.513129
143;orchestra;What is the name of the conductor who has worked the greatest number of years ?;SELECT Name FROM conductor WHERE Year_of_Work = (SELECT MAX(Year_of_Work) FROM conductor);11.545;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:01.668670
144;orchestra;Show the names of conductors and the orchestras they have conducted .;SELECT DISTINCT Conductor.Name, Orchestra.Orchestra FROM Conductor JOIN Orchestra ON Conductor.Conductor_ID = Orchestra.Conductor_ID;19.135;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:03.582208
145;orchestra;What are the names of conductors as well as the corresonding orchestras that they have conducted ?;SELECT DISTINCT c.Name, o.Orchestra FROM conductor AS c JOIN orchestra AS o ON c.Conductor_ID = o.Conductor_ID;19.114;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:05.493588
146;orchestra;Show the names of conductors that have conducted more than one orchestras .;SELECT DISTINCT Name FROM conductor WHERE Conductor_ID IN (SELECT DISTINCT Conductor_ID FROM orchestra GROUP BY Conductor_ID HAVING COUNT(*) > 1);20.767;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:07.570287
147;orchestra;What are the names of conductors who have conducted at more than one orchestra ?;SELECT DISTINCT T1.Name AS Conductor_Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Name HAVING COUNT(DISTINCT T2.Orchestra) > 1;30.225;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:10.592784
148;orchestra;Show the name of the conductor that has conducted the most number of orchestras .;SELECT T1.Name AS Conductor_Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Conductor_ID ORDER BY COUNT(T2.Orchestra_ID) DESC LIMIT 1;31.729;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:13.766735
149;orchestra;What is the name of the conductor who has conducted the most orchestras ?;SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1;25.809;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:16.347585
150;orchestra;Please show the name of the conductor that has conducted orchestras founded after 2008 .;SELECT DISTINCT Name FROM conductor WHERE Conductor_ID IN (SELECT Conductor_ID FROM orchestra WHERE Year_of_Founded > 2008);17.175;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:18.065097
151;orchestra;What are the names of conductors who have conducted orchestras founded after the year 2008 ?;SELECT DISTINCT Name FROM conductor WHERE Conductor_ID IN (SELECT Conductor_ID FROM orchestra WHERE Year_of_Founded > 2008);18.387;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:19.903803
152;orchestra;Please show the different record companies and the corresponding number of orchestras .;SELECT DISTINCT Record_Company, COUNT(*) AS Number_of_Orchestras FROM orchestra GROUP BY Record_Company ORDER BY Number_of_Orchestras DESC;15.576;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:21.461419
153;orchestra;How many orchestras does each record company manage ?;SELECT Record_Company, COUNT(DISTINCT Orchestra) AS Num_Orchestras FROM orchestra GROUP BY Record_Company;12.063;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:22.667731
154;orchestra;Please show the record formats of orchestras in ascending order of count .;SELECT Major_Record_Format FROM orchestra ORDER BY COUNT(*) ASC;0.7043;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:23.373155
155;orchestra;What are the major record formats of orchestras , sorted by their frequency ?;SELECT Major_Record_Format FROM orchestra ORDER BY COUNT(*) DESC;0.6869;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:24.060732
156;orchestra;List the record company shared by the most number of orchestras .;SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1;0.9179;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:24.979684
157;orchestra;What is the record company used by the greatest number of orchestras ?;SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1;0.9821;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:25.961764
158;orchestra;List the names of orchestras that have no performance .;SELECT DISTINCT T1.Orchestra FROM orchestra AS T1 LEFT JOIN performance AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID WHERE T2.Performance_ID IS NULL;21.575;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:28.120252
159;orchestra;What are the orchestras that do not have any performances ?;SELECT DISTINCT T1.Orchestra FROM orchestra AS T1 LEFT JOIN performance AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID WHERE T2.Performance_ID IS NULL;19.898;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:30.110086
160;orchestra;Show the record companies shared by orchestras founded before 2003 and after 2003 .;SELECT DISTINCT T1.Record_Company FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID JOIN performance AS T3 ON T2.Orchestra_ID = T3.Orchestra_ID JOIN show AS T4 ON T3.Performance_ID = T4.Performance_ID WHERE T1.Year_of_Work < 2003 AND T4.If_first_show = true;41.087;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:34.218820
161;orchestra;What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003 ?;SELECT DISTINCT Record_Company FROM orchestra WHERE Year_of_Founded < 2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded > 2003;1.953;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:36.171831
162;orchestra;Find the number of orchestras whose record format is `` CD '' or `` DVD '' .;SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format IN ('CD', 'DVD');0.9564;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:37.128263
163;orchestra;Count the number of orchestras that have CD or DVD as their record format .;SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format IN ('CD', 'DVD');0.9227;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:38.051007
164;orchestra;Show the years in which orchestras that have given more than one performance are founded .;SELECT DISTINCT Year_of_Work FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID WHERE orchestra.Year_of_Founded IN (SELECT DISTINCT Year_of_Work FROM performance GROUP BY Year_of_Work HAVING COUNT(*) > 1);31.561;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:41.208231
165;orchestra;What are years of founding for orchestras that have had more than a single performance ?;SELECT DISTINCT Year_of_Founded FROM orchestra WHERE Year_of_Founded IS NOT NULL AND EXISTS (SELECT * FROM performance WHERE orchestra.Orchestra_ID = performance.Orchestra_ID);21.365;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:43.345808
166;singer;How many singers are there ?;SELECT COUNT(*) FROM singer;0.5545;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:43.901301
167;singer;What is the count of singers ?;SELECT COUNT(*) FROM singer;0.3432;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:44.245560
168;singer;List the name of singers in ascending order of net worth .;SELECT Name FROM singer ORDER BY Net_Worth_Millions ASC;0.8292;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:45.074800
169;singer;What are the names of singers ordered by ascending net worth ?;SELECT Name FROM singer ORDER BY Net_Worth_Millions ASC;0.7785;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:45.853345
170;singer;What are the birth year and citizenship of singers ?;SELECT Singer.Birth_Year, Singer.Citizenship FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID;14.969;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:47.350210
171;singer;What are the birth years and citizenships of the singers ?;SELECT Singer_ID, Birth_Year, Citizenship FROM singer;0.8266;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:48.177890
172;singer;List the name of singers whose citizenship is not `` France '' .;SELECT Name FROM singer WHERE Citizenship ! = 'France';0.7177;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:48.895591
173;singer;What are the names of the singers who are not French citizens ?;SELECT DISTINCT Name FROM singer WHERE Citizenship ! = 'France';0.8198;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:49.715361
174;singer;Show the name of singers whose birth year is either 1948 or 1949 ?;SELECT Name FROM singer WHERE Birth_Year = 1948 OR Birth_Year = 1949;1.234;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:50.949356
175;singer;What are the names of the singers whose birth years are either 1948 or 1949 ?;SELECT Name FROM singer WHERE Birth_Year = 1948 OR Birth_Year = 1949;11.428;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:52.092167
176;singer;What is the name of the singer with the largest net worth ?;SELECT Name FROM singer WHERE Net_Worth_Millions = (SELECT MAX(Net_Worth_Millions) FROM singer);13.406;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:53.434098
177;singer;What is the name of the singer who is worth the most ?;SELECT Name FROM singer WHERE Net_Worth_Millions = (SELECT MAX(Net_Worth_Millions) FROM singer);12.155;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:54.649603
178;singer;Show different citizenship of singers and the number of singers of each citizenship .;SELECT Citizenship, COUNT(*) FROM singer GROUP BY Citizenship;0.8578;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:55.507419
179;singer;For each citizenship , how many singers are from that country ?;SELECT Citizenship, COUNT(*) FROM singer GROUP BY Citizenship;0.904;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:56.412509
180;singer;Please show the most common citizenship of singers .;SELECT Citizenship FROM singer GROUP BY Citizenship ORDER BY COUNT(*) DESC LIMIT 1;11.051;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:57.518655
181;singer;What is the most common singer citizenship ?;SELECT Citizenship FROM singer WHERE Singer_ID IN (SELECT TOP 1 Singer_ID FROM song GROUP BY Singer_ID ORDER BY COUNT(*) DESC);16.671;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:02:59.185805
182;singer;Show different citizenships and the maximum net worth of singers of each citizenship .;SELECT Citizenship, MAX(Net_Worth_Millions) FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID GROUP BY Citizenship;1.621;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:03:00.807783
183;singer;For each citizenship , what is the maximum net worth ?;SELECT Citizenship, MAX(Net_Worth_Millions) FROM singer JOIN song ON Singer_ID = singer_id GROUP BY Citizenship;17.097;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:03:02.518549
184;singer;Show titles of songs and names of singers .;SELECT song.Title, singer.Name FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID;10.275;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:03:03.546014
185;singer;What are the song titles and singer names ?;SELECT song.Title, singer.Name FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID;11.918;codellama:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:03:04.738869
