question_id,db_id,question,predicted_sql,latency_seconds,llm_model,embedding_model,method,timestamp
95,employee_hire_evaluation,Find the cities that have more than one employee under age 30 .,select city from employee where age < 30 group by city having count(*) > 1,0.674,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:41.434182
96,employee_hire_evaluation,Find the number of shops in each location .,"select location, count(*) from shop group by location",0.5354,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:41.969630
97,employee_hire_evaluation,How many shops are there in each location ?,"select location, count(*) from shop group by location",0.517,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:42.487651
98,employee_hire_evaluation,Find the manager name and district of the shop whose number of products is the largest .,"select t4.manager_name, t4.district from shop as t1 join hiring as t2 on t1.shop_id = t2.shop_id join evaluation as t3 on t2.employee_id = t3.employee_id join employee as t4 on t2.employee_id = t4.employee_id where t1.number_products = (select max(number_products) from shop)",1.9988,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:44.487271
99,employee_hire_evaluation,What are the manager name and district of the shop that sells the largest number of products ?,"SELECT T1.manager_name, T1.district FROM shop AS T1 JOIN hiring AS T2 ON T1.shop_id = T2.shop_id WHERE T2.is_full_time = 't' GROUP BY T1.shop_id ORDER BY COUNT(*) DESC LIMIT 1",1.4208,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:45.909145
100,employee_hire_evaluation,find the minimum and maximum number of products of all stores .,"select min(number_products), max(number_products) from shop",0.5877,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:46.497850
101,employee_hire_evaluation,What are the minimum and maximum number of products across all the shops ?,"select min(number_products), max(number_products) from shop",0.5802,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:47.078486
102,employee_hire_evaluation,"Return the name , location and district of all shops in descending order of number of products .","select T2.name, T2.location, T2.district from shop as T2 join hiring as T1 on T2.shop_id = T1.shop_id group by T2.shop_id order by T2.number_products desc",1.2867,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:48.366224
103,employee_hire_evaluation,"Sort all the shops by number products in descending order , and return the name , location and district of each shop .","select name, location, district from shop order by number_products desc",0.5677,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:48.934923
104,employee_hire_evaluation,Find the names of stores whose number products is more than the average number of products .,select t2.name from shop as t2 where t2.number_products > (select avg(number_products) from shop),0.8287,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:49.764662
105,employee_hire_evaluation,Which shops ' number products is above the average ? Give me the shop names .,SELECT T2.name FROM hiring AS T1 JOIN shop AS T2 ON T1.shop_id = T2.shop_id WHERE T2.number_products > (SELECT AVG(number_products) FROM shop),1.1177,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:50.882399
106,employee_hire_evaluation,find the name of employee who was awarded the most times in the evaluation .,select name from employee where employee_id in (select employee_id from evaluation group by employee_id order by count(*) desc limit 1),0.864,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:51.747418
107,employee_hire_evaluation,Which employee received the most awards in evaluations ? Give me the employee name .,select name from employee where employee_id = (select employee_id from evaluation group by employee_id order by count(*) desc limit 1),0.8434,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:52.590805
108,employee_hire_evaluation,Find the name of the employee who got the highest one time bonus .,select e.name from evaluation as e join employee as emp on e.employee_id = emp.employee_id order by e.bonus desc limit 1,0.8775,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:53.469286
109,employee_hire_evaluation,Which employee received the biggest bonus ? Give me the employee name .,select name from employee where employee_id = (select employee_id from evaluation order by bonus desc limit 1),0.7524,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:54.222674
110,employee_hire_evaluation,Find the names of employees who never won any award in the evaluation .,SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation),0.6319,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:54.855532
111,employee_hire_evaluation,What are the names of the employees who never received any evaluation ?,select name from employee where employee_id not in (select employee_id from evaluation),0.6051,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:55.461644
112,employee_hire_evaluation,What is the name of the shop that is hiring the largest number of employees ?,select t4.name from hiring as t1 join employee as t2 on t1.employee_id = t2.employee_id join shop as t4 on t1.shop_id = t4.shop_id group by t4.name order by count(*) desc limit 1,1.4365,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:56.898096
113,employee_hire_evaluation,Which shop has the most employees ? Give me the shop name .,SELECT T2.name FROM hiring AS T1 JOIN shop AS T2 ON T1.shop_id = T2.shop_id GROUP BY T2.shop_id ORDER BY COUNT(*) DESC LIMIT 1,1.1383,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:58.036385
114,employee_hire_evaluation,Find the name of the shops that do not hire any employee .,select t1.name from shop as t1 left join hiring as t2 on t1.shop_id = t2.shop_id where t2.employee_id is null,0.9398,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:26:58.976224
115,employee_hire_evaluation,Which shops run with no employees ? Find the shop names,SELECT T1.name FROM shop AS T1 WHERE T1.shop_id NOT IN (SELECT T3.shop_id FROM hiring AS T2 JOIN employee AS T3 ON T2.employee_id = T3.employee_id),1.1772,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:00.153457
116,employee_hire_evaluation,Find the number of employees hired in each shop ; show the shop name as well .,"select T2.name, count(*) from hiring as T1 join shop as T2 on T1.shop_id = T2.shop_id group by T2.name",0.9453,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:01.099718
117,employee_hire_evaluation,"For each shop , return the number of employees working there and the name of the shop .","select t3.name, count(t2.employee_id) from employee as t1 join hiring as t2 on t1.employee_id = t2.employee_id join shop as t3 on t2.shop_id = t3.shop_id group by t3.name",1.3857,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:02.486405
118,employee_hire_evaluation,What is total bonus given in all evaluations ?,select sum(bonus) from evaluation,0.4433,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:02.930312
119,employee_hire_evaluation,Find the total amount of bonus given in all the evaluations .,select sum(bonus) from evaluation,0.4569,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:03.387180
120,employee_hire_evaluation,Give me all the information about hiring .,select * from hiring,0.3718,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:03.760003
121,employee_hire_evaluation,What is all the information about hiring ?,select * from hiring,0.3958,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:04.155811
122,employee_hire_evaluation,Which district has both stores with less than 3000 products and stores with more than 10000 products ?,SELECT district FROM shop WHERE number_products < 3000 INTERSECT SELECT district FROM shop WHERE number_products > 10000,0.9032,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:05.059965
123,employee_hire_evaluation,Find the districts in which there are both shops selling less than 3000 products and shops selling more than 10000 products .,SELECT district FROM shop WHERE number_products < 3000 INTERSECT SELECT district FROM shop WHERE number_products > 10000,0.9037,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:05.964736
124,employee_hire_evaluation,How many different store locations are there ?,select count(distinct location) from shop,0.4736,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:06.438305
125,employee_hire_evaluation,Count the number of distinct store locations .,select count(distinct location) from shop,0.4624,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:06.900700
126,orchestra,How many conductors are there ?,select count(*) from conductor,0.5378,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:07.439417
127,orchestra,Count the number of conductors .,select count(*) from conductor,0.4014,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:07.841814
128,orchestra,List the names of conductors in ascending order of age .,select name from conductor order by age asc,0.4625,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:08.305269
129,orchestra,"What are the names of conductors , ordered by age ?",select name from conductor order by age,0.4676,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:08.773853
130,orchestra,What are the names of conductors whose nationalities are not `` USA '' ?,select name from conductor where nationality ! = ' usa ',0.4985,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:09.273410
131,orchestra,Return the names of conductors that do not have the nationality `` USA '' .,select name from conductor where nationality ! = ' usa ',0.5047,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:09.779119
132,orchestra,What are the record companies of orchestras in descending order of years in which they were founded ?,select t2.record_company from orchestra as t1 join conductor as t2 on t1.conductor_id = t2.conductor_id group by t2.record_company order by t1.year_of_founded desc,1.175,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:10.955153
133,orchestra,"Return the record companies of orchestras , sorted descending by the years in which they were founded .",select t2.record_company from orchestra as t1 join conductor as t2 on t1.conductor_id = t2.conductor_id join performance as t3 on t1.orchestra_id = t3.orchestra_id join show as t4 on t3.performance_id = t4.performance_id group by t2.record_company order by t1.year_of_founded desc,1.856,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:12.811178
134,orchestra,What is the average attendance of shows ?,select avg(t4.attendance) from show as t4 join performance as t3 on t4.performance_id = t3.performance_id,0.8379,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:13.650149
135,orchestra,Return the average attendance across all shows .,select avg(t4.attendance) from show as t4 join performance as t3 on t4.performance_id = t3.performance_id,0.8624,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:14.512562
136,orchestra,What are the maximum and minimum share of performances whose type is not `` Live final '' .,"select max(t1.share), min(t1.share) from performance as t1 join show as t2 on t1.performance_id = t2.performance_id where t1.type ! = ' Live final '",1.1986,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:15.711130
137,orchestra,Return the maximum and minimum shares for performances that do not have the type `` Live final '' .,"select max(t1.share), min(t1.share) from performance as t1 join show as t2 on t1.performance_id = t2.performance_id where t1.type ! = 'live final'",1.1663,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:16.878391
138,orchestra,How many different nationalities do conductors have ?,select count(distinct nationality) from conductor,0.4631,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:17.342499
139,orchestra,Count the number of different nationalities of conductors .,select count(distinct nationality) from conductor,0.4684,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:17.811690
140,orchestra,List names of conductors in descending order of years of work .,select name from conductor order by year_of_work desc,0.5078,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:18.319477
141,orchestra,"What are the names of conductors , sorted descending by the number of years they have worked ?",select name from conductor where conductor_id in (select conductor_id from performance join orchestra on performance.orchestra_id = orchestra.orchestra_id group by conductor_id order by count(year_of_work) desc limit 1),1.2634,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:19.582924
142,orchestra,List the name of the conductor with the most years of work .,SELECT name FROM conductor WHERE year_of_work = (SELECT MAX(year_of_work) FROM conductor),0.6827,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:20.265640
143,orchestra,What is the name of the conductor who has worked the greatest number of years ?,select name from conductor where year_of_work = (select max(year_of_work) from conductor),0.6979,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:20.963557
144,orchestra,Show the names of conductors and the orchestras they have conducted .,"select T1.name, T2.Orchestra from conductor as T1 join orchestra as T2 on T1.Conductor_ID = T2.Conductor_ID",1.0076,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:21.971179
145,orchestra,What are the names of conductors as well as the corresonding orchestras that they have conducted ?,"select T1.name, T2.Orchestra from conductor as T1 join orchestra as T2 on T1.Conductor_ID = T2.Conductor_ID",0.9014,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:22.873541
146,orchestra,Show the names of conductors that have conducted more than one orchestras .,select T1.name from conductor as T1 join orchestra as T2 on T1.conductor_id = T2.conductor_id group by T1.name having count(*) > 1,1.0722,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:23.946793
147,orchestra,What are the names of conductors who have conducted at more than one orchestra ?,SELECT T1.name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.conductor_id = T2.conductor_id GROUP BY T1.name HAVING COUNT(DISTINCT T2.orchestra) > 1,1.2143,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:25.162160
148,orchestra,Show the name of the conductor that has conducted the most number of orchestras .,select c.name from conductor as c join orchestra as o on c.conductor_id = o.conductor_id group by c.name order by count(*) desc limit 1,0.9749,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:26.137100
149,orchestra,What is the name of the conductor who has conducted the most orchestras ?,select c.name from conductor as c join orchestra as o on c.conductor_id = o.conductor_id group by c.name order by count(*) desc limit 1,0.9615,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:27.099607
150,orchestra,Please show the name of the conductor that has conducted orchestras founded after 2008 .,select c.name from conductor as c join orchestra as o on c.conductor_id = o.conductor_id where o.year_of_founded > 2008,0.9953,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:28.095875
151,orchestra,What are the names of conductors who have conducted orchestras founded after the year 2008 ?,select c.name from conductor as c join orchestra as o on c.conductor_id = o.conductor_id where o.year_of_founded > 2008,0.9788,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:29.075702
152,orchestra,Please show the different record companies and the corresponding number of orchestras .,"select record_company, count(*) from orchestra group by record_company",0.5732,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:29.648912
153,orchestra,How many orchestras does each record company manage ?,"select t2.record_company, count(*) from orchestra as t1 join conductor as t2 on t1.conductor_id = t2.conductor_id group by t2.record_company",1.0308,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:30.679712
154,orchestra,Please show the record formats of orchestras in ascending order of count .,select major_record_format from orchestra group by major_record_format order by count(*) asc,0.6307,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:31.310449
155,orchestra,"What are the major record formats of orchestras , sorted by their frequency ?",select t2.major_record_format from orchestra as t1 join show as t2 on t1.orchestra_id = t2.performance_id group by t2.major_record_format order by count(*) desc,1.1307,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:32.441162
156,orchestra,List the record company shared by the most number of orchestras .,select t2.record_company from orchestra as t1 join conductor as t2 on t1.conductor_id = t2.conductor_id group by t2.record_company order by count(*) desc limit 1,1.1,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:33.541200
157,orchestra,What is the record company used by the greatest number of orchestras ?,select t2.record_company from orchestra as t1 join conductor as T2 on t1.Conductor_ID = T2.Conductor_ID group by t2.record_company order by count(*) desc limit 1,1.186,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:34.728177
158,orchestra,List the names of orchestras that have no performance .,select orchestra from orchestra where orchestra_id not in (select orchestra_id from performance),0.6327,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:35.361832
159,orchestra,What are the orchestras that do not have any performances ?,SELECT orchestra FROM orchestra WHERE orchestra_id NOT IN (SELECT orchestra_id FROM performance),0.6001,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:35.962975
160,orchestra,Show the record companies shared by orchestras founded before 2003 and after 2003 .,SELECT T1.record_company FROM orchestra AS T1 JOIN performance AS T2 ON T1.orchestra_id = T2.orchestra_id WHERE T1.year_of_founded < 2003 INTERSECT SELECT T1.record_company FROM orchestra AS T1 JOIN performance AS T2 ON T1.orchestra_id = T2.orchestra_id WHERE T1.year_of_founded > 2003,2.0214,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:37.984342
161,orchestra,What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003 ?,SELECT T2.record_company FROM orchestra AS T1 JOIN performance AS T3 ON T1.orchestra_id = T3.Orchestra_ID JOIN show AS T4 ON T3.Performance_ID = T4.Performance_ID JOIN conductor AS T5 ON T1.Conductor_ID = T5.Conductor_ID WHERE T1.Year_of_Founded < 2003 INTERSECT SELECT T2.record_company FROM orchestra AS T1 JOIN performance AS T3 ON T1.orchestra_id = T3.Orchestra_ID JOIN show AS T4 ON T3.Performance_ID = T4.Performance_ID JOIN conductor AS T5 ON T1.Conductor_ID = T5.Conductor_ID WHERE T1.Year_of_Founded > = 2003,3.8403,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:41.824606
162,orchestra,Find the number of orchestras whose record format is `` CD '' or `` DVD '' .,select count(*) from orchestra where major_record_format = 'cd' union select count(*) from orchestra where major_record_format = 'dvd',0.8666,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:42.691237
163,orchestra,Count the number of orchestras that have CD or DVD as their record format .,select count(*) from orchestra where major_record_format = 'cd' union select count(*) from orchestra where major_record_format = 'dvd',0.8793,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:43.571588
164,orchestra,Show the years in which orchestras that have given more than one performance are founded .,select o.year_of_founded from orchestra as o join performance as p on o.orchestra_id = p.orchestra_id group by o.orchestra_id having count(p.performance_id) > 1,1.1002,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:44.672235
165,orchestra,What are years of founding for orchestras that have had more than a single performance ?,SELECT t2.year_of_founded FROM performance AS T1 JOIN orchestra AS T2 ON T1.orchestra_id = T2.orchestra_id GROUP BY T2.orchestra_id HAVING COUNT(*) > 1,1.2058,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:45.879067
166,singer,How many singers are there ?,select count(*) from singer,0.4535,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:46.333604
167,singer,What is the count of singers ?,select count(*) from singer,0.4102,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:46.744805
168,singer,List the name of singers in ascending order of net worth .,select name from singer order by net_worth_millions asc,0.5415,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:47.286277
169,singer,What are the names of singers ordered by ascending net worth ?,select name from singer order by net_worth_millions asc,0.5373,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:47.824113
170,singer,What are the birth year and citizenship of singers ?,"select birth_year, citizenship from singer",0.4764,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:48.301539
171,singer,What are the birth years and citizenships of the singers ?,"select birth_year, citizenship from singer",0.4661,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:48.767666
172,singer,List the name of singers whose citizenship is not `` France '' .,SELECT name FROM singer WHERE citizenship NOT IN (SELECT citizenship FROM singer WHERE citizenship = 'France'),0.6977,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:49.466226
173,singer,What are the names of the singers who are not French citizens ?,SELECT name FROM singer WHERE citizenship NOT IN (SELECT citizenship FROM singer WHERE citizenship = 'French'),0.6849,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:50.152131
174,singer,Show the name of singers whose birth year is either 1948 or 1949 ?,SELECT name FROM singer WHERE birth_year = 1948 UNION SELECT name FROM singer WHERE birth_year = 1949,0.8473,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:50.999433
175,singer,What are the names of the singers whose birth years are either 1948 or 1949 ?,select name from singer where birth_year = 1948 union select name from singer where birth_year = 1949,0.8476,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:51.848063
176,singer,What is the name of the singer with the largest net worth ?,select name from singer where singer_id = (select singer_id from song group by singer_id order by sum(net_worth_millions) desc limit 1),0.9304,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:52.779115
177,singer,What is the name of the singer who is worth the most ?,SELECT name FROM singer WHERE Singer_ID = (SELECT Singer_ID FROM song GROUP BY Singer_ID ORDER BY SUM(Net_Worth_Millions) DESC LIMIT 1),0.9176,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:53.696696
178,singer,Show different citizenship of singers and the number of singers of each citizenship .,"SELECT citizenship, COUNT(*) FROM singer GROUP BY citizenship",0.5152,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:54.212921
179,singer,"For each citizenship , how many singers are from that country ?","SELECT Citizenship, COUNT(*) FROM singer GROUP BY Citizenship",0.4831,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:54.695986
180,singer,Please show the most common citizenship of singers .,SELECT citizenship FROM singer GROUP BY citizenship ORDER BY COUNT(*) DESC LIMIT 1,0.5939,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:55.289888
181,singer,What is the most common singer citizenship ?,SELECT Citizenship FROM singer GROUP BY Citizenship ORDER BY COUNT(*) DESC LIMIT 1,0.6369,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:55.926740
182,singer,Show different citizenships and the maximum net worth of singers of each citizenship .,"SELECT citizenship, max(net_worth_millions) FROM singer GROUP BY citizenship",0.6069,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:56.534649
183,singer,"For each citizenship , what is the maximum net worth ?","SELECT Citizenship, MAX(Net_Worth_Millions) FROM singer GROUP BY Citizenship",0.6335,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:57.169162
184,singer,Show titles of songs and names of singers .,"select song.title, singer.name from song as s join singer on s.singer_id = singer.singer_id",0.7323,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:57.902195
185,singer,What are the song titles and singer names ?,"select s.title, t.name from song as s join singer as t on s.singer_id = t.singer_id",0.7715,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:58.674853
186,singer,Show distinct names of singers that have songs with sales more than 300000 .,select s.name from singer as s join song as g on s.singer_id = g.singer_id where g.sales > 300000 group by s.name,1.0517,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:27:59.727370
187,singer,what are the different names of the singers that have sales more than 300000 ?,select distinct t1.name from singer as t1 join song as t2 on t1.singer_id = t2.singer_id where t2.sales > 300000,1.1198,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:28:00.848241
188,singer,Show the names of singers that have more than one song .,SELECT name FROM singer WHERE Singer_ID IN (SELECT Singer_ID FROM song GROUP BY Singer_ID HAVING COUNT(*) > 1),0.8284,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:28:01.677709
189,singer,What are the names of the singers that have more than one songs ?,SELECT name FROM singer WHERE Singer_ID IN (SELECT Singer_ID FROM song GROUP BY Singer_ID HAVING COUNT(*) > 1),0.8648,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:28:02.543126
190,singer,Show the names of singers and the total sales of their songs .,"select T1.name, sum(T2.sales) from singer as T1 join song as T2 on T1.singer_id = T2.singer_id group by T1.singer_id",1.112,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:28:03.656097
191,singer,"For each singer name , what is the total sales for their songs ?","select T1.name, sum(T2.sales) from singer as T1 join song as T2 on T1.singer_id = T2.singer_id group by T1.name",1.0673,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:28:04.724401
192,singer,List the name of singers that do not have any song .,select name from singer where singer_id not in (select singer_id from song),0.6178,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:28:05.342194
193,singer,What is the sname of every sing that does not have any song ?,select name from singer where singer_id not in (select singer_id from song),0.6182,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:28:05.961330
194,singer,Show the citizenship shared by singers with birth year before 1945 and after 1955 .,SELECT citizenship FROM singer WHERE birth_year < 1945 INTERSECT SELECT citizenship FROM singer WHERE birth_year > 1955,0.9023,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:28:06.864185
195,singer,What are the citizenships that are shared by singers with a birth year before 1945 and after 1955 ?,SELECT citizenship FROM singer WHERE birth_year < 1945 INTERSECT SELECT citizenship FROM singer WHERE birth_year > 1955,0.9041,qwen2.5:7b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:28:07.769380
