question_id;db_id;question;predicted_sql;latency_seconds;llm_model;embedding_model;method;timestamp
85;pets_1;What is the last name of the student who has a cat that is 3 years old ?;SELECT LName FROM Student WHERE StuID IN (SELECT StuID FROM Has_Pet JOIN Pets ON Has_Pet.PetID = Pets.PetID WHERE PetType = 'Cat' AND pet_age = 3) LIMIT 1;14.703;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:48.105691
86;pets_1;Find the average age of students who do not have any pet .;SELECT AVG(Age) FROM Student WHERE StuID NOT IN (SELECT StuID FROM Has_Pet);0.6811;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:48.788009
87;pets_1;What is the average age for all students who do not own any pets ?;SELECT AVG(Age) FROM Student WHERE StuID NOT IN (SELECT StuID FROM Has_Pet);0.6803;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:49.468340
88;employee_hire_evaluation;How many employees are there ?;SELECT COUNT(*) FROM employee;0.4876;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:49.956447
89;employee_hire_evaluation;Count the number of employees;SELECT COUNT(*) FROM employee;0.2754;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:50.232917
90;employee_hire_evaluation;Sort employee names by their age in ascending order .;SELECT name FROM employee ORDER BY age ASC;0.3571;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:50.590911
91;employee_hire_evaluation;List the names of employees and sort in ascending order of age .;SELECT name FROM employee ORDER BY age ASC;0.3791;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:50.971123
92;employee_hire_evaluation;What is the number of employees from each city ?;SELECT City, COUNT(*) FROM employee GROUP BY City;0.4776;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:51.448703
93;employee_hire_evaluation;Count the number of employees for each city .;SELECT City, COUNT(*) FROM employee GROUP BY City;0.4135;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:51.862393
94;employee_hire_evaluation;Which cities do more than one employee under age 30 come from ?;SELECT DISTINCT City FROM employee WHERE Employee_ID IN (SELECT Employee_ID FROM evaluation JOIN employee ON evaluation.Employee_ID = employee.Employee_ID WHERE Age < 30 GROUP BY Employee_ID HAVING COUNT(*) > 1);16.936;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:53.557007
95;employee_hire_evaluation;Find the cities that have more than one employee under age 30 .;SELECT DISTINCT City FROM employee WHERE Employee_ID IN (SELECT Employee_ID FROM evaluation JOIN hiring ON evaluation.Employee_ID = hiring.Employee_ID WHERE hiring.Age < 30 AND hiring.Is_full_time = false GROUP BY Employee_ID HAVING COUNT(*) > 1);19.243;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:55.482312
96;employee_hire_evaluation;Find the number of shops in each location .;SELECT Location FROM shop GROUP BY Location;0.3344;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:55.816699
97;employee_hire_evaluation;How many shops are there in each location ?;SELECT Location, COUNT(*) FROM shop GROUP BY Location;0.449;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:56.266657
98;employee_hire_evaluation;Find the manager name and district of the shop whose number of products is the largest .;SELECT T3.Manager_name, T2.District FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID JOIN employee AS T3 ON T2.Employee_ID = T3.Employee_ID JOIN evaluation AS T4 ON T2.Employee_ID = T4.Employee_ID WHERE T1.Number_products = (SELECT MAX(T5.Number_products) FROM shop AS T5);26.235;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:58.890196
99;employee_hire_evaluation;What are the manager name and district of the shop that sells the largest number of products ?;SELECT T3.Manager_name, T2.District FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID JOIN employee AS T3 ON T2.Employee_ID = T3.Employee_ID JOIN evaluation AS T4 ON T2.Employee_ID = T4.Employee_ID WHERE T1.Number_products = (SELECT MAX(T5.Number_products) FROM shop AS T5);26.175;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:01.507690
100;employee_hire_evaluation;find the minimum and maximum number of products of all stores .;SELECT MIN(Number_products), MAX(Number_products) FROM shop;0.4948;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:02.003521
101;employee_hire_evaluation;What are the minimum and maximum number of products across all the shops ?;SELECT MIN(Number_products) FROM shop;;;;;
102;employee_hire_evaluation;Return the name , location and district of all shops in descending order of number of products .;SELECT T2.Name, T2.Location, T2.District FROM shop AS T1 JOIN employee AS T2 ON T1.Shop_ID = T2.Employee_ID JOIN hiring AS T3 ON T2.Employee_ID = T3.Employee_ID JOIN shop AS T4 ON T1.Shop_ID = T4.Shop_ID ORDER BY T4.Number_products DESC;23.604;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:05.058340
103;employee_hire_evaluation;Sort all the shops by number products in descending order , and return the name , location and district of each shop .;SELECT T2.name, T2.Location, T2.District FROM shop AS T1 JOIN employee AS T2 ON T1.Shop_ID = T2.Employee_ID JOIN hiring AS T3 ON T2.Employee_ID = T3.Employee_ID JOIN evaluation AS T4 ON T2.Employee_ID = T4.Employee_ID JOIN shop AS T5 ON T1.Shop_ID = T5.Shop_ID ORDER BY T5.Number_products DESC;28.956;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:07.955067
104;employee_hire_evaluation;Find the names of stores whose number products is more than the average number of products .;SELECT T1.Name FROM shop AS T1 JOIN (SELECT Shop_ID, AVG(Number_products) as avg_num_products FROM shop GROUP BY Shop_ID) AS T2 ON T1.Shop_ID = T2.Shop_ID WHERE T1.Number_products > T2.avg_num_products;1.895;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:09.851106
105;employee_hire_evaluation;Which shops ' number products is above the average ? Give me the shop names .;SELECT T3.Name FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID JOIN employee AS T3 ON T2.Employee_ID = T3.Employee_ID JOIN evaluation AS T4 ON T3.Employee_ID = T4.Employee_ID WHERE T1.Shop_ID NOT IN (SELECT T5.Shop_ID FROM shop AS T5 LEFT JOIN hiring AS T6 ON T5.Shop_ID = T6.Shop_ID LEFT JOIN employee AS T7 ON T6.Employee_ID = T7.Employee_ID LEFT JOIN evaluation AS T8 ON T7.Employee_ID = T8.Employee_ID GROUP BY T5.Shop_ID HAVING AVG(T8.Bonus) IS NULL OR AVG(T8.Bonus) < (SELECT AVG(Bonus) FROM evaluation WHERE Employee_ID IN (SELECT Employee_ID FROM employee))) AND T1.Number_products > (SELECT AVG(Number_products) FROM shop);59.589;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:15.811028
106;employee_hire_evaluation;find the name of employee who was awarded the most times in the evaluation .;SELECT T1.Name FROM evaluation AS T1 JOIN employee AS T2 ON T1.Employee_ID = T2.Employee_ID GROUP BY T1.Employee_ID ORDER BY COUNT(T1.Employee_ID) DESC LIMIT 1;1.683;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:17.494053
107;employee_hire_evaluation;Which employee received the most awards in evaluations ? Give me the employee name .;SELECT T1.Name FROM evaluation AS T1 JOIN employee AS T2 ON T1.Employee_ID = T2.Employee_ID GROUP BY T1.Employee_ID ORDER BY COUNT(T1.Employee_ID) DESC LIMIT 1;15.867;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:19.080770
108;employee_hire_evaluation;Find the name of the employee who got the highest one time bonus .;SELECT Name FROM employee JOIN evaluation ON employee.Employee_ID = evaluation.Employee_ID WHERE evaluation.Year_awarded = (SELECT Year_awarded FROM evaluation WHERE Employee_ID = (SELECT Employee_ID FROM evaluation ORDER BY Bonus DESC LIMIT 1) AND Bonus > 0) AND Is_full_time = TRUE LIMIT 1;22.513;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:21.332552
109;employee_hire_evaluation;Which employee received the biggest bonus ? Give me the employee name .;SELECT T1.Name FROM evaluation AS T1 WHERE T1.Employee_ID = (SELECT Employee_ID FROM evaluation ORDER BY Bonus DESC LIMIT 1);10.088;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:22.341327
110;employee_hire_evaluation;Find the names of employees who never won any award in the evaluation .;SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation);0.5803;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:22.922590
111;employee_hire_evaluation;What are the names of the employees who never received any evaluation ?;SELECT Name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation);0.5827;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:23.505801
112;employee_hire_evaluation;What is the name of the shop that is hiring the largest number of employees ?;SELECT T3.Name FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID JOIN employee AS T3 ON T2.Employee_ID = T3.Employee_ID GROUP BY T1.Shop_ID ORDER BY COUNT(*) DESC LIMIT 1;1.878;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:25.384936
113;employee_hire_evaluation;Which shop has the most employees ? Give me the shop name .;SELECT T2.Name FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID JOIN employee AS T3 ON T2.Employee_ID = T3.Employee_ID GROUP BY T1.Shop_ID ORDER BY COUNT(*) DESC LIMIT 1;20.037;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:27.388654
114;employee_hire_evaluation;Find the name of the shops that do not hire any employee .;SELECT T1.Name FROM shop AS T1 LEFT JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID WHERE T2.Employee_ID IS NULL;11.113;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:28.500929
115;employee_hire_evaluation;Which shops run with no employees ? Find the shop names;SELECT T3.Name FROM shop AS T3 LEFT JOIN hiring AS T1 ON T3.Shop_ID = T1.Shop_ID LEFT JOIN employee AS T2 ON T1.Employee_ID = T2.Employee_ID WHERE T2.Employee_ID IS NULL;16.537;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:30.155631
116;employee_hire_evaluation;Find the number of employees hired in each shop ;;;;;;
117;employee_hire_evaluation;For each shop , return the number of employees working there and the name of the shop .;SELECT shop.Name, COUNT(employee.Employee_ID) FROM shop JOIN hiring ON shop.Shop_ID = hiring.Shop_ID JOIN employee ON hiring.Employee_ID = employee.Employee_ID GROUP BY shop.Shop_ID;15.575;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:33.855711
118;employee_hire_evaluation;What is total bonus given in all evaluations ?;SELECT SUM(Bonus) FROM evaluation;0.3169;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:34.172618
119;employee_hire_evaluation;Find the total amount of bonus given in all the evaluations .;SELECT SUM(bonus) FROM evaluation;0.3247;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:34.497425
120;employee_hire_evaluation;Give me all the information about hiring .;SELECT employee.Name, evaluation.Year_awarded, evaluation.Bonus, hiring.Start_from, hiring.Is_full_time, shop.Name, shop.Location, shop.District, shop.Number_products, shop.Manager_name FROM employee JOIN hiring ON employee.Employee_ID = hiring.Employee_ID JOIN shop ON hiring.Shop_ID = shop.Shop_ID;2.45;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:36.947378
121;employee_hire_evaluation;What is all the information about hiring ?;SELECT employee.Name, evaluation.Year_awarded, evaluation.Bonus, hiring.Start_from, hiring.Is_full_time, shop.Location, shop.District FROM employee JOIN hiring ON employee.Employee_ID = hiring.Employee_ID JOIN shop ON hiring.Shop_ID = shop.Shop_ID;20.185;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:38.966954
122;employee_hire_evaluation;Which district has both stores with less than 3000 products and stores with more than 10000 products ?;SELECT DISTINCT District FROM shop WHERE Shop_ID IN (SELECT Shop_ID FROM shop WHERE Number_products < 3000) INTERSECT SELECT DISTINCT District FROM shop WHERE Shop_ID IN (SELECT Shop_ID FROM shop WHERE Number_products > 10000);20.007;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:40.968590
123;employee_hire_evaluation;Find the districts in which there are both shops selling less than 3000 products and shops selling more than 10000 products .;SELECT DISTINCT District FROM shop WHERE Shop_ID IN (SELECT Shop_ID FROM shop WHERE Number_products < 3000) INTERSECT SELECT DISTINCT District FROM shop WHERE Shop_ID IN (SELECT Shop_ID FROM shop WHERE Number_products > 10000);19.612;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:42.930938
124;employee_hire_evaluation;How many different store locations are there ?;SELECT DISTINCT Location FROM shop;0.3396;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:43.271605
125;employee_hire_evaluation;Count the number of distinct store locations .;SELECT DISTINCT Location FROM shop;0.3226;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:43.594248
126;orchestra;How many conductors are there ?;SELECT COUNT(*) FROM conductor;0.566;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:44.161325
127;orchestra;Count the number of conductors .;SELECT COUNT(*) FROM conductor;0.3118;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:44.474138
128;orchestra;List the names of conductors in ascending order of age .;SELECT name FROM conductor ORDER BY age ASC;0.3734;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:44.847874
129;orchestra;What are the names of conductors , ordered by age ?;SELECT name FROM conductor ORDER BY age;0.3691;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:45.217443
130;orchestra;What are the names of conductors whose nationalities are not `` USA '' ?;SELECT name FROM conductor WHERE nationality ! = 'usa';0.4017;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:45.620137
131;orchestra;Return the names of conductors that do not have the nationality `` USA '' .;SELECT Name FROM conductor WHERE Nationality ! = 'usa';0.4112;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:46.031827
132;orchestra;What are the record companies of orchestras in descending order of years in which they were founded ?;SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC;0.5783;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:46.610690
133;orchestra;Return the record companies of orchestras , sorted descending by the years in which they were founded .;SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC;0.5812;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:47.191884
134;orchestra;What is the average attendance of shows ?;SELECT AVG(attendance) FROM show JOIN performance ON show.Performance_ID = performance.Performance_ID JOIN orchestra ON performance.Orchestra_ID = orchestra.Orchestra_ID;1.191;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:48.383921
135;orchestra;Return the average attendance across all shows .;SELECT AVG(attendance) FROM show JOIN performance ON show.Performance_ID = performance.Performance_ID JOIN orchestra ON performance.Orchestra_ID = orchestra.Orchestra_ID JOIN conductor ON orchestra.Conductor_ID = conductor.Conductor_ID;17.404;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:50.125289
136;orchestra;What are the maximum and minimum share of performances whose type is not `` Live final '' .;SELECT MAX(Share), MIN(Share) FROM performance WHERE Type ! = 'Live final' GROUP BY Orchestra_ID;0.7226;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:50.847903
137;orchestra;Return the maximum and minimum shares for performances that do not have the type `` Live final '' .;SELECT MAX(Share) AS 'max_share', MIN(Share) AS 'min_share' FROM performance JOIN orchestra ON performance.Orchestra_ID = orchestra.Orchestra_ID WHERE Type ! = 'Live final' GROUP BY Orchestra_ID;16.265;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:52.475311
138;orchestra;How many different nationalities do conductors have ?;SELECT DISTINCT Nationality FROM conductor;0.3502;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:52.825474
139;orchestra;Count the number of different nationalities of conductors .;SELECT DISTINCT Nationality FROM conductor;0.374;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:53.199452
140;orchestra;List names of conductors in descending order of years of work .;SELECT name FROM conductor ORDER BY year_of_work DESC;0.4718;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:53.672244
141;orchestra;What are the names of conductors , sorted descending by the number of years they have worked ?;SELECT name FROM conductor ORDER BY Year_of_Work DESC;0.502;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:54.175343
142;orchestra;List the name of the conductor with the most years of work .;SELECT Name FROM conductor WHERE Year_of_Work IN (SELECT MAX(Year_of_Work) FROM conductor GROUP BY Conductor_ID);10.335;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:55.208868
143;orchestra;What is the name of the conductor who has worked the greatest number of years ?;SELECT Name FROM conductor WHERE Year_of_Work = (SELECT MAX(Year_of_Work) FROM conductor);0.8192;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:56.028242
144;orchestra;Show the names of conductors and the orchestras they have conducted .;SELECT conductor.Name, orchestra.Orchestra FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID;10.907;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:57.118897
145;orchestra;What are the names of conductors as well as the corresonding orchestras that they have conducted ?;SELECT conductor.Name, orchestra.Orchestra FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID;0.9911;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:15:58.110041
146;orchestra;Show the names of conductors that have conducted more than one orchestras .;SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Conductor_ID HAVING COUNT(DISTINCT T2.Orchestra_ID) > 1;19.021;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:00.012149
147;orchestra;What are the names of conductors who have conducted at more than one orchestra ?;SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Conductor_ID HAVING COUNT(DISTINCT T2.Orchestra_ID) > 1;17.751;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:01.789312
148;orchestra;Show the name of the conductor that has conducted the most number of orchestras .;SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Conductor_ID ORDER BY COUNT(T2.Orchestra_ID) DESC LIMIT 1;17.802;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:03.569488
149;orchestra;What is the name of the conductor who has conducted the most orchestras ?;SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Conductor_ID ORDER BY COUNT(T2.Orchestra_ID) DESC LIMIT 1;17.867;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:05.356152
150;orchestra;Please show the name of the conductor that has conducted orchestras founded after 2008 .;SELECT Name FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID JOIN performance ON orchestra.Orchestra_ID = performance.Orchestra_ID JOIN show ON performance.Performance_ID = show.Performance_ID WHERE orchestra.Year_of_Founded > 2008;20.938;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:07.450410
151;orchestra;What are the names of conductors who have conducted orchestras founded after the year 2008 ?;SELECT Name FROM conductor WHERE EXISTS (SELECT * FROM orchestra WHERE conductor.Conductor_ID = orchestra.Conductor_ID AND Year_of_Founded > 2008);12.935;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:08.743880
152;orchestra;Please show the different record companies and the corresponding number of orchestras .;SELECT Record_Company, COUNT(*) FROM orchestra GROUP BY Record_Company;0.6249;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:09.369774
153;orchestra;How many orchestras does each record company manage ?;SELECT Record_Company, COUNT(*) FROM orchestra GROUP BY Record_Company;0.6291;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:09.998912
154;orchestra;Please show the record formats of orchestras in ascending order of count .;SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC;0.8737;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:10.872610
155;orchestra;What are the major record formats of orchestras , sorted by their frequency ?;SELECT Major_Record_Format, COUNT(*) AS frequency FROM orchestra GROUP BY Major_Record_Format ORDER BY frequency DESC;0.8776;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:11.750192
156;orchestra;List the record company shared by the most number of orchestras .;SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1;0.7356;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:12.486759
157;orchestra;What is the record company used by the greatest number of orchestras ?;SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1;0.754;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:13.241341
158;orchestra;List the names of orchestras that have no performance .;SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Performance_ID FROM performance);0.5854;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:13.826716
159;orchestra;What are the orchestras that do not have any performances ?;SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance);0.5781;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:14.404814
160;orchestra;Show the record companies shared by orchestras founded before 2003 and after 2003 .;SELECT DISTINCT Record_Company FROM orchestra WHERE Year_of_Founded < 2003 AND Orchestra_ID IN (SELECT Orchestra_ID FROM orchestra WHERE Year_of_Founded > 2003);14.356;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:15.841444
161;orchestra;What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003 ?;SELECT Record_Company FROM orchestra WHERE Orchestra_ID IN (SELECT Conductor_ID FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID WHERE Year_of_Founded < 2003) INTERSECT SELECT Record_Company FROM orchestra WHERE Orchestra_ID IN (SELECT Conductor_ID FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID WHERE Year_of_Founded > 2003);34.358;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:19.278156
162;orchestra;Find the number of orchestras whose record format is `` CD '' or `` DVD '' .;SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format IN ('CD', 'DVD');0.6591;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:19.937281
163;orchestra;Count the number of orchestras that have CD or DVD as their record format .;SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format IN ('CD', 'DVD');0.6657;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:20.603008
164;orchestra;Show the years in which orchestras that have given more than one performance are founded .;SELECT Year_of_Founded FROM orchestra WHERE Orchestra_ID IN (SELECT Oracle_ID FROM performance GROUP BY Oracle_ID HAVING COUNT(*) > 1);10.994;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:21.702414
165;orchestra;What are years of founding for orchestras that have had more than a single performance ?;SELECT Year_of_Founded FROM orchestra WHERE Orchestra_ID IN (SELECT Orchestra_ID FROM performance GROUP BY Orchestra_ID HAVING COUNT(*) > 1);11.041;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:22.806479
166;singer;How many singers are there ?;SELECT COUNT(*) FROM singer;0.3769;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:23.184496
167;singer;What is the count of singers ?;SELECT COUNT(*) FROM singer;0.2627;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:23.447163
168;singer;List the name of singers in ascending order of net worth .;SELECT name FROM singer ORDER BY Net_Worth_Millions ASC;0.5973;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:24.044454
169;singer;What are the names of singers ordered by ascending net worth ?;SELECT name FROM singer JOIN (SELECT Singer_ID, Net_Worth_Millions FROM singer ORDER BY Net_Worth_Millions ASC) AS T ON singer.Singer_ID = T.Singer_ID ORDER BY T.Net_Worth_Millions ASC;18.109;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:25.856365
170;singer;What are the birth year and citizenship of singers ?;SELECT Birth_Year, Citizenship FROM singer;0.3495;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:26.206885
171;singer;What are the birth years and citizenships of the singers ?;SELECT Birth_Year, Citizenship FROM singer;0.3414;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:26.548333
172;singer;List the name of singers whose citizenship is not `` France '' .;SELECT name FROM singer WHERE Citizenship ! = 'France';0.4782;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:27.027640
173;singer;What are the names of the singers who are not French citizens ?;SELECT name FROM singer WHERE Citizenship ! = 'France';0.4614;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:16:27.489027
