question_id;db_id;question;predicted_sql;latency_seconds;llm_model;embedding_model;method;timestamp
93;employee_hire_evaluation;Count the number of employees for each city .;SELECT name, city FROM employee GROUP BY city ORDER BY COUNT(*) DESC LIMIT 1;0.4488;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:01.744419
94;employee_hire_evaluation;Which cities do more than one employee under age 30 come from ?;SELECT city FROM employee WHERE age < 30 AND (city IN (SELECT DISTINCT city FROM employee WHERE age > 25));0.5426;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:02.288508
95;employee_hire_evaluation;Find the cities that have more than one employee under age 30 .;SELECT city FROM shop WHERE manager_name IS NULL AND (city IN (SELECT DISTINCT city FROM employee WHERE age < 30) OR EXISTS (SELECT 1 FROM employee AS T2 JOIN shop ON T2.Shop_ID = shop.Shop_ID WHERE T2.Age > 30));10.644;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:03.353788
96;employee_hire_evaluation;Find the number of shops in each location .;SELECT COUNT(DISTINCT shop.shop_id) FROM employee AS T1 JOIN evaluation AS T2 ON T1.employee_id = T2.employee_id JOIN hiring AS T3 ON T1.employee_id = T3.employee_id JOIN shop AS T4 ON T3.employee_id = T4.employee_id WHERE T4.location = 'New York' AND T3.is_full_time = TRUE;15.229;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:04.878232
97;employee_hire_evaluation;How many shops are there in each location ?;SELECT location, COUNT(*) FROM shop GROUP BY location;0.3405;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:05.219707
98;employee_hire_evaluation;Find the manager name and district of the shop whose number of products is the largest .;SELECT m.Manager_name, s.District FROM employee AS m JOIN hiring AS h ON m.Employee_ID = h.Employee_ID JOIN shop AS s ON h.Employee_ID = s.Employee_ID WHERE s.Number_products = (SELECT MAX(s2.Number_products) FROM shop s2 WHERE s2.Shop_ID = s.Shop_ID);13.331;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:06.553809
99;employee_hire_evaluation;What are the manager name and district of the shop that sells the largest number of products ?;SELECT T2.Manager_name, T2.District FROM employee AS T1 JOIN hiring AS T2 ON T1.Employee_ID = T2.Employee_ID JOIN shop AS T3 ON T2.Shop_ID = T3.Shop_ID WHERE T3.Number_products = (SELECT MAX(T4.Number_products) FROM shop AS T5 JOIN hiring AS T6 ON T5.Shop_ID = T6.Shop_ID GROUP BY T5.Shop_ID ORDER BY T4.Number_products DESC LIMIT 1);18.571;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:08.412376
100;employee_hire_evaluation;find the minimum and maximum number of products of all stores .;SELECT MIN(Number_products) AS min, MAX(Number_products) AS max FROM shop WHERE shop.Shop_ID IN (SELECT Shop_ID FROM hiring GROUP BY Shop_ID HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM hiring));0.9072;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:09.320528
101;employee_hire_evaluation;What are the minimum and maximum number of products across all the shops ?;SELECT MAX(Number_products) AS max_products, MIN(Number_products) AS min_products FROM shop GROUP BY district;0.5331;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:09.854654
102;employee_hire_evaluation;Return the name , location and district of all shops in descending order of number of products .;SELECT Name, Location, District FROM shop ORDER BY Number_products DESC;0.3644;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:10.220051
103;employee_hire_evaluation;Sort all the shops by number products in descending order , and return the name , location and district of each shop .;SELECT Name, Location, District FROM shop ORDER BY Number_products DESC;0.3761;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:10.597186
104;employee_hire_evaluation;Find the names of stores whose number products is more than the average number of products .;SELECT name FROM shop WHERE number_products > (SELECT AVG(number_products) FROM shop);0.4276;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:11.025761
105;employee_hire_evaluation;Which shops ' number products is above the average ? Give me the shop names .;SELECT name FROM shop WHERE Number_products > (SELECT AVG(Number_products) FROM shop);0.4328;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:11.459554
106;employee_hire_evaluation;find the name of employee who was awarded the most times in the evaluation .;SELECT T1.Name FROM employee AS T1 JOIN evaluation AS T2 ON T1.Employee_ID = T2.Employee_ID GROUP BY T1.Name ORDER BY COUNT(*) DESC LIMIT 1;0.8114;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:12.271983
107;employee_hire_evaluation;Which employee received the most awards in evaluations ? Give me the employee name .;SELECT T1.Name FROM evaluation AS T1 JOIN employee AS T2 ON T1.Employee_ID = T2.Employee_ID GROUP BY T2.Employee_ID ORDER BY COUNT(*) DESC LIMIT 1;0.8586;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:13.131597
108;employee_hire_evaluation;Find the name of the employee who got the highest one time bonus .;SELECT Name FROM employee WHERE Bonus = (SELECT MAX(Bonus) FROM evaluation WHERE Employee_ID = employee.Employee_ID);0.5264;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:13.659049
109;employee_hire_evaluation;Which employee received the biggest bonus ? Give me the employee name .;SELECT Name FROM employee WHERE Bonus = (SELECT MAX(Bonus) FROM evaluation WHERE Employee_ID = employee.Employee_ID);0.5314;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:14.191464
110;employee_hire_evaluation;Find the names of employees who never won any award in the evaluation .;SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation);0.3862;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:14.579189
111;employee_hire_evaluation;What are the names of the employees who never received any evaluation ?;SELECT name FROM employee WHERE id NOT IN (SELECT employee_id FROM evaluation);0.3609;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:14.941086
112;employee_hire_evaluation;What is the name of the shop that is hiring the largest number of employees ?;SELECT T2.Name, T2.Number_products FROM employee AS T1 JOIN hiring AS T2 ON T1.Employee_ID = T2.Employee_ID WHERE T2.Shop_ID = (SELECT Shop_ID FROM shop ORDER BY Number_products DESC LIMIT 1);10.201;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:15.962199
113;employee_hire_evaluation;Which shop has the most employees ? Give me the shop name .;SELECT Name FROM shop WHERE Number_products = (SELECT MAX(Number_products) FROM shop GROUP BY District, Location);0.4914;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:16.454650
114;employee_hire_evaluation;Find the name of the shops that do not hire any employee .;SELECT shop.Name FROM shop WHERE shop.Employee_ID IS NULL;0.35;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:16.805682
115;employee_hire_evaluation;Which shops run with no employees ? Find the shop names;SELECT Name FROM shop WHERE Number_products = 0 AND Manager_name IS NULL;0.4057;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:17.212448
116;employee_hire_evaluation;Find the number of employees hired in each shop ;;;;;;
117;employee_hire_evaluation;For each shop , return the number of employees working there and the name of the shop .;SELECT h.shop_id, s.name, COUNT(e.employee_id) AS num_employees FROM hiring h JOIN employee e ON h.employee_id = e.employee_id JOIN shop s ON h.shop_id = s.shop_id GROUP BY h.shop_id, s.name;11.181;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:18.758684
118;employee_hire_evaluation;What is total bonus given in all evaluations ?;SELECT SUM(Bonus) FROM evaluation WHERE Employee_ID IN (SELECT Employee_ID FROM employee);0.4435;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:19.203146
119;employee_hire_evaluation;Find the total amount of bonus given in all the evaluations .;SELECT SUM(Bonus) FROM evaluation WHERE employee_id IN (SELECT Employee_ID FROM employee);0.4301;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:19.634295
120;employee_hire_evaluation;Give me all the information about hiring .;SELECT employee.Name, employee.Age, employee.City, evaluation.Bonus FROM employee JOIN hiring ON employee.Employee_ID = hiring.Employee_ID JOIN evaluation ON hiring.Employee_ID = evaluation.Employee_ID WHERE hiring.Shop_ID IN (SELECT shop.Shop_ID FROM shop WHERE Number_products > 10);11.801;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:20.815958
121;employee_hire_evaluation;What is all the information about hiring ?;SELECT employee.Name, employee.Age, employee.City, evaluation.Bonus FROM employee JOIN hirinig ON employee.Employee_ID = hiring.Employee_ID JOIN shop ON hiring.Shop_ID = shop.Shop_ID WHERE shop.Location IN ('New York', 'Los Angeles');10.291;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:21.846096
122;employee_hire_evaluation;Which district has both stores with less than 3000 products and stores with more than 10000 products ?;SELECT DISTINCT district FROM shop WHERE number_products BETWEEN 2999 AND 10000 AND manager_name NOT IN (SELECT name FROM employee);0.6965;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:22.543802
123;employee_hire_evaluation;Find the districts in which there are both shops selling less than 3000 products and shops selling more than 10000 products .;SELECT DISTINCT district FROM shop WHERE number_products BETWEEN 2999 AND 9999 AND manager_name NOT IN (SELECT name FROM employee WHERE age < 30);0.7558;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:23.299571
124;employee_hire_evaluation;How many different store locations are there ?;SELECT COUNT(DISTINCT shop.location) FROM employee INNER JOIN hiring ON employee.employee_id = hiring.employee_id INNER JOIN shop ON hiring.employee_id = shop.employee_id GROUP BY shop.location;0.9134;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:24.214443
125;employee_hire_evaluation;Count the number of distinct store locations .;SELECT COUNT(*) FROM shop WHERE location NOT IN (SELECT DISTINCT location FROM hiring);0.4318;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:24.647207
126;orchestra;How many conductors are there ?;SELECT COUNT(*) FROM conductor;0.5552;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:25.203408
127;orchestra;Count the number of conductors .;SELECT COUNT(*) FROM conductor WHERE conductor.nationality = 'Italy';0.3668;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:25.571251
128;orchestra;List the names of conductors in ascending order of age .;SELECT name FROM conductor ORDER BY age ASC;0.2714;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:25.843634
129;orchestra;What are the names of conductors , ordered by age ?;SELECT name FROM conductor ORDER BY age ASC;0.2809;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:26.125502
130;orchestra;What are the names of conductors whose nationalities are not `` USA '' ?;SELECT name FROM conductor WHERE nationality ! = 'USA';0.2924;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:26.417926
131;orchestra;Return the names of conductors that do not have the nationality `` USA '' .;SELECT name FROM conductor WHERE nationality ! = 'USA';0.3546;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:26.773565
132;orchestra;What are the record companies of orchestras in descending order of years in which they were founded ?;SELECT r.Record_Company FROM orchestra o JOIN performance p ON o.Orchestra_ID = p.Orchestra_ID JOIN show s ON p.Performance_ID = s.Performance_ID WHERE o.Conductor_ID IN (SELECT Conductor_ID FROM conductor) ORDER BY p.Year_of_Founded DESC LIMIT 1;11.707;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:27.945302
133;orchestra;Return the record companies of orchestras , sorted descending by the years in which they were founded .;SELECT orchestra.Record_Company FROM orchestra WHERE orchestra.Conductor_ID IN (SELECT Conductor_ID FROM conductor WHERE Age > 50) AND orchestra.Orchestra = 'Mozart Orchestra' ORCHESTRA GROUP BY orchestra.Record_Company ORDER BY orchestra.Year_of_Founded DESC;12.723;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:29.218633
134;orchestra;What is the average attendance of shows ?;select avg(show.attendance) from show where show.performance_id = (select performance_id from performance where type = 'Concert');0.5517;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:29.772477
135;orchestra;Return the average attendance across all shows .;SELECT AVG(Attendance) FROM show WHERE If_first_show = FALSE;0.3964;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:30.168869
136;orchestra;What are the maximum and minimum share of performances whose type is not `` Live final '' .;SELECT MAX(share) AS max_share, MIN(share) AS min_share FROM performance WHERE type NOT IN ('Live final');0.5299;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:30.700226
137;orchestra;Return the maximum and minimum shares for performances that do not have the type `` Live final '' .;SELECT MAX(share) AS max_share, MIN(share) AS min_share FROM performance WHERE share NOT IN (SELECT share FROM performance WHERE type = 'Live final');0.6266;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:31.326783
138;orchestra;How many different nationalities do conductors have ?;SELECT COUNT(*) FROM conductor WHERE nationality IS NOT NULL;0.325;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:31.652684
139;orchestra;Count the number of different nationalities of conductors .;SELECT COUNT(DISTINCT Nationality) FROM conductor;0.3217;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:31.975382
140;orchestra;List names of conductors in descending order of years of work .;SELECT conductor.name FROM conductor ORDER BY conductor.year_of_work DESC;0.3966;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:32.371993
141;orchestra;What are the names of conductors , sorted descending by the number of years they have worked ?;SELECT name FROM conductor WHERE conductor_id IN (SELECT conductor_id FROM orchestra WHERE orchestra_id IN (SELECT orchestra_id FROM performance WHERE performance_id IN (SELECT performance_id FROM show WHERE if_first_show = FALSE))) ORDER BY years_of_work DESC LIMIT 1;0.9904;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:33.364220
142;orchestra;List the name of the conductor with the most years of work .;SELECT Name FROM conductor WHERE Conductor_ID IN (SELECT Conductor_ID FROM orchestra WHERE Orchestra_ID = (SELECT Orchestra_ID FROM performance WHERE Performance_ID = (SELECT Performance_ID FROM show WHERE Show_ID = (SELECT MAX(Show_ID) FROM show))));0.91;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:34.275694
143;orchestra;What is the name of the conductor who has worked the greatest number of years ?;SELECT Name FROM conductor WHERE Age > (SELECT AVG(Age) FROM conductor);0.3803;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:34.657207
144;orchestra;Show the names of conductors and the orchestras they have conducted .;SELECT conductor.name, orchestra.orchestra FROM conductor JOIN performance ON conductor.conductor_id = performance.conductor_id JOIN orchestra ON performance.orchestra_id = orchestra.orchestra_id WHERE conductor.nationality IS NOT NULL;10.314;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:35.689809
145;orchestra;What are the names of conductors as well as the corresonding orchestras that they have conducted ?;SELECT conductor.Name, orchestra.Orchestra FROM conductor JOIN performance ON conductor.Conductor_ID = performance.Conductor_ID JOIN orchestra ON performance.Orchestra_ID = orchestra.Orchestra_ID;0.8789;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:36.568669
146;orchestra;Show the names of conductors that have conducted more than one orchestras .;SELECT conductor.name FROM conductor WHERE conductor.conductor_id IN (SELECT orchestra.conductor_id FROM orchestra JOIN performance ON orchestra.orchestra_id = performance.orchestra_id GROUP BY orchestra.conductor_id HAVING COUNT(performance.type) > 1);10.581;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:37.627771
147;orchestra;What are the names of conductors who have conducted at more than one orchestra ?;SELECT name FROM conductor WHERE conductor_id IN (SELECT conductor_id FROM orchestra);0.3957;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:38.023448
148;orchestra;Show the name of the conductor that has conducted the most number of orchestras .;SELECT Name FROM conductor WHERE Conductor_ID IN (SELECT Conductor_ID FROM orchestra) GROUP BY Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1;0.6925;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:38.716949
149;orchestra;What is the name of the conductor who has conducted the most orchestras ?;SELECT T1.Name FROM conductor AS T1 JOIN performance AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T2.Orchestra_ID IN (SELECT Orchestra_ID FROM orchestra) GROUP BY T1.Name ORDER BY COUNT(*) DESC LIMIT 1;10.484;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:39.766666
150;orchestra;Please show the name of the conductor that has conducted orchestras founded after 2008 .;SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T2.Year_of_Founded > 2008 AND T1.Nationality IN ('American', 'British');0.9476;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:40.715254
151;orchestra;What are the names of conductors who have conducted orchestras founded after the year 2008 ?;SELECT name FROM conductor WHERE conductor_id IN (SELECT conductor_id FROM orchestra WHERE orchestra_id IN (SELECT orchestra_id FROM performance WHERE performance_id IN (SELECT performance_id FROM show WHERE if_first_show = TRUE AND year > 2008)));0.9358;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:41.651980
152;orchestra;Please show the different record companies and the corresponding number of orchestras .;SELECT Record_Company, COUNT(*) FROM orchestra GROUP BY Record_Company;0.4013;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:42.055308
153;orchestra;How many orchestras does each record company manage ?;SELECT COUNT(*) FROM orchestra WHERE conductor_id IN (SELECT conductor_id FROM conductor GROUP BY conductor_id HAVING MAX(age) > 50);0.6305;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:42.686374
154;orchestra;Please show the record formats of orchestras in ascending order of count .;SELECT orchestra.Record_Format FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID GROUP BY orchestra.Record_Format ORDER BY COUNT(*) ASC LIMIT 1;0.7636;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:43.451005
155;orchestra;What are the major record formats of orchestras , sorted by their frequency ?;SELECT Major_Record_Format FROM orchestra WHERE Conductor_ID IN (SELECT Conductor_ID FROM conductor GROUP BY Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1);0.7003;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:44.151271
156;orchestra;List the record company shared by the most number of orchestras .;SELECT CONDUCTOR_NAME, RECORD_COMPANY FROM conductor WHERE CONDUCTOR_ID IN (SELECT CONDUCTOR_ID FROM orchestra GROUP BY CONDUCTOR_ID ORDER BY COUNT(CONDUCTOR_ID) DESC LIMIT 1);0.8842;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:45.036425
157;orchestra;What is the record company used by the greatest number of orchestras ?;SELECT record_company FROM orchestra WHERE conductor_id IN (SELECT conductor_id FROM orchestra GROUP BY conductor_id ORDER BY COUNT(conductor_id) DESC LIMIT 1);0.6898;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:45.726229
158;orchestra;List the names of orchestras that have no performance .;SELECT orchestra.name FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID WHERE orchestra.Orchestra IS NULL;0.5895;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:46.316782
159;orchestra;What are the orchestras that do not have any performances ?;SELECT orchestra.Orchestra FROM conductor JOIN performance ON conductor.Conductor_ID = performance.Conductor_ID JOIN orchestra ON performance.Orchestra_ID = orchestra.Orchestra WHERE conductor.Conductor_ID IS NULL;0.8343;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:47.152691
160;orchestra;Show the record companies shared by orchestras founded before 2003 and after 2003 .;SELECT r.Record_Company FROM conductor c JOIN orchestra o ON c.Conductor_ID = o.Conductor_ID JOIN performance p ON o.Orchestra_ID = p.Orchestra_ID WHERE o.Year_of_Founded < 2003 OR o.Year_of_Founded > 2003 AND r.Record_Company IN (SELECT Record_Company FROM orchestra WHERE Year_of_Founded < 2003) UNION SELECT r.Record_Company FROM conductor c JOIN orchestra o ON c.Conductor_ID = o.Conductor_ID JOIN performance p ON o.Orchestra_ID = p.Orchestra_ID WHERE o.Year_of_Founded < 2003 OR o.Year_of_Founded > 2003 AND r.Record_Company IN (SELECT Record_Company FROM orchestra WHERE Year_of_Founded > = 2003);29.759;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:50.129755
161;orchestra;What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003 ?;SELECT record_company FROM orchestra WHERE conductor_id IN (SELECT conductor_id FROM orchestra WHERE year_of_founded < 2003 INTERSECT SELECT conductor_id FROM orchestra WHERE year_of_founded > 2003);0.8799;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:51.010233
162;orchestra;Find the number of orchestras whose record format is `` CD '' or `` DVD '' .;SELECT COUNT(*) FROM orchestra WHERE Conductor_ID IN (SELECT Conductor_ID FROM conductor WHERE Nationality = 'USA') AND Record_Company IN ('EMI', 'RPM Records', 'Sony Music Entertainment');0.7885;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:51.799684
163;orchestra;Count the number of orchestras that have CD or DVD as their record format .;SELECT COUNT(*) FROM orchestra WHERE Conductor_ID IN (SELECT Conductor_ID FROM conductor WHERE Nationality = 'USA' OR Nationality = 'UK') AND Record_Company LIKE '%CD%' OR Record_Company LIKE '%DVD%';0.9066;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:52.707320
164;orchestra;Show the years in which orchestras that have given more than one performance are founded .;SELECT year FROM orchestra WHERE conductor_id IN (SELECT conductor_id FROM orchestra JOIN performance ON orchestra.orchestra_id = performance.orchestra_id GROUP BY conductor_id HAVING COUNT(performance_id) > 1);0.8671;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:53.575396
165;orchestra;What are years of founding for orchestras that have had more than a single performance ?;SELECT orchestra.year_of_founded FROM conductor JOIN orchestra ON conductor.conductor_id = orchestra.conductor_id WHERE orchestra.performance_id IN (SELECT performance.performance_id FROM performance JOIN show ON performance.performance_id = show.performance_id WHERE if_first_show = FALSE) AND orchestra.performance_id IN (SELECT performance.performance_id FROM performance JOIN show ON performance.performance_id = show.performance_id WHERE if_first_show = TRUE) GROUP BY orchestra.year_of_founded ORDER BY COUNT(DISTINCT orchestra.performance_id) DESC LIMIT 1;19.791;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:55.554503
166;singer;How many singers are there ?;SELECT COUNT(*) FROM singer;0.3282;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:55.883677
167;singer;What is the count of singers ?;SELECT COUNT(*) FROM singer;0.2517;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:56.136419
168;singer;List the name of singers in ascending order of net worth .;SELECT T1.name FROM singer AS T1 JOIN song AS T2 ON T1.singer_id = T2.singer_id ORDER BY T1.net_worth_millions ASC;0.7335;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:56.870910
169;singer;What are the names of singers ordered by ascending net worth ?;SELECT name FROM singer ORDER BY net_worth_millions ASC;0.337;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:57.208902
170;singer;What are the birth year and citizenship of singers ?;SELECT Singer_ID, Birth_Year, Citizenship FROM singer WHERE 1 = 0;0.3832;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:57.593124
171;singer;What are the birth years and citizenships of the singers ?;SELECT singer.birth_year, singer.citizenship FROM singer WHERE singer.singer_id IN (SELECT singer_id FROM song GROUP BY singer_id HAVING SUM(song.sales) > 0 ORDER BY SUM(song.sales) DESC LIMIT 1);0.9774;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:58.571465
172;singer;List the name of singers whose citizenship is not `` France '' .;SELECT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE T2.Citizenship < > 'France';0.7156;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:59.288071
173;singer;What are the names of the singers who are not French citizens ?;SELECT name FROM singer WHERE citizenship ! = 'French';0.2842;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:55:59.572769
174;singer;Show the name of singers whose birth year is either 1948 or 1949 ?;SELECT T2.name FROM singer AS T1 JOIN song AS T2 ON T1.singer_id = T2.singer_id WHERE T1.birth_year IN (1948, 1949);0.8274;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:00.401123
175;singer;What are the names of the singers whose birth years are either 1948 or 1949 ?;SELECT name FROM singer WHERE birth_year IN (1948, 1949);0.4569;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:00.858397
176;singer;What is the name of the singer with the largest net worth ?;SELECT T1.Name FROM Singer AS T1 WHERE T1.Net_Worth_Millions = (SELECT MAX(T2.Net_Worth_Millions) FROM Singer AS T2 GROUP BY T2.Citizenship);0.8191;smollm2:1.7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T17:56:01.677452
