question_id,db_id,question,predicted_sql,latency_seconds,llm_model,embedding_model,method,timestamp
83,pets_1,What is the first name and gender of the all the students who have more than one pet ?,"SELECT T1.Fname, T1.Sex FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID GROUP BY T1.StuID HAVING COUNT(*) > 1",1.7539,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:26.440867
84,pets_1,Find the last name of the student who has a cat that is age 3 .,SELECT T1.LName FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID JOIN Pets AS T3 ON T2.PetID = T3.PetID WHERE T3.pet_age = 3 AND T3.PetType = 'cat',2.1704,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:28.612812
85,pets_1,What is the last name of the student who has a cat that is 3 years old ?,SELECT T1.LName FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID JOIN Pets AS T3 ON T2.PetID = T3.PetID WHERE T3.pet_age = 3 AND T3.PetType = 'cat',2.3078,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:30.921703
86,pets_1,Find the average age of students who do not have any pet .,SELECT AVG(T2.Age) FROM Student AS T1 LEFT JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID WHERE T2.PetID IS NULL,1.4577,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:32.380405
87,pets_1,What is the average age for all students who do not own any pets ?,SELECT AVG(T1.Age) FROM Student AS T1 LEFT JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID WHERE T2.PetID IS NULL,1.497,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:33.878931
88,employee_hire_evaluation,How many employees are there ?,SELECT COUNT(*) FROM employee,0.577,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:34.455946
89,employee_hire_evaluation,Count the number of employees,SELECT COUNT(*) FROM employee,0.4479,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:34.904926
90,employee_hire_evaluation,Sort employee names by their age in ascending order .,SELECT name FROM employee ORDER BY age ASC,0.5618,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:35.467706
91,employee_hire_evaluation,List the names of employees and sort in ascending order of age .,SELECT name FROM employee ORDER BY Age ASC,0.5453,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:36.013928
92,employee_hire_evaluation,What is the number of employees from each city ?,"SELECT City, COUNT(*) FROM employee GROUP BY City",0.5837,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:36.598597
93,employee_hire_evaluation,Count the number of employees for each city .,"SELECT City, COUNT(*) FROM employee GROUP BY City",0.6141,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:37.212678
94,employee_hire_evaluation,Which cities do more than one employee under age 30 come from ?,SELECT T2.City FROM employee AS T1 JOIN hiring AS T2 ON T1.Employee_ID = T2.Employee_ID WHERE T1.Age < 30 GROUP BY T2.City HAVING COUNT(*) > 1,1.5456,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:38.759543
95,employee_hire_evaluation,Find the cities that have more than one employee under age 30 .,SELECT T1.City FROM employee AS T1 JOIN hiring AS T2 ON T1.Employee_ID = T2.Employee_ID GROUP BY T1.City HAVING COUNT(*) > 1 AND T1.Age < 30,1.6117,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:40.371202
96,employee_hire_evaluation,Find the number of shops in each location .,"SELECT T2.Location, COUNT(*) FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T2.Location",1.4033,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:41.774473
97,employee_hire_evaluation,How many shops are there in each location ?,"SELECT T2.Location, COUNT(*) FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T2.Location",1.3981,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:43.172607
98,employee_hire_evaluation,Find the manager name and district of the shop whose number of products is the largest .,"SELECT T3.Manager_name, T3.District FROM hiring AS T1 JOIN shop AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T2.Shop_ID ORDER BY SUM(T2.Number_products) DESC LIMIT 1",1.7502,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:44.924519
99,employee_hire_evaluation,What are the manager name and district of the shop that sells the largest number of products ?,"SELECT T3.Manager_name, T3.District FROM hiring AS T1 JOIN shop AS T2 ON T1.Shop_ID = T2.Shop_ID JOIN (SELECT Shop_ID, MAX(Number_products) AS max_num_products FROM shop GROUP BY Shop_ID) AS T4 ON T2.Shop_ID = T4.Shop_ID WHERE T2.Number_products = T4.max_num_products",2.6639,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:47.589485
100,employee_hire_evaluation,find the minimum and maximum number of products of all stores .,"SELECT MIN(Number_products), MAX(Number_products) FROM shop",0.7602,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:48.350810
101,employee_hire_evaluation,What are the minimum and maximum number of products across all the shops ?,"SELECT MIN(Number_products), MAX(Number_products) FROM shop",0.7077,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:49.059574
102,employee_hire_evaluation,"Return the name , location and district of all shops in descending order of number of products .","SELECT T3.Name, T3.Location, T3.District FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T1.Shop_ID ORDER BY T1.Number_products DESC",1.8311,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:50.891695
103,employee_hire_evaluation,"Sort all the shops by number products in descending order , and return the name , location and district of each shop .","SELECT T2.name, T2.location, T2.district FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T1.Shop_ID ORDER BY SUM(T2.Number_products) DESC",1.9225,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:52.814178
104,employee_hire_evaluation,Find the names of stores whose number products is more than the average number of products .,SELECT T1.Name FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T1.Shop_ID HAVING SUM(T1.Number_products) > (SELECT AVG(Number_products) FROM shop),1.824,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:54.639195
105,employee_hire_evaluation,Which shops ' number products is above the average ? Give me the shop names .,SELECT T3.Name FROM employee AS T1 JOIN hiring AS T2 ON T1.Employee_ID = T2.Employee_ID JOIN shop AS T3 ON T2.Shop_ID = T3.Shop_ID WHERE T3.Number_products > (SELECT AVG(Number_products) FROM shop),1.9825,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:56.622798
106,employee_hire_evaluation,find the name of employee who was awarded the most times in the evaluation .,SELECT T1.Name FROM employee AS T1 JOIN evaluation AS T2 ON T1.Employee_ID = T2.Employee_ID GROUP BY T2.Employee_ID ORDER BY COUNT(T2.Year_awarded) DESC LIMIT 1,1.7399,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:58.363750
107,employee_hire_evaluation,Which employee received the most awards in evaluations ? Give me the employee name .,SELECT T1.Name FROM employee AS T1 JOIN evaluation AS T2 ON T1.Employee_ID = T2.Employee_ID GROUP BY T2.Employee_ID ORDER BY COUNT(*) DESC LIMIT 1,1.4624,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:20:59.827163
108,employee_hire_evaluation,Find the name of the employee who got the highest one time bonus .,SELECT T1.Name FROM employee AS T1 JOIN evaluation AS T2 ON T1.Employee_ID = T2.Employee_ID ORDER BY T2.Bonus DESC LIMIT 1,1.3823,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:01.210216
109,employee_hire_evaluation,Which employee received the biggest bonus ? Give me the employee name .,SELECT T1.Name FROM employee AS T1 JOIN evaluation AS T2 ON T1.Employee_ID = T2.Employee_ID ORDER BY T2.Bonus DESC LIMIT 1,1.4133,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:02.624633
110,employee_hire_evaluation,Find the names of employees who never won any award in the evaluation .,SELECT T1.Name FROM employee AS T1 LEFT JOIN evaluation AS T2 ON T1.Employee_ID = T2.Employee_ID WHERE T2.Year_awarded IS NULL,1.3409,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:03.965494
111,employee_hire_evaluation,What are the names of the employees who never received any evaluation ?,SELECT T1.Name FROM employee AS T1 LEFT JOIN evaluation AS T2 ON T1.Employee_ID = T2.Employee_ID WHERE T2.Employee_ID IS NULL,1.2977,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:05.264226
112,employee_hire_evaluation,What is the name of the shop that is hiring the largest number of employees ?,SELECT T2.Name FROM hiring AS T1 JOIN shop AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T1.Shop_ID ORDER BY COUNT(T1.Employee_ID) DESC LIMIT 1,1.7381,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:07.003383
113,employee_hire_evaluation,Which shop has the most employees ? Give me the shop name .,SELECT T2.Name FROM hiring AS T1 JOIN shop AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T2.Shop_ID ORDER BY COUNT(T1.Employee_ID) DESC LIMIT 1,1.753,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:08.756337
114,employee_hire_evaluation,Find the name of the shops that do not hire any employee .,SELECT T2.Name FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID WHERE T2.Employee_ID IS NULL,1.3317,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:10.089559
115,employee_hire_evaluation,Which shops run with no employees ? Find the shop names,SELECT T2.Name FROM hiring AS T1 JOIN shop AS T2 ON T1.Shop_ID = T2.Shop_ID WHERE T1.Employee_ID IS NULL,1.3509,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:11.441474
116,employee_hire_evaluation,Find the number of employees hired in each shop ; show the shop name as well .,"SELECT T3.Name, COUNT(*) FROM hiring AS T1 JOIN shop AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T2.Shop_ID",1.4732,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:12.915714
117,employee_hire_evaluation,"For each shop , return the number of employees working there and the name of the shop .","SELECT T3.Name, COUNT(T1.Employee_ID) FROM hiring AS T1 JOIN employee AS T2 ON T1.Employee_ID = T2.Employee_ID JOIN shop AS T3 ON T1.Shop_ID = T3.Shop_ID GROUP BY T3.Shop_ID",2.0232,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:14.939923
118,employee_hire_evaluation,What is total bonus given in all evaluations ?,SELECT SUM(Bonus) FROM evaluation,0.6049,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:15.545001
119,employee_hire_evaluation,Find the total amount of bonus given in all the evaluations .,SELECT SUM(Bonus) FROM evaluation,0.6597,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:16.204730
120,employee_hire_evaluation,Give me all the information about hiring .,SELECT * FROM hiring,0.5094,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:16.714174
121,employee_hire_evaluation,What is all the information about hiring ?,SELECT * FROM hiring,0.4858,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:17.200649
122,employee_hire_evaluation,Which district has both stores with less than 3000 products and stores with more than 10000 products ?,SELECT T3.District FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID JOIN employee AS T3 ON T2.Employee_ID = T3.Employee_ID WHERE T1.Number_products < 3000 INTERSECT SELECT T3.District FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID JOIN employee AS T3 ON T2.Employee_ID = T3.Employee_ID WHERE T1.Number_products > 10000,3.4754,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:20.676020
123,employee_hire_evaluation,Find the districts in which there are both shops selling less than 3000 products and shops selling more than 10000 products .,SELECT T2.District FROM shop AS T1 JOIN shop AS T2 ON T1.Shop_ID = T2.Shop_ID WHERE T1.Number_products < 3000 INTERSECT SELECT T2.District FROM shop AS T1 JOIN shop AS T2 ON T1.Shop_ID = T2.Shop_ID WHERE T1.Number_products > 10000,2.6201,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:23.297840
124,employee_hire_evaluation,How many different store locations are there ?,SELECT COUNT(DISTINCT T2.Location) FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T2.Location,1.3938,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:24.691609
125,employee_hire_evaluation,Count the number of distinct store locations .,SELECT COUNT(DISTINCT LOCATION) FROM shop,0.6822,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:25.374765
126,orchestra,How many conductors are there ?,SELECT COUNT(*) FROM conductor,0.692,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:26.066752
127,orchestra,Count the number of conductors .,SELECT COUNT(*) FROM conductor,0.5683,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:26.635090
128,orchestra,List the names of conductors in ascending order of age .,SELECT name FROM conductor ORDER BY age ASC,0.6034,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:27.239643
129,orchestra,"What are the names of conductors , ordered by age ?",SELECT name FROM conductor ORDER BY age ASC,0.6244,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:27.864061
130,orchestra,What are the names of conductors whose nationalities are not `` USA '' ?,SELECT T1.Name FROM conductor AS T1 WHERE T1.Nationality ! = 'USA',0.9615,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:28.826620
131,orchestra,Return the names of conductors that do not have the nationality `` USA '' .,SELECT T1.Name FROM conductor AS T1 WHERE T1.Nationality ! = 'USA',0.9215,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:29.748134
132,orchestra,What are the record companies of orchestras in descending order of years in which they were founded ?,SELECT T2.Record_Company FROM show AS T1 JOIN performance AS T2 ON T1.Performance_ID = T2.Performance_ID JOIN orchestra AS T3 ON T2.Orchestra_ID = T3.Orchestra_ID ORDER BY T3.Year_of_Founded DESC,1.8779,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:31.627013
133,orchestra,"Return the record companies of orchestras , sorted descending by the years in which they were founded .",SELECT T2.Record_Company FROM orchestra AS T1 JOIN conductor AS T2 ON T1.Conductor_ID = T2.Conductor_ID ORDER BY T1.Year_of_Founded DESC,1.4842,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:33.112256
134,orchestra,What is the average attendance of shows ?,SELECT AVG(T3.Attendance) FROM show AS T1 JOIN performance AS T2 ON T1.Performance_ID = T2.Performance_ID JOIN orchestra AS T3 ON T2.Orchestra_ID = T3.Orchestra_ID,1.6632,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:34.776469
135,orchestra,Return the average attendance across all shows .,SELECT AVG(T4.Attendance) FROM show AS T1 JOIN performance AS T2 ON T1.Performance_ID = T2.Performance_ID JOIN orchestra AS T3 ON T2.Orchestra_ID = T3.Orchestra_ID JOIN conductor AS T4 ON T3.Conductor_ID = T4.Conductor_ID,2.3282,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:37.105805
136,orchestra,What are the maximum and minimum share of performances whose type is not `` Live final '' .,"SELECT MAX(Official_ratings_(millions)), MIN(Official_ratings_(millions)) FROM performance WHERE Type ! = 'Live final'",1.1544,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:38.261258
137,orchestra,Return the maximum and minimum shares for performances that do not have the type `` Live final '' .,"SELECT MAX(T3.Share), MIN(T3.Share) FROM show AS T1 JOIN performance AS T2 ON T1.Performance_ID = T2.Performance_ID WHERE T2.Type ! = 'Live final'",1.6962,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:39.958428
138,orchestra,How many different nationalities do conductors have ?,SELECT COUNT(DISTINCT Nationality) FROM conductor,0.672,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:40.631457
139,orchestra,Count the number of different nationalities of conductors .,SELECT COUNT(DISTINCT Nationality) FROM conductor,0.6855,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:41.316975
140,orchestra,List names of conductors in descending order of years of work .,SELECT name FROM conductor ORDER BY year_of_work DESC,0.6566,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:41.974612
141,orchestra,"What are the names of conductors , sorted descending by the number of years they have worked ?",SELECT T1.Name FROM conductor AS T1 ORDER BY T1.Year_of_Work DESC LIMIT 1,0.9712,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:42.946828
142,orchestra,List the name of the conductor with the most years of work .,SELECT T1.Name FROM conductor AS T1 ORDER BY T1.Year_of_Work DESC LIMIT 1,0.9943,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:43.941910
143,orchestra,What is the name of the conductor who has worked the greatest number of years ?,SELECT T1.Name FROM conductor AS T1 GROUP BY T1.Conductor_ID ORDER BY COUNT(T1.Year_of_Work) DESC LIMIT 1,1.2342,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:45.176628
144,orchestra,Show the names of conductors and the orchestras they have conducted .,"SELECT T1.Name, T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID",1.3165,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:46.494237
145,orchestra,What are the names of conductors as well as the corresonding orchestras that they have conducted ?,"SELECT T1.Name, T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID",1.2835,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:47.777727
146,orchestra,Show the names of conductors that have conducted more than one orchestras .,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Name HAVING COUNT(*) > 1,1.5076,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:49.285365
147,orchestra,What are the names of conductors who have conducted at more than one orchestra ?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*) > 1,1.633,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:50.919544
148,orchestra,Show the name of the conductor that has conducted the most number of orchestras .,SELECT T1.Name FROM conductor AS T1 INNER JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Name ORDER BY COUNT(*) DESC LIMIT 1,1.578,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:52.498537
149,orchestra,What is the name of the conductor who has conducted the most orchestras ?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1,1.617,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:54.116514
150,orchestra,Please show the name of the conductor that has conducted orchestras founded after 2008 .,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T2.Year_of_Founded > 2008,1.7264,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:55.844034
151,orchestra,What are the names of conductors who have conducted orchestras founded after the year 2008 ?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T2.Year_of_Founded > 2008,1.4669,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:57.310905
152,orchestra,Please show the different record companies and the corresponding number of orchestras .,"SELECT T2.Record_Company, COUNT(T1.Orchestra_ID) FROM orchestra AS T1 JOIN conductor AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T2.Record_Company",1.6396,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:21:58.951575
153,orchestra,How many orchestras does each record company manage ?,"SELECT T2.Record_Company, COUNT(*) FROM orchestra AS T1 JOIN conductor AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T2.Record_Company",1.4907,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:00.443279
154,orchestra,Please show the record formats of orchestras in ascending order of count .,SELECT T3.Major_Record_Format FROM orchestra AS T1 JOIN conductor AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Major_Record_Format ORDER BY COUNT(*) ASC,1.5982,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:02.042004
155,orchestra,"What are the major record formats of orchestras , sorted by their frequency ?",SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) DESC LIMIT 1,0.891,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:02.933226
156,orchestra,List the record company shared by the most number of orchestras .,SELECT T2.Record_Company FROM orchestra AS T1 JOIN conductor AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T2.Record_Company ORDER BY COUNT(*) DESC LIMIT 1,1.6337,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:04.568028
157,orchestra,What is the record company used by the greatest number of orchestras ?,SELECT T2.Record_Company FROM orchestra AS T1 JOIN conductor AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T2.Record_Company ORDER BY COUNT(*) DESC LIMIT 1,1.7467,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:06.314758
158,orchestra,List the names of orchestras that have no performance .,SELECT T1.Orchestra FROM orchestra AS T1 LEFT JOIN performance AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID WHERE T2.Orchestra_ID IS NULL,1.4833,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:07.799167
159,orchestra,What are the orchestras that do not have any performances ?,SELECT T2.Orchestra FROM show AS T1 JOIN performance AS T3 ON T1.Performance_ID = T3.Performance_ID JOIN orchestra AS T2 ON T3.Orchestra_ID = T2.Orchestra_ID WHERE T1.Show_ID NOT IN (SELECT Performance_ID FROM performance),2.1005,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:09.899673
160,orchestra,Show the record companies shared by orchestras founded before 2003 and after 2003 .,SELECT T2.Record_Company FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID WHERE T1.Year_of_Founded < 2003 INTERSECT SELECT T2.Record_Company FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID WHERE T1.Year_of_Founded > 2003,2.9151,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:12.815865
161,orchestra,What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003 ?,SELECT T2.Record_Company FROM orchestra AS T1 JOIN conductor AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T1.Year_of_Founded < 2003 INTERSECT SELECT T2.Record_Company FROM orchestra AS T1 JOIN conductor AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T1.Year_of_Founded > 2003,2.8999,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:15.716738
162,orchestra,Find the number of orchestras whose record format is `` CD '' or `` DVD '' .,SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format = 'CD' OR Major_Record_Format = 'DVD',0.9641,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:16.681960
163,orchestra,Count the number of orchestras that have CD or DVD as their record format .,SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format = 'CD' OR Major_Record_Format = 'DVD',1.106,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:17.787979
164,orchestra,Show the years in which orchestras that have given more than one performance are founded .,SELECT DISTINCT T2.Year_of_Founded FROM show AS T1 JOIN performance AS T3 ON T1.Performance_ID = T3.Performance_ID JOIN orchestra AS T2 ON T3.Orchestra_ID = T2.Orchestra_ID GROUP BY T2.Year_of_Founded HAVING COUNT(T1.Show_ID) > 1,2.3431,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:20.131246
165,orchestra,What are years of founding for orchestras that have had more than a single performance ?,SELECT T2.Year_of_Founded FROM show AS T1 JOIN performance AS T3 ON T1.Performance_ID = T3.Performance_ID JOIN orchestra AS T2 ON T3.Orchestra_ID = T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(T1.Show_ID) > 1,2.2864,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:22.418642
166,singer,How many singers are there ?,SELECT COUNT(*) FROM singer,0.5533,llama3.1:8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:22:22.971930
