question_id,db_id,question,predicted_sql,latency_seconds,llm_model,embedding_model,method,timestamp
94,employee_hire_evaluation,Which cities do more than one employee under age 30 come from ?,SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING COUNT(*) > 1,0.3699,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:43.185469
95,employee_hire_evaluation,Find the cities that have more than one employee under age 30 .,SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING COUNT(*) > 1,0.3741,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:43.559597
96,employee_hire_evaluation,Find the number of shops in each location .,"SELECT Location, COUNT(*) FROM shop GROUP BY Location",0.2239,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:43.783538
97,employee_hire_evaluation,How many shops are there in each location ?,"SELECT Location, COUNT(DISTINCT Shop_ID) FROM shop GROUP BY Location",0.3246,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:44.108158
98,employee_hire_evaluation,Find the manager name and district of the shop whose number of products is the largest .,"SELECT Manager_name, District FROM shop ORDER BY Number_products DESC LIMIT 1",0.3139,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:44.422529
99,employee_hire_evaluation,What are the manager name and district of the shop that sells the largest number of products ?,"SELECT Shop.Manager_name, Shop.District FROM shop ORDER BY Number_products DESC LIMIT 1",0.4085,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:44.831986
100,employee_hire_evaluation,find the minimum and maximum number of products of all stores .,"SELECT MIN(Number_products), MAX(Number_products) FROM shop",0.3031,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:45.135644
101,employee_hire_evaluation,What are the minimum and maximum number of products across all the shops ?,"SELECT MIN(Number_products), MAX(Number_products) FROM shop",0.2953,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:45.430921
102,employee_hire_evaluation,"Return the name , location and district of all shops in descending order of number of products .","SELECT s.Name, s.Location, s.District FROM shop AS s ORDER BY Number_products DESC",0.4047,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:45.835658
103,employee_hire_evaluation,"Sort all the shops by number products in descending order , and return the name , location and district of each shop .","SELECT Name, Location, District FROM shop ORDER BY Number_products DESC",0.282,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:46.118695
104,employee_hire_evaluation,Find the names of stores whose number products is more than the average number of products .,SELECT Name FROM shop WHERE Number_products > (SELECT AVG(Number_products) FROM shop),0.3755,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:46.494152
105,employee_hire_evaluation,Which shops ' number products is above the average ? Give me the shop names .,SELECT Name FROM shop WHERE Number_products > (SELECT AVG(Number_products) FROM shop),0.3627,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:46.856867
106,employee_hire_evaluation,find the name of employee who was awarded the most times in the evaluation .,"SELECT e.Name FROM employee AS e JOIN (SELECT Employee_ID, COUNT(*) as AwardCount FROM evaluation GROUP BY Employee_ID ORDER BY AwardCount DESC LIMIT 1) AS subq ON e.Employee_ID = subq.Employee_ID",0.7618,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:47.618637
107,employee_hire_evaluation,Which employee received the most awards in evaluations ? Give me the employee name .,SELECT e.Name FROM employee AS e JOIN evaluation AS ev ON e.Employee_ID = ev.Employee_ID GROUP BY e.Name ORDER BY COUNT(*) DESC LIMIT 1,0.588,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:48.206622
108,employee_hire_evaluation,Find the name of the employee who got the highest one time bonus .,SELECT e.Name FROM employee AS e JOIN evaluation AS ev ON e.Employee_ID = ev.Employee_ID ORDER BY ev.Bonus DESC LIMIT 1,0.5471,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:48.754529
109,employee_hire_evaluation,Which employee received the biggest bonus ? Give me the employee name .,SELECT e.Name FROM employee AS e JOIN evaluation AS ev ON e.Employee_ID = ev.Employee_ID ORDER BY ev.Bonus DESC LIMIT 1,0.5438,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:49.298313
110,employee_hire_evaluation,Find the names of employees who never won any award in the evaluation .,SELECT e.Name FROM employee AS e WHERE NOT EXISTS (SELECT * FROM evaluation AS ev WHERE e.Employee_ID = ev.Employee_ID),0.4903,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:49.789474
111,employee_hire_evaluation,What are the names of the employees who never received any evaluation ?,SELECT Name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation),0.3301,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:50.120562
112,employee_hire_evaluation,What is the name of the shop that is hiring the largest number of employees ?,SELECT T2.Name FROM hiring AS T1 JOIN shop AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T2.Shop_ID ORDER BY COUNT(*) DESC LIMIT 1,0.7236,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:50.844203
113,employee_hire_evaluation,Which shop has the most employees ? Give me the shop name .,SELECT T2.Name FROM hiring AS T1 JOIN shop AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T2.Shop_ID ORDER BY COUNT(*) DESC LIMIT 1,0.9075,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:51.751710
114,employee_hire_evaluation,Find the name of the shops that do not hire any employee .,SELECT Name FROM shop WHERE Shop_ID NOT IN (SELECT Employee_ID AS EmployeId FROM hiring),0.4069,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:52.158640
115,employee_hire_evaluation,Which shops run with no employees ? Find the shop names,SELECT Name FROM shop WHERE Shop_ID NOT IN (SELECT DISTINCT Employee_ID FROM hiring),0.3957,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:52.555399
116,employee_hire_evaluation,Find the number of employees hired in each shop ; show the shop name as well .,"SELECT s.Name, COUNT(h.Employee_ID) FROM hiring AS h JOIN shop AS s ON h.Shop_ID = s.Shop_ID GROUP BY s.Shop_ID",0.6758,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:53.231156
117,employee_hire_evaluation,"For each shop , return the number of employees working there and the name of the shop .","SELECT s.Name, COUNT(e.Employee_ID) FROM hiring AS e JOIN shop AS s ON e.Shop_ID = s.Shop_ID GROUP BY s.Shop_ID",0.6604,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:53.892565
118,employee_hire_evaluation,What is total bonus given in all evaluations ?,SELECT SUM(Bonus) FROM evaluation,0.2079,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:54.100996
119,employee_hire_evaluation,Find the total amount of bonus given in all the evaluations .,SELECT SUM(Bonus) FROM evaluation,0.2128,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:54.314819
120,employee_hire_evaluation,Give me all the information about hiring .,SELECT * FROM hiring,0.1879,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:54.502704
121,employee_hire_evaluation,What is all the information about hiring ?,SELECT * FROM hiring,0.1552,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:54.658486
122,employee_hire_evaluation,Which district has both stores with less than 3000 products and stores with more than 10000 products ?,SELECT DISTINCT District FROM shop WHERE Number_products < 3000 INTERSECT SELECT DISTINCT District FROM shop WHERE Number_products > 10000,0.6003,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:55.258797
123,employee_hire_evaluation,Find the districts in which there are both shops selling less than 3000 products and shops selling more than 10000 products .,SELECT DISTINCT District FROM shop WHERE Number_products < 3000 INTERSECT SELECT DISTINCT District FROM shop WHERE Number_products > 10000,0.6203,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:55.879722
124,employee_hire_evaluation,How many different store locations are there ?,SELECT COUNT(DISTINCT Location) FROM shop,0.2319,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:56.112577
125,employee_hire_evaluation,Count the number of distinct store locations .,SELECT COUNT(DISTINCT Location) FROM shop,0.2163,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:56.330079
126,orchestra,How many conductors are there ?,SELECT COUNT(*) FROM conductor,0.3518,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:56.682964
127,orchestra,Count the number of conductors .,select count(*) from conductor,0.1635,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:56.847493
128,orchestra,List the names of conductors in ascending order of age .,SELECT name FROM conductor ORDER BY age ASC,0.2179,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:57.066369
129,orchestra,"What are the names of conductors , ordered by age ?",SELECT name FROM conductor ORDER BY age ASC,0.2068,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:57.273145
130,orchestra,What are the names of conductors whose nationalities are not `` USA '' ?,SELECT Name FROM conductor WHERE Nationality ! = 'USA',0.2451,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:57.519230
131,orchestra,Return the names of conductors that do not have the nationality `` USA '' .,SELECT Name FROM Conductor WHERE Nationality ! = 'USA',0.2619,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:57.781173
132,orchestra,What are the record companies of orchestras in descending order of years in which they were founded ?,"SELECT o.Record_Company, MIN(o.Year_of_Founded) AS FoundedYear FROM Orchestra o JOIN performance p ON o.Orchestra_ID = p.Orchestra_ID GROUP BY Record_Company ORDER BY FoundedYear DESC",0.8312,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:58.612374
133,orchestra,"Return the record companies of orchestras , sorted descending by the years in which they were founded .",SELECT o.Record_Company FROM orchestra AS o ORDER BY o.Year_of_Founded DESC,0.3958,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:59.008194
134,orchestra,What is the average attendance of shows ?,SELECT AVG(Attendance) FROM show,0.2088,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:59.217019
135,orchestra,Return the average attendance across all shows .,SELECT AVG(Attendance) FROM show,0.2134,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:59.430428
136,orchestra,What are the maximum and minimum share of performances whose type is not `` Live final '' .,"SELECT MAX(Share), MIN(Share) FROM show WHERE Type ! = 'Live final'",0.3742,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:05:59.804627
137,orchestra,Return the maximum and minimum shares for performances that do not have the type `` Live final '' .,"SELECT MAX(Share), MIN(Share) FROM show WHERE Type ! = 'Live final'",0.361,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:00.166654
138,orchestra,How many different nationalities do conductors have ?,SELECT COUNT(DISTINCT Nationality) FROM conductor,0.2465,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:00.413199
139,orchestra,Count the number of different nationalities of conductors .,SELECT COUNT(DISTINCT Nationality) FROM conductor,0.2542,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:00.667420
140,orchestra,List names of conductors in descending order of years of work .,SELECT Name FROM conductor ORDER BY Year_of_Work DESC,0.2624,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:00.930110
141,orchestra,"What are the names of conductors , sorted descending by the number of years they have worked ?",SELECT c.Name FROM conductor AS c ORDER BY (2023 - c.Year_of_Work) DESC,0.5177,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:01.448957
142,orchestra,List the name of the conductor with the most years of work .,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,0.3103,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:01.760285
143,orchestra,What is the name of the conductor who has worked the greatest number of years ?,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,0.3047,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:02.065841
144,orchestra,Show the names of conductors and the orchestras they have conducted .,"SELECT c.Name, o.Orchestra FROM conductor AS c JOIN orchestra AS o ON c.Conductor_ID = o.Conductor_ID",0.5512,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:02.617692
145,orchestra,What are the names of conductors as well as the corresonding orchestras that they have conducted ?,"SELECT c.Name, o.Orchestra FROM conductor AS c JOIN orchestra AS o ON c.Conductor_ID = o.Conductor_ID",0.5974,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:03.215043
146,orchestra,Show the names of conductors that have conducted more than one orchestras .,SELECT c.Name FROM conductor AS C JOIN orchestra AS O ON C.Conductor_ID = O.Conductor_ID GROUP BY C.Name HAVING COUNT(O.Orchestra_ID) > 1,0.7662,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:03.981199
147,orchestra,What are the names of conductors who have conducted at more than one orchestra ?,SELECT c.Name FROM conductor AS C JOIN orchestra AS O ON C.Conductor_ID = O.Conductor_ID GROUP BY C.Conductor_ID HAVING COUNT(O.Orchestra_ID) > 1,0.8042,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:04.786395
148,orchestra,Show the name of the conductor that has conducted the most number of orchestras .,"SELECT c.Name FROM conductor AS C JOIN (SELECT Orchestra_ID, COUNT(*) as OrchestralCount FROM orchestra GROUP BY Orchestra_ID) o ON C.Conductor_ID = o.OrchestralCount ORDER BY o.OrchestralCount DESC LIMIT 1",0.9435,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:05.731085
149,orchestra,What is the name of the conductor who has conducted the most orchestras ?,"SELECT c.Name FROM conductor AS C JOIN (SELECT Orchestra_ID, COUNT(*) as OrchestralCount FROM orchestra GROUP BY Conductor_ID) o ON C.Conductor_ID = o.Conductor_ID ORDER BY o.OrchestralCount DESC LIMIT 1",0.9695,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:06.700585
150,orchestra,Please show the name of the conductor that has conducted orchestras founded after 2008 .,SELECT Name FROM Conductor JOIN Orchestra ON Conductor.Conductor_ID = Orchestra.Conductor_ID WHERE Year_of_Founded > 2008,0.635,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:07.336587
151,orchestra,What are the names of conductors who have conducted orchestras founded after the year 2008 ?,SELECT Name FROM Conductor JOIN Orchestra ON Conductor.Conductor_ID = Orchestra.Conductor_ID WHERE Year_of_Founded > 2008,0.6211,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:07.957664
152,orchestra,Please show the different record companies and the corresponding number of orchestras .,"SELECT Record_Company, COUNT(*) FROM Orchestra GROUP BY Record_Company",0.2824,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:08.240044
153,orchestra,How many orchestras does each record company manage ?,"SELECT Record_Company, COUNT(DISTINCT Orchestra) AS OrchestresManaged FROM orchestra GROUP BY Record_Company",0.5049,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:08.745930
154,orchestra,Please show the record formats of orchestras in ascending order of count .,"SELECT Major_Record_Format, COUNT(*) FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC LIMIT 1",0.4533,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:09.199241
155,orchestra,"What are the major record formats of orchestras , sorted by their frequency ?","SELECT Major_Record_Format, COUNT(*) as Frequency FROM Orchestra GROUP BY Major_Record_Format ORDER BY Frequency DESC",0.4516,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:09.651797
156,orchestra,List the record company shared by the most number of orchestras .,SELECT Record_Company FROM Orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,0.3565,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:10.009330
157,orchestra,What is the record company used by the greatest number of orchestras ?,"SELECT Record_Company, COUNT(*) AS OrchestralCount FROM Orchestra GROUP BY Record_Company ORDER BY Count DESC LIMIT 1",0.4406,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:10.449936
158,orchestra,List the names of orchestras that have no performance .,SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance),0.3489,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:10.798849
159,orchestra,What are the orchestras that do not have any performances ?,SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance),0.3569,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:11.156721
160,orchestra,Show the record companies shared by orchestras founded before 2003 and after 2003 .,SELECT DISTINCT Record_Company FROM Orchestra WHERE Year_of_Founded < 2003 INTERSECT SELECT DISTINCT Record_Company FROM Orchestra WHERE Year_of_Founded > 2003,0.7403,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:11.897063
161,orchestra,What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003 ?,SELECT DISTINCT Record_Company FROM Orchestra WHERE Year_of_Founded < 2003 INTERSECT SELECT DISTINCT Record_Company FROM Orchestra WHERE Year_of_Founded > 2003,0.7507,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:12.648772
162,orchestra,Find the number of orchestras whose record format is `` CD '' or `` DVD '' .,"SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format IN ('CD', 'DVD')",0.3643,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:13.014023
163,orchestra,Count the number of orchestras that have CD or DVD as their record format .,"SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format IN ('CD', 'DVD')",0.3658,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:13.381116
164,orchestra,Show the years in which orchestras that have given more than one performance are founded .,SELECT Year_of_Founded FROM orchestra WHERE Orchestra_ID IN (SELECT Orchestra_ID FROM performance GROUP BY Orchestra_ID HAVING COUNT(*) > 1),0.5882,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:13.969361
165,orchestra,What are years of founding for orchestras that have had more than a single performance ?,SELECT Year_of_Founded FROM orchestra GROUP BY Orchestra_ID HAVING COUNT(*) > 1 ORDER BY Year_of_Founded ASC LIMIT 100,0.6011,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:14.570470
166,singer,How many singers are there ?,SELECT COUNT(*) FROM singer,0.2334,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:14.803843
167,singer,What is the count of singers ?,select count(*) from singer,0.164,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:14.968867
168,singer,List the name of singers in ascending order of net worth .,SELECT Name FROM singer ORDER BY Net_Worth_Millions ASC,0.2925,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:15.262421
169,singer,What are the names of singers ordered by ascending net worth ?,SELECT name FROM singer ORDER BY Net_Worth_Millions ASC,0.2821,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:15.544542
170,singer,What are the birth year and citizenship of singers ?,"SELECT Birth_Year, Citizenship FROM singer",0.2435,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:15.788351
171,singer,What are the birth years and citizenships of the singers ?,"SELECT Birth_Year, Citizenship FROM singer",0.2655,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:16.054855
172,singer,List the name of singers whose citizenship is not `` France '' .,SELECT Name FROM singer WHERE Citizenship ! = 'France',0.2593,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:16.315192
173,singer,What are the names of the singers who are not French citizens ?,SELECT Name FROM singer WHERE Citizenship ! = 'France',0.2572,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:16.572350
174,singer,Show the name of singers whose birth year is either 1948 or 1949 ?,SELECT Name FROM singer WHERE Birth_Year = 1948 OR Birth_Year = 1949,0.4361,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:17.009429
175,singer,What are the names of the singers whose birth years are either 1948 or 1949 ?,SELECT name FROM singer WHERE Birth_Year = 1948 OR Birth_Year = 1949,0.4434,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:17.452828
176,singer,What is the name of the singer with the largest net worth ?,"SELECT s.""Name"" FROM ""singer"" AS s INNER JOIN (""song"" AS so WHERE so.Singer_ID = s.Singer_ID) ORDER BY s.Net_Worth_Millions DESC LIMIT 1",0.7728,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:18.225648
177,singer,What is the name of the singer who is worth the most ?,SELECT Name FROM singer ORDER BY Net_Worth_Millions DESC LIMIT 1,0.3135,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:18.539165
178,singer,Show different citizenship of singers and the number of singers of each citizenship .,"SELECT Citizenship, COUNT(*) FROM singer GROUP BY Citizenship",0.302,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:18.841213
179,singer,"For each citizenship , how many singers are from that country ?","SELECT Citizenship, COUNT(*) FROM singer GROUP BY Citizenship",0.3045,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:19.146010
180,singer,Please show the most common citizenship of singers .,"SELECT Citizenship, COUNT(*) AS frequency FROM singer GROUP BY Citizenship ORDER BY frequency DESC LIMIT 1",0.4255,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:19.571536
181,singer,What is the most common singer citizenship ?,"SELECT Citizenship, COUNT(*) AS frequency FROM singer GROUP BY Citizenship ORDER BY frequency DESC LIMIT 1",0.4156,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:19.987174
182,singer,Show different citizenships and the maximum net worth of singers of each citizenship .,"SELECT Citizenship, MAX(Net_Worth_Millions) FROM singer GROUP BY Citizenship",0.4269,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:20.415251
183,singer,"For each citizenship , what is the maximum net worth ?","SELECT Citizenship, MAX(Net_Worth_Millions) FROM singer GROUP BY Citizenship",0.4092,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:20.824409
184,singer,Show titles of songs and names of singers .,"SELECT song.Title, singer.Name FROM song JOIN singer ON song.Singer_ID = singer.Singer_ID",0.4336,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:21.259045
185,singer,What are the song titles and singer names ?,"SELECT s.Name, sp.Title FROM singer AS s JOIN song AS sp ON s.Singer_ID = sp.Singer_ID",0.4798,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:21.738830
186,singer,Show distinct names of singers that have songs with sales more than 300000 .,SELECT DISTINCT Name FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID WHERE Sales > 300000,0.538,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:22.276819
187,singer,what are the different names of the singers that have sales more than 300000 ?,SELECT DISTINCT name FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID WHERE Sales > 300000,0.5278,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:22.805699
188,singer,Show the names of singers that have more than one song .,SELECT name FROM singer WHERE Singer_ID IN (SELECT Singer_ID FROM song GROUP BY Singer_ID HAVING COUNT(*) > 1),0.531,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:23.336703
189,singer,What are the names of the singers that have more than one songs ?,SELECT DISTINCT Name FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID GROUP BY singer.Name HAVING COUNT(*) > 1,0.5507,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:23.888426
190,singer,Show the names of singers and the total sales of their songs .,"SELECT singer.Name, SUM(song.Sales) FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID GROUP BY singer.Name",0.5611,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:24.450532
191,singer,"For each singer name , what is the total sales for their songs ?","SELECT s.Name, SUM(song.Sales) FROM singer AS s JOIN song ON s.Singer_ID = song.Singer_ID GROUP BY s.Name",0.5824,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:25.033974
192,singer,List the name of singers that do not have any song .,SELECT Name FROM singer WHERE Singer_ID NOT IN (SELECT DISTINCT Singer_ID FROM song),0.3873,phi3.5:3.8b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:06:25.422337
