question_id,db_id,question,predicted_sql,latency_seconds,model,timestamp
104,employee_hire_evaluation,Find the names of stores whose number products is more than the average number of products .,SELECT T1.Name FROM shop AS T1 GROUP BY T1.Shop_ID HAVING SUM(T1.Number_products) > ( SELECT AVG(Number_products) FROM shop ),1.9485,llama3.1:8b,2025-12-06T15:36:42.101676
105,employee_hire_evaluation,Which shops ' number products is above the average ? Give me the shop names .,SELECT T1.Name FROM shop AS T1 WHERE T1.Number_products > ( SELECT AVG(Number_products) FROM shop ),1.5287,llama3.1:8b,2025-12-06T15:36:43.631921
106,employee_hire_evaluation,find the name of employee who was awarded the most times in the evaluation .,SELECT T1.Name FROM employee AS T1 JOIN evaluation AS T2 ON T1.Employee_ID = T2.Employee_ID GROUP BY T2.Employee_ID ORDER BY COUNT(T2.Year_awarded) DESC LIMIT 1,2.3406,llama3.1:8b,2025-12-06T15:36:45.974606
107,employee_hire_evaluation,Which employee received the most awards in evaluations ? Give me the employee name .,SELECT T1.Name FROM employee AS T1 JOIN evaluation AS T2 ON T1.Employee_ID = T2.Employee_ID GROUP BY T1.Employee_ID ORDER BY COUNT(T2.Year_awarded) DESC LIMIT 1,2.156,llama3.1:8b,2025-12-06T15:36:48.131703
108,employee_hire_evaluation,Find the name of the employee who got the highest one time bonus .,SELECT T1.Name FROM employee AS T1 JOIN evaluation AS T2 ON T1.Employee_ID = T2.Employee_ID WHERE T2.Bonus = ( SELECT MAX(Bonus) FROM evaluation ),1.9933,llama3.1:8b,2025-12-06T15:36:50.126377
109,employee_hire_evaluation,Which employee received the biggest bonus ? Give me the employee name .,SELECT T1.Name FROM employee AS T1 JOIN evaluation AS T2 ON T1.Employee_ID = T2.Employee_ID ORDER BY T2.Bonus DESC LIMIT 1,1.8834,llama3.1:8b,2025-12-06T15:36:52.012132
110,employee_hire_evaluation,Find the names of employees who never won any award in the evaluation .,SELECT T1.Name FROM employee AS T1 WHERE T1.Employee_ID NOT IN (SELECT Employee_ID FROM evaluation),1.332,llama3.1:8b,2025-12-06T15:36:53.344750
111,employee_hire_evaluation,What are the names of the employees who never received any evaluation ?,SELECT T1.Name FROM employee AS T1 LEFT JOIN evaluation AS T2 ON T1.Employee_ID = T2.Employee_ID WHERE T2.Employee_ID IS NULL,1.716,llama3.1:8b,2025-12-06T15:36:55.061850
112,employee_hire_evaluation,What is the name of the shop that is hiring the largest number of employees ?,SELECT T2.Name FROM hiring AS T1 JOIN shop AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T2.Shop_ID ORDER BY COUNT(*) DESC LIMIT 1,2.2187,llama3.1:8b,2025-12-06T15:36:57.281665
113,employee_hire_evaluation,Which shop has the most employees ? Give me the shop name .,SELECT T2.Name FROM hiring AS T1 JOIN shop AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T1.Shop_ID ORDER BY COUNT(*) DESC LIMIT 1,2.1953,llama3.1:8b,2025-12-06T15:36:59.479016
114,employee_hire_evaluation,Find the name of the shops that do not hire any employee .,SELECT T1.Name FROM shop AS T1 WHERE T1.Shop_ID NOT IN (SELECT T2.Shop_ID FROM hiring AS T2),1.7722,llama3.1:8b,2025-12-06T15:37:01.252302
115,employee_hire_evaluation,Which shops run with no employees ? Find the shop names,SELECT T1.Name FROM shop AS T1 LEFT JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID WHERE T2.Shop_ID IS NULL,1.9268,llama3.1:8b,2025-12-06T15:37:03.181467
116,employee_hire_evaluation,Find the number of employees hired in each shop ; show the shop name as well .,"SELECT T2.Name, COUNT(*) FROM hiring AS T1 JOIN shop AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T1.Shop_ID",2.0019,llama3.1:8b,2025-12-06T15:37:05.184728
117,employee_hire_evaluation,"For each shop , return the number of employees working there and the name of the shop .","SELECT T1.Name, COUNT(*) FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T1.Shop_ID",2.046,llama3.1:8b,2025-12-06T15:37:07.231996
118,employee_hire_evaluation,What is total bonus given in all evaluations ?,SELECT SUM(bonus) FROM evaluation,0.8486,llama3.1:8b,2025-12-06T15:37:08.081733
119,employee_hire_evaluation,Find the total amount of bonus given in all the evaluations .,SELECT SUM(Bonus) FROM evaluation,0.7178,llama3.1:8b,2025-12-06T15:37:08.801643
120,employee_hire_evaluation,Give me all the information about hiring .,"SELECT T1.Employee_ID, T1.Name, T2.Shop_ID, T3.Start_from, T3.Is_full_time FROM employee AS T1 INNER JOIN hiring AS T2 ON T1.Employee_ID = T2.Employee_ID INNER JOIN shop AS T3 ON T2.Shop_ID = T3.Shop_ID",3.1476,llama3.1:8b,2025-12-06T15:37:11.950252
121,employee_hire_evaluation,What is all the information about hiring ?,"SELECT T1.Shop_ID, T2.Employee_ID, T3.Start_from, T3.Is_full_time FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID JOIN employee AS T3 ON T2.Employee_ID = T3.Employee_ID",2.7867,llama3.1:8b,2025-12-06T15:37:14.737903
122,employee_hire_evaluation,Which district has both stores with less than 3000 products and stores with more than 10000 products ?,SELECT T2.District FROM shop AS T1 JOIN evaluation AS T2 ON T1.Shop_ID = T2.Employee_ID WHERE T1.Number_products < 3000 INTERSECT SELECT T2.District FROM shop AS T3 JOIN evaluation AS T4 ON T3.Shop_ID = T4.Employee_ID WHERE T3.Number_products > 10000,3.5467,llama3.1:8b,2025-12-06T15:37:18.285692
123,employee_hire_evaluation,Find the districts in which there are both shops selling less than 3000 products and shops selling more than 10000 products .,SELECT T1.District FROM shop AS T1 INTERSECT SELECT T2.District FROM shop AS T2 WHERE T2.Number_products < 3000 INTERSECT SELECT T3.District FROM shop AS T3 WHERE T3.Number_products > 10000,2.5729,llama3.1:8b,2025-12-06T15:37:20.859057
124,employee_hire_evaluation,How many different store locations are there ?,SELECT COUNT(DISTINCT T2.Location) FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T2.Location,1.9782,llama3.1:8b,2025-12-06T15:37:22.839931
125,employee_hire_evaluation,Count the number of distinct store locations .,SELECT COUNT(DISTINCT T1.Location) FROM shop AS T1,0.9504,llama3.1:8b,2025-12-06T15:37:23.792948
126,orchestra,How many conductors are there ?,SELECT COUNT(*) FROM conductor,0.7752,llama3.1:8b,2025-12-06T15:37:24.571444
127,orchestra,Count the number of conductors .,SELECT COUNT(*) FROM conductor,0.6064,llama3.1:8b,2025-12-06T15:37:25.177807
128,orchestra,List the names of conductors in ascending order of age .,SELECT name FROM conductor ORDER BY age ASC,0.8859,llama3.1:8b,2025-12-06T15:37:26.064752
129,orchestra,"What are the names of conductors , ordered by age ?",SELECT name FROM conductor ORDER BY age,0.6965,llama3.1:8b,2025-12-06T15:37:26.762778
130,orchestra,What are the names of conductors whose nationalities are not `` USA '' ?,SELECT T1.Name FROM conductor AS T1 WHERE T1.Nationality NOT IN ('USA'),1.4025,llama3.1:8b,2025-12-06T15:37:28.166339
131,orchestra,Return the names of conductors that do not have the nationality `` USA '' .,SELECT T1.Name FROM conductor AS T1 WHERE T1.Nationality != 'USA',1.181,llama3.1:8b,2025-12-06T15:37:29.348486
132,orchestra,What are the record companies of orchestras in descending order of years in which they were founded ?,SELECT T2.record_company FROM orchestra AS T1 JOIN performance AS T2 ON T1.performance_id = T2.performance_id GROUP BY T2.record_company ORDER BY T1.year_of_founded DESC,2.1693,llama3.1:8b,2025-12-06T15:37:31.518822
133,orchestra,"Return the record companies of orchestras , sorted descending by the years in which they were founded .",SELECT T2.Record_Company FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID GROUP BY T2.Record_Company ORDER BY Year_of_Founded DESC,2.1003,llama3.1:8b,2025-12-06T15:37:33.621744
134,orchestra,What is the average attendance of shows ?,SELECT AVG(T4.Attendance) FROM performance AS T1 JOIN show AS T2 ON T1.Performance_ID = T2.Show_ID JOIN orchestra AS T3 ON T1.Orchestra_ID = T3.Orchestra_ID JOIN conductor AS T4 ON T3.Conductor_ID = T4.Conductor_ID,3.0687,llama3.1:8b,2025-12-06T15:37:36.690426
135,orchestra,Return the average attendance across all shows .,SELECT AVG(T2.Attendance) FROM show AS T1 JOIN performance AS T2 ON T1.Performance_ID = T2.Performance_ID,1.5634,llama3.1:8b,2025-12-06T15:37:38.255472
136,orchestra,What are the maximum and minimum share of performances whose type is not `` Live final '' .,"SELECT MAX(Share) , MIN(Share) FROM performance WHERE Type != 'Live final'",1.4446,llama3.1:8b,2025-12-06T15:37:39.701500
137,orchestra,Return the maximum and minimum shares for performances that do not have the type `` Live final '' .,"SELECT MAX(official_ratings_(millions)) , MAX(share) FROM performance WHERE official_ratings_(millions) = ( SELECT MAX(official_ratings_(millions)) FROM performance WHERE type != 'Live final' ) INTERSECT SELECT MIN(official_ratings_(millions)) , MIN(share) FROM performance WHERE official_ratings_(millions) = ( SELECT MIN(official_ratings_(millions)) FROM performance WHERE type != 'Live final' )",4.0866,llama3.1:8b,2025-12-06T15:37:43.790140
138,orchestra,How many different nationalities do conductors have ?,SELECT COUNT(DISTINCT Nationality) FROM conductor,0.9691,llama3.1:8b,2025-12-06T15:37:44.760718
139,orchestra,Count the number of different nationalities of conductors .,SELECT COUNT(DISTINCT Nationality) FROM conductor,0.8007,llama3.1:8b,2025-12-06T15:37:45.561884
140,orchestra,List names of conductors in descending order of years of work .,SELECT name FROM conductor ORDER BY year_of_work DESC,0.9698,llama3.1:8b,2025-12-06T15:37:46.533742
141,orchestra,"What are the names of conductors , sorted descending by the number of years they have worked ?",SELECT T1.Name FROM conductor AS T1 GROUP BY T1.Conductor_ID ORDER BY SUM(T1.Year_of_Work) DESC,1.6111,llama3.1:8b,2025-12-06T15:37:48.146610
142,orchestra,List the name of the conductor with the most years of work .,SELECT T1.Name FROM conductor AS T1 ORDER BY T1.Year_of_Work DESC LIMIT 1,1.3941,llama3.1:8b,2025-12-06T15:37:49.541689
143,orchestra,What is the name of the conductor who has worked the greatest number of years ?,SELECT T1.Name FROM conductor AS T1 GROUP BY T1.Conductor_ID ORDER BY SUM(T1.Year_of_Work) DESC LIMIT 1,1.7315,llama3.1:8b,2025-12-06T15:37:51.274285
144,orchestra,Show the names of conductors and the orchestras they have conducted .,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID,1.6204,llama3.1:8b,2025-12-06T15:37:52.895696
145,orchestra,What are the names of conductors as well as the corresonding orchestras that they have conducted ?,"SELECT T1.Name, T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID",1.87,llama3.1:8b,2025-12-06T15:37:54.767183
146,orchestra,Show the names of conductors that have conducted more than one orchestras .,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Conductor_ID HAVING COUNT(*) > 1,2.1987,llama3.1:8b,2025-12-06T15:37:56.967471
147,orchestra,What are the names of conductors who have conducted at more than one orchestra ?,SELECT T1.Name FROM conductor AS T1 JOIN performance AS T2 ON T1.Conductor_ID = T2.Orchestra_ID GROUP BY T1.Name HAVING COUNT(DISTINCT T2.Orchestra_ID) > 1,2.2573,llama3.1:8b,2025-12-06T15:37:59.224726
148,orchestra,Show the name of the conductor that has conducted the most number of orchestras .,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1,2.3198,llama3.1:8b,2025-12-06T15:38:01.545685
149,orchestra,What is the name of the conductor who has conducted the most orchestras ?,SELECT T1.Name FROM orchestra AS T2 JOIN conductor AS T1 ON T2.Conductor_ID = T1.Conductor_ID GROUP BY T1.Name ORDER BY COUNT(*) DESC LIMIT 1,2.1866,llama3.1:8b,2025-12-06T15:38:03.735434
150,orchestra,Please show the name of the conductor that has conducted orchestras founded after 2008 .,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T2.Year_of_Founded > 2008,2.0677,llama3.1:8b,2025-12-06T15:38:05.803896
151,orchestra,What are the names of conductors who have conducted orchestras founded after the year 2008 ?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T2.Year_of_Founded > 2008,1.9252,llama3.1:8b,2025-12-06T15:38:07.730105
152,orchestra,Please show the different record companies and the corresponding number of orchestras .,"SELECT T2.Record_Company, COUNT(*) FROM orchestra AS T1 JOIN conductor AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T2.Record_Company",2.163,llama3.1:8b,2025-12-06T15:38:09.894761
153,orchestra,How many orchestras does each record company manage ?,"SELECT T3.orchestra, COUNT(*) FROM show AS T1 JOIN performance AS T2 ON T1.performance_id = T2.performance_id JOIN orchestra AS T3 ON T2.orchestra_id = T3.orchestra_id GROUP BY T3.record_company",2.9167,llama3.1:8b,2025-12-06T15:38:12.812318
154,orchestra,Please show the record formats of orchestras in ascending order of count .,SELECT T3.Major_Record_Format FROM performance AS T1 JOIN orchestra AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID GROUP BY T2.Major_Record_Format ORDER BY COUNT(*) ASC,2.2798,llama3.1:8b,2025-12-06T15:38:15.093161
155,orchestra,"What are the major record formats of orchestras , sorted by their frequency ?",SELECT T3.major_record_format FROM orchestra AS T1 JOIN performance AS T2 ON T1.orchestra_id = T2.orchestra_id GROUP BY T3.major_record_format ORDER BY COUNT(*) DESC,2.3618,llama3.1:8b,2025-12-06T15:38:17.456521
156,orchestra,List the record company shared by the most number of orchestras .,SELECT T3.Record_Company FROM performance AS T1 JOIN orchestra AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1,2.3777,llama3.1:8b,2025-12-06T15:38:19.834947
157,orchestra,What is the record company used by the greatest number of orchestras ?,SELECT T2.Record_Company FROM orchestra AS T1 JOIN conductor AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T2.Record_Company ORDER BY COUNT(*) DESC LIMIT 1,2.3015,llama3.1:8b,2025-12-06T15:38:22.137948
158,orchestra,List the names of orchestras that have no performance .,SELECT T1.orchestra FROM orchestra AS T1 LEFT JOIN performance AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID WHERE T2.Performance_ID IS NULL,2.1253,llama3.1:8b,2025-12-06T15:38:24.265746
159,orchestra,What are the orchestras that do not have any performances ?,SELECT T2.Orchestra FROM orchestra AS T1 JOIN performance AS T2 ON T1.orchestra_id = T2.orchestra_id WHERE T1.orchestra_id NOT IN (SELECT orchestra_id FROM performance),2.5397,llama3.1:8b,2025-12-06T15:38:26.806639
160,orchestra,Show the record companies shared by orchestras founded before 2003 and after 2003 .,SELECT T2.Record_Company FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID WHERE T1.Year_of_Founded < 2003 INTERSECT SELECT T2.Record_Company FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID WHERE T1.Year_of_Founded > 2003,3.8586,llama3.1:8b,2025-12-06T15:38:30.665582
161,orchestra,What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003 ?,SELECT T2.Record_Company FROM orchestra AS T1 JOIN orchestra AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID WHERE T1.Year_of_Founded < 2003 INTERSECT SELECT T2.Record_Company FROM orchestra AS T1 JOIN orchestra AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID WHERE T1.Year_of_Founded > 2003,3.89,llama3.1:8b,2025-12-06T15:38:34.556623
162,orchestra,Find the number of orchestras whose record format is `` CD '' or `` DVD '' .,SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format = 'CD' OR Major_Record_Format = 'DVD',1.4744,llama3.1:8b,2025-12-06T15:38:36.031574
163,orchestra,Count the number of orchestras that have CD or DVD as their record format .,SELECT COUNT(*) FROM orchestra WHERE major_record_format = 'CD' OR major_record_format = 'DVD',1.2764,llama3.1:8b,2025-12-06T15:38:37.309235
164,orchestra,Show the years in which orchestras that have given more than one performance are founded .,SELECT T3.Year_of_Founded FROM performance AS T1 JOIN orchestra AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID JOIN conductor AS T3 ON T2.Conductor_ID = T3.Conductor_ID GROUP BY T3.Year_of_Founded HAVING COUNT(T1.Performance_ID) > 1,3.237,llama3.1:8b,2025-12-06T15:38:40.548059
165,orchestra,What are years of founding for orchestras that have had more than a single performance ?,SELECT T3.Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID GROUP BY T1.Orchestra_ID HAVING COUNT(T2.Performance_ID) > 1 INTERSECT SELECT T3.Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID WHERE T1.Year_of_Founded IS NOT NULL,4.0962,llama3.1:8b,2025-12-06T15:38:44.645281
166,singer,How many singers are there ?,SELECT COUNT(*) FROM singer,0.6818,llama3.1:8b,2025-12-06T15:38:45.330462
167,singer,What is the count of singers ?,SELECT COUNT(*) FROM singer,0.614,llama3.1:8b,2025-12-06T15:38:45.946200
168,singer,List the name of singers in ascending order of net worth .,SELECT T1.Name FROM singer AS T1 ORDER BY T1.Net_Worth_Millions ASC,1.2764,llama3.1:8b,2025-12-06T15:38:47.223698
169,singer,What are the names of singers ordered by ascending net worth ?,SELECT name FROM singer ORDER BY net_worth_millions ASC,0.8761,llama3.1:8b,2025-12-06T15:38:48.100450
170,singer,What are the birth year and citizenship of singers ?,"SELECT Birth_Year, Citizenship FROM singer",0.8141,llama3.1:8b,2025-12-06T15:38:48.915515
171,singer,What are the birth years and citizenships of the singers ?,"SELECT Birth_Year, Citizenship FROM singer",0.7297,llama3.1:8b,2025-12-06T15:38:49.646860
172,singer,List the name of singers whose citizenship is not `` France '' .,SELECT T1.Name FROM singer AS T1 WHERE T1.Citizenship NOT IN ('France'),1.3225,llama3.1:8b,2025-12-06T15:38:50.971745
173,singer,What are the names of the singers who are not French citizens ?,SELECT T1.Name FROM singer AS T1 WHERE T1.Citizenship NOT IN ('France'),1.2368,llama3.1:8b,2025-12-06T15:38:52.211331
174,singer,Show the name of singers whose birth year is either 1948 or 1949 ?,SELECT Name FROM singer WHERE Birth_Year = 1948 OR Birth_Year = 1949,1.3262,llama3.1:8b,2025-12-06T15:38:53.539547
175,singer,What are the names of the singers whose birth years are either 1948 or 1949 ?,SELECT T1.Name FROM singer AS T1 WHERE T1.Birth_Year = 1948 OR T1.Birth_Year = 1949,1.7001,llama3.1:8b,2025-12-06T15:38:55.241474
176,singer,What is the name of the singer with the largest net worth ?,SELECT T1.Name FROM singer AS T1 ORDER BY T1.Net_Worth_Millions DESC LIMIT 1,1.3822,llama3.1:8b,2025-12-06T15:38:56.625440
177,singer,What is the name of the singer who is worth the most ?,SELECT T1.Name FROM singer AS T1 ORDER BY T1.Net_Worth_Millions DESC LIMIT 1,1.2937,llama3.1:8b,2025-12-06T15:38:57.920014
178,singer,Show different citizenship of singers and the number of singers of each citizenship .,"SELECT T1.Citizenship, COUNT(*) FROM singer AS T1 GROUP BY T1.Citizenship",1.4308,llama3.1:8b,2025-12-06T15:38:59.352280
179,singer,"For each citizenship , how many singers are from that country ?","SELECT T1.Citizenship, COUNT(*) FROM singer AS T1 GROUP BY T1.Citizenship",1.4852,llama3.1:8b,2025-12-06T15:39:00.839481
180,singer,Please show the most common citizenship of singers .,SELECT T1.Citizenship FROM singer AS T1 GROUP BY T1.Citizenship ORDER BY COUNT(*) DESC LIMIT 1,1.6019,llama3.1:8b,2025-12-06T15:39:02.442993
181,singer,What is the most common singer citizenship ?,SELECT T1.Citizenship FROM singer AS T1 GROUP BY T1.Citizenship ORDER BY COUNT(*) DESC LIMIT 1,1.5333,llama3.1:8b,2025-12-06T15:39:03.977286
182,singer,Show different citizenships and the maximum net worth of singers of each citizenship .,"SELECT T2.Citizenship, MAX(T1.Net_Worth_Millions) FROM singer AS T1 JOIN singer AS T2 ON T1.Citizenship = T2.Citizenship GROUP BY T2.Citizenship",2.5548,llama3.1:8b,2025-12-06T15:39:06.533208
183,singer,"For each citizenship , what is the maximum net worth ?",SELECT MAX(T2.Net_Worth_Millions) FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID GROUP BY T1.Citizenship,2.0044,llama3.1:8b,2025-12-06T15:39:08.539798
184,singer,Show titles of songs and names of singers .,"SELECT T2.Title, T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID",1.73,llama3.1:8b,2025-12-06T15:39:10.269842
185,singer,What are the song titles and singer names ?,"SELECT T2.Title, T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID",1.6019,llama3.1:8b,2025-12-06T15:39:11.874474
186,singer,Show distinct names of singers that have songs with sales more than 300000 .,SELECT DISTINCT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE T2.Sales > 300000,1.978,llama3.1:8b,2025-12-06T15:39:13.853445
187,singer,what are the different names of the singers that have sales more than 300000 ?,SELECT DISTINCT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE T2.Sales > 300000,1.868,llama3.1:8b,2025-12-06T15:39:15.722622
188,singer,Show the names of singers that have more than one song .,SELECT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID GROUP BY T1.Singer_ID HAVING COUNT(*) > 1,2.0338,llama3.1:8b,2025-12-06T15:39:17.757770
189,singer,What are the names of the singers that have more than one songs ?,SELECT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID GROUP BY T1.Singer_ID HAVING COUNT(*) > 1,2.0168,llama3.1:8b,2025-12-06T15:39:19.774667
190,singer,Show the names of singers and the total sales of their songs .,"SELECT T1.Name, SUM(T2.Sales) FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID GROUP BY T1.Name",2.0031,llama3.1:8b,2025-12-06T15:39:21.778799
191,singer,"For each singer name , what is the total sales for their songs ?","SELECT T1.name, SUM(T2.sales) FROM singer AS T1 JOIN song AS T2 ON T1.singer_id = T2.singer_id GROUP BY T1.name",1.9889,llama3.1:8b,2025-12-06T15:39:23.768917
192,singer,List the name of singers that do not have any song .,SELECT T1.Name FROM singer AS T1 WHERE T1.Singer_ID NOT IN (SELECT Singer_ID FROM song),1.4606,llama3.1:8b,2025-12-06T15:39:25.231265
193,singer,What is the sname of every sing that does not have any song ?,SELECT T1.Name FROM singer AS T1 WHERE T1.Singer_ID NOT IN (SELECT Singer_ID FROM song),1.4551,llama3.1:8b,2025-12-06T15:39:26.687323
194,singer,Show the citizenship shared by singers with birth year before 1945 and after 1955 .,SELECT T1.Citizenship FROM singer AS T1 INTERSECT SELECT T2.Citizenship FROM singer AS T2 WHERE T2.Birth_Year < 1945 INTERSECT SELECT T3.Citizenship FROM singer AS T3 WHERE T3.Birth_Year > 1955,3.1108,llama3.1:8b,2025-12-06T15:39:29.799194
195,singer,What are the citizenships that are shared by singers with a birth year before 1945 and after 1955 ?,SELECT T1.citizenship FROM singer AS T1 INTERSECT SELECT T1.citizenship FROM singer AS T1 WHERE T1.birth_year < 1945 INTERSECT SELECT T1.citizenship FROM singer AS T1 WHERE T1.birth_year > 1955,2.8391,llama3.1:8b,2025-12-06T15:39:32.639377
