question_id;db_id;question;predicted_sql;latency_seconds;model;timestamp
150;orchestra;Please show the name of the conductor that has conducted orchestras founded after 2008 .;SELECT Name FROM conductor c JOIN orchestra o ON o.Orchestra_ID = c.Conductor_ID WHERE o.Year_of_Founded > 2008;88.748;deepseek-r1:1.5b;2025-12-06T19:46:41.400615
151;orchestra;What are the names of conductors who have conducted orchestras founded after the year 2008 ?;SELECT C.Name FROM Conductor_ID C;52.048;deepseek-r1:1.5b;2025-12-06T19:46:46.607778
152;orchestra;Please show the different record companies and the corresponding number of orchestras .;SELECT Record_Compy, COUNT(Orchestra_ID) AS Number_of_Orchestries;65.105;deepseek-r1:1.5b;2025-12-06T19:46:53.120331
153;orchestra;How many orchestras does each record company manage ?;(SELECT COUNT(*) FROM orchestra;81.287;deepseek-r1:1.5b;2025-12-06T19:47:01.251104
154;orchestra;Please show the record formats of orchestras in ascending order of count .;SELECT Orchestra_ID, Major_Record_Format, COUNT(Major_Record_Format) AS record_count;69.355;deepseek-r1:1.5b;2025-12-06T19:47:08.189022
155;orchestra;What are the major record formats of orchestras , sorted by their frequency ?;SELECT 1;190.665;deepseek-r1:1.5b;2025-12-06T19:47:27.257736
156;orchestra;List the record company shared by the most number of orchestras .;SELECT name, SUM(total_record_companies) AS count;70.221;deepseek-r1:1.5b;2025-12-06T19:47:34.281929
157;orchestra;What is the record company used by the greatest number of orchestras ?;SELECT 1;236.231;deepseek-r1:1.5b;2025-12-06T19:47:57.905342
158;orchestra;List the names of orchestras that have no performance .;This query selects the names of orchestras from the orchestra table where there are no corresponding records in the performance table, indicating they haven't performed yet.;70.621;deepseek-r1:1.5b;2025-12-06T19:48:04.969421
159;orchestra;What are the orchestras that do not have any performances ?;SELECT 1;236.382;deepseek-r1:1.5b;2025-12-06T19:48:28.610644
160;orchestra;Show the record companies shared by orchestras founded before 2003 and after 2003 .;SELECT 1;234.977;deepseek-r1:1.5b;2025-12-06T19:48:52.110367
161;orchestra;What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003 ?;SELECT 1;235.985;deepseek-r1:1.5b;2025-12-06T19:49:15.710856
162;orchestra;Find the number of orchestras whose record format is `` CD '' or `` DVD '' .;SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format = 'CD' OR Major_Record_Format = 'DVD';47.149;deepseek-r1:1.5b;2025-12-06T19:49:20.430872
163;orchestra;Count the number of orchestras that have CD or DVD as their record format .;SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format = 'CD' OR Major_Record Format = 'DVD';55.454;deepseek-r1:1.5b;2025-12-06T19:49:25.978288
164;orchestra;Show the years in which orchestras that have given more than one performance are founded .;SELECT 1;23.563;deepseek-r1:1.5b;2025-12-06T19:49:49.543539
165;orchestra;What are years of founding for orchestras that have had more than a single performance ?;SELECT 1;236.805;deepseek-r1:1.5b;2025-12-06T19:50:13.226047
166;singer;How many singers are there ?;SELECT COUNT(Singer_ID) FROM singer;5.658;deepseek-r1:1.5b;2025-12-06T19:50:18.885549
167;singer;What is the count of singers ?;SELECT COUNT(DISTINCT Singer_ID) AS CountOfSingers FROM singer;37.201;deepseek-r1:1.5b;2025-12-06T19:50:22.607217
168;singer;List the name of singers in ascending order of net worth .;SELECT Name FROM singer ORDER BY Net_Worth_Millions ASC;37.369;deepseek-r1:1.5b;2025-12-06T19:50:26.345146
169;singer;What are the names of singers ordered by ascending net worth ?;SELECT Name FROM singer ORDER BY Net_Worth_Millions ASC;6.145;deepseek-r1:1.5b;2025-12-06T19:50:32.491146
170;singer;What are the birth year and citizenship of singers ?;SELECT Birth_Year, Citizenship FROM singer;55.513;deepseek-r1:1.5b;2025-12-06T19:50:38.044396
171;singer;What are the birth years and citizenships of the singers ?;SELECT Birth_Year, Citizenship FROM singer;49.115;deepseek-r1:1.5b;2025-12-06T19:50:42.956990
172;singer;List the name of singers whose citizenship is not `` France '' .;SELECT Name FROM singer WHERE NOT (Citizenship = 'France');34.436;deepseek-r1:1.5b;2025-12-06T19:50:46.403346
173;singer;What are the names of the singers who are not French citizens ?;SELECT Name FROM singer WHERE citizenship != 'French';50.548;deepseek-r1:1.5b;2025-12-06T19:50:51.459951
174;singer;Show the name of singers whose birth year is either 1948 or 1949 ?;SELECT Name FROM singer WHERE Birth_Year = 1948 OR Birth_Year = 1949;90.601;deepseek-r1:1.5b;2025-12-06T19:51:00.522053
175;singer;What are the names of the singers whose birth years are either 1948 or 1949 ?;SELECT Name FROM singer WHERE (Birth_Year - 1948) = 0 OR (Birth_Year - 1948 > = 1 AND Birth_Year - 1948 < = 12);87.951;deepseek-r1:1.5b;2025-12-06T19:51:09.318168
176;singer;What is the name of the singer with the largest net worth ?;SELECT 1;235.142;deepseek-r1:1.5b;2025-12-06T19:51:32.833641
177;singer;What is the name of the singer who is worth the most ?;SELECT Name FROM singer WHERE Net_Worth_Millions = (SELECT MAX(Net_Worth_Millions) FROM singer);47.887;deepseek-r1:1.5b;2025-12-06T19:51:37.623342
178;singer;Show different citizenship of singers and the number of singers of each citizenship .;SELECT DISTINCTCitizenship FROM singer;33.383;deepseek-r1:1.5b;2025-12-06T19:51:40.962668
179;singer;For each citizenship , how many singers are from that country ?;SELECT citizenship, COUNT(*) FROM singer;62.741;deepseek-r1:1.5b;2025-12-06T19:51:47.238790
180;singer;Please show the most common citizenship of singers .;SELECT citizenship, COUNT(*) AS CommonCount FROM singer GROUP BY citizenship ORDER BY CommonCount DESC LIMIT 10;106.713;deepseek-r1:1.5b;2025-12-06T19:51:57.911338
181;singer;What is the most common singer citizenship ?;SELECT *, FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID;56.831;deepseek-r1:1.5b;2025-12-06T19:52:03.596876
182;singer;Show different citizenships and the maximum net worth of singers of each citizenship .;SELECT 1;234.811;deepseek-r1:1.5b;2025-12-06T19:52:27.080041
183;singer;For each citizenship , what is the maximum net worth ?;SELECT citizenship, MAX(Net_Worth_Millions) AS Max_Net_Worth FROM singer GROUP BY citizenship;59.404;deepseek-r1:1.5b;2025-12-06T19:52:33.021471
184;singer;Show titles of songs and names of singers .;SELECT Title, Name FROM singer JOIN song ON song.Singer_ID = singer.Singer_ID WHERE song.Song_ID IN (SELECT Song_ID FROM singer);44.001;deepseek-r1:1.5b;2025-12-06T19:52:37.422526
185;singer;What are the song titles and singer names ?;SELECT Song.Title, Singer.Name;89.918;deepseek-r1:1.5b;2025-12-06T19:52:46.415358
186;singer;Show distinct names of singers that have songs with sales more than 300000 .;WHERE (SELECT max(Sales) FROM song where Song_ID = s.Singer_ID) > 300000;7.282;deepseek-r1:1.5b;2025-12-06T19:52:53.699913
187;singer;what are the different names of the singers that have sales more than 300000 ?;SELECT 1;234.986;deepseek-r1:1.5b;2025-12-06T19:53:17.199500
188;singer;Show the names of singers that have more than one song .;SELECT singer.Name FROM singer LEFT JOIN song ON singer.Singer_ID = song.Singer_ID HAVING COUNT(*) > 1;138.665;deepseek-r1:1.5b;2025-12-06T19:53:31.068022
189;singer;What are the names of the singers that have more than one songs ?;SELECT Name FROM singer;64.794;deepseek-r1:1.5b;2025-12-06T19:53:37.548649
190;singer;Show the names of singers and the total sales of their songs .;This query selects the name and birth year from the singer table. It then joins with the song table on the common key of Singer_ID, using a subquery to sum the Sales field into a new column called Total_Sales.;64.721;deepseek-r1:1.5b;2025-12-06T19:53:44.022720
191;singer;For each singer name , what is the total sales for their songs ?;SELECT 1;23.451;deepseek-r1:1.5b;2025-12-06T19:54:07.474706
192;singer;List the name of singers that do not have any song .;WHERE (SELECT COUNT(*) FROM song WHERE Singer_ID = (SELECT DISTINCT Singer_ID FROM singer)) = 0;126.006;deepseek-r1:1.5b;2025-12-06T19:54:20.076744
193;singer;What is the sname of every sing that does not have any song ?;SELECT Name FROM singer WHERE (SELECT COUNT(*) AS song_count FROM (SELECT Song_ID FROM song) CROSS JOIN singer) = 0;15.664;deepseek-r1:1.5b;2025-12-06T19:54:35.740760
194;singer;Show the citizenship shared by singers with birth year before 1945 and after 1955 .;SELECT c.citizenship AS singling_citizenship;233.188;deepseek-r1:1.5b;2025-12-06T19:54:59.059516
195;singer;What are the citizenships that are shared by singers with a birth year before 1945 and after 1955 ?;SELECT Citizenship FROM singer WHERE Birth_Year < 1945 OR Birth_Year > 1955;46.897;deepseek-r1:1.5b;2025-12-06T19:55:03.751187
