question_id,db_id,question,predicted_sql,latency_seconds,model,timestamp
105,employee_hire_evaluation,Which shops ' number products is above the average ? Give me the shop names .,SELECT SHOP_ID FROM shop WHERE Number_products > (SELECT AVG(Number_products) FROM hiring),0.4211,falcon3:1b,2025-12-06T23:01:27.699753
106,employee_hire_evaluation,find the name of employee who was awarded the most times in the evaluation .,SELECT Name FROM hiring WHERE Manager_name = (SELECT MAX(Manager_name) FROM hiring),0.4297,falcon3:1b,2025-12-06T23:01:28.129417
107,employee_hire_evaluation,Which employee received the most awards in evaluations ? Give me the employee name .,SELECT E1.Name FROM hiring AS H JOIN evaluation AS E ON H.Employee_ID = E.Employee_ID GROUP BY E.Year_awarded HAVING COUNT(*) = 1,0.5189,falcon3:1b,2025-12-06T23:01:28.648316
108,employee_hire_evaluation,Find the name of the employee who got the highest one time bonus .,SELECT Name FROM hiring WHERE Manager_name = (SELECT MAX(Manager_name) FROM hiring) AND Is_full_time = true,0.471,falcon3:1b,2025-12-06T23:01:29.120373
109,employee_hire_evaluation,Which employee received the biggest bonus ? Give me the employee name .,"SELECT E1.Employee_ID, E1.Name FROM hiring AS H JOIN hiring AS E ON H.Shop_ID = E.Shop_ID WHERE E.Start_from = '2023-01-01' AND E.Is_full_time = true AND Bonus > E1.Bonus",0.7956,falcon3:1b,2025-12-06T23:01:29.916002
110,employee_hire_evaluation,Find the names of employees who never won any award in the evaluation .,SELECT Name FROM employee WHERE Is_full_time = FALSE AND Evaluation NOT IN (SELECT Year_awarded FROM hiring),0.4447,falcon3:1b,2025-12-06T23:01:30.360721
111,employee_hire_evaluation,What are the names of the employees who never received any evaluation ?,SELECT Name FROM hiring WHERE Is_full_time = FALSE AND Year_awarded IS NULL,0.3893,falcon3:1b,2025-12-06T23:01:30.750531
112,employee_hire_evaluation,What is the name of the shop that is hiring the largest number of employees ?,SELECT SHOP.Name FROM hiring JOIN hiring ON hiring.Shop_ID = hiring.Shop_ID JOIN hiring.Employee_ID ON hiring.Employee_ID = hiring.Employee_ID ORDER BY COUNT(*) DESC LIMIT 1,0.5782,falcon3:1b,2025-12-06T23:01:31.328752
113,employee_hire_evaluation,Which shop has the most employees ? Give me the shop name .,SELECT Shop_ID FROM hiring WHERE Employee_ID IN (SELECT Employee_ID FROM hiring GROUP BY Shop_ID),0.4596,falcon3:1b,2025-12-06T23:01:31.788379
114,employee_hire_evaluation,Find the name of the shops that do not hire any employee .,SELECT Shop_Name FROM shop WHERE Is_full_time = 0 AND NOT EXISTS (SELECT Employee_ID FROM hiring WHERE Employee_ID = Employee_ID),0.5069,falcon3:1b,2025-12-06T23:01:32.295274
115,employee_hire_evaluation,Which shops run with no employees ? Find the shop names,SELECT Shop_ID FROM hiring WHERE Is_full_time = false AND Number_products = 0,0.4287,falcon3:1b,2025-12-06T23:01:32.723934
116,employee_hire_evaluation,Find the number of employees hired in each shop ; show the shop name as well .,"SELECT SHOP_ID, COUNT(*) AS num_hired FROM hiring JOIN hiring ON hiring.Shop_ID = hiring.Shop_ID GROUP BY SHOP_ID",0.5227,falcon3:1b,2025-12-06T23:01:33.246595
117,employee_hire_evaluation,"For each shop , return the number of employees working there and the name of the shop .","SELECT SHOP.Name, COUNT(EMP.Employee_ID) AS Num_Employees FROM employee AS EMP JOIN hiring ON EMP.Shop_ID = hiring.Shop_ID JOIN shop AS SHOP ON emp.Shop_ID = SHOP.Shop_ID WHERE IS_FULL_TIME = true AND YEAR_AWARDED > = hire_start_from ORDER BY Num_Employees DESC LIMIT 1",0.8545,falcon3:1b,2025-12-06T23:01:34.102171
118,employee_hire_evaluation,What is total bonus given in all evaluations ?,SELECT SUM(Bonus) FROM hiring WHERE Shop_ID IN (SELECT Shop_ID FROM shop ORDER BY Number_products DESC LIMIT 1),0.4611,falcon3:1b,2025-12-06T23:01:34.563269
119,employee_hire_evaluation,Find the total amount of bonus given in all the evaluations .,SELECT SUM(Bonus) FROM hiring WHERE Manager_name LIKE 'Smith%' AND Is_full_time = true,0.4304,falcon3:1b,2025-12-06T23:01:34.993716
120,employee_hire_evaluation,Give me all the information about hiring .,"SELECT E.Name AS Name, E.Age AS Age, E.City AS City, S.Name AS Shop_ID, S.Location AS Location, D.District AS District, N.Start_from AS Start_from, IFNULL(E.Bonus, 0) AS Bonus FROM hiring AS H JOIN hiring AS E ON H.Employee_ID = E.Employee_ID JOIN shop AS S ON S.Shop_ID = E.Shop_ID JOIN evaluation AS E ON E.Employee_ID = S.Employee_ID JOIN shop AS D ON D.Shop_ID = S.Shop_ID WHERE E.Is_full_time = true AND H.Year_awarded > = YEAR(CURRENT_DATE()) GROUP BY E.Name, E.City, E.Age, E.Location, S.Name, S.Location, D.District ORDER BY Start_from DESC",1.6605,falcon3:1b,2025-12-06T23:01:36.655258
121,employee_hire_evaluation,What is all the information about hiring ?,"SELECT E.Employee_ID, E.Name, E.Age, E.City FROM employee AS E JOIN hiring ON E.Shop_ID = hiring.Shop_ID WHERE E.Is_full_time = true AND E.Start_from > = hiring.Start_from ORDER BY Year_awarded DESC LIMIT 1",0.7246,falcon3:1b,2025-12-06T23:01:37.379898
122,employee_hire_evaluation,Which district has both stores with less than 3000 products and stores with more than 10000 products ?,SELECT 1,0.344,falcon3:1b,2025-12-06T23:01:37.723861
123,employee_hire_evaluation,Find the districts in which there are both shops selling less than 3000 products and shops selling more than 10000 products .,SELECT DISTINCT district FROM hiring JOIN shop ON hiring.Shop_ID = shop.Shop_ID AND shop.Number_products < 3000 AND shop.Number_products > 10000,0.5787,falcon3:1b,2025-12-06T23:01:38.302595
124,employee_hire_evaluation,How many different store locations are there ?,SELECT COUNT(*) FROM shop WHERE Location NOT IN (SELECT Location FROM hiring WHERE Employee_ID = Hiring.Employee_ID),0.4516,falcon3:1b,2025-12-06T23:01:38.754185
125,employee_hire_evaluation,Count the number of distinct store locations .,SELECT COUNT(DISTINCT Location) FROM shop,0.308,falcon3:1b,2025-12-06T23:01:39.062144
126,orchestra,How many conductors are there ?,SELECT COUNT(*) FROM conductor,0.2939,falcon3:1b,2025-12-06T23:01:39.358541
127,orchestra,Count the number of conductors .,SELECT COUNT(*) FROM conductor,0.2715,falcon3:1b,2025-12-06T23:01:39.630056
128,orchestra,List the names of conductors in ascending order of age .,"SELECT CONductor_ID, Name FROM Conductor ORDER BY Age ASC",0.3575,falcon3:1b,2025-12-06T23:01:39.987557
129,orchestra,"What are the names of conductors , ordered by age ?",SELECT Conductor.Name FROM conductor ORDER BY Conductor.Age ASC,0.3362,falcon3:1b,2025-12-06T23:01:40.323867
130,orchestra,What are the names of conductors whose nationalities are not `` USA '' ?,SELECT Conductor.Name FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID WHERE Conductor.Nationality < > 'USA',0.5112,falcon3:1b,2025-12-06T23:01:40.835093
131,orchestra,Return the names of conductors that do not have the nationality `` USA '' .,SELECT Conductor_ID FROM conductor WHERE Nationality != 'USA',0.3334,falcon3:1b,2025-12-06T23:01:41.168461
132,orchestra,What are the record companies of orchestras in descending order of years in which they were founded ?,SELECT Orchestra.Name FROM orchestra JOIN performance ON orchestra.Orchestra_ID = performance.Orchestra ORDER BY YEAR_OF_FOUNDATION DESC LIMIT 1,0.5216,falcon3:1b,2025-12-06T23:01:41.690022
133,orchestra,"Return the record companies of orchestras , sorted descending by the years in which they were founded .","SELECT COALESCE(Record_Company, '') AS Record_Company FROM orchestra",0.4861,falcon3:1b,2025-12-06T23:01:42.176141
134,orchestra,What is the average attendance of shows ?,SELECT AVG(Attendance) FROM Performance WHERE IF_FIRST_SHOW = true AND Result = 'Show',0.4455,falcon3:1b,2025-12-06T23:01:42.621642
135,orchestra,Return the average attendance across all shows .,SELECT AVG(Attendance) FROM performance GROUP BY Performance_ID,0.3077,falcon3:1b,2025-12-06T23:01:42.929314
136,orchestra,What are the maximum and minimum share of performances whose type is not `` Live final '' .,"SELECT MAX(Share) AS Max_Share, MIN(Share) AS Min_Share FROM performance WHERE Type < > 'Live final' GROUP BY Performance_ID",0.5206,falcon3:1b,2025-12-06T23:01:43.449885
137,orchestra,Return the maximum and minimum shares for performances that do not have the type `` Live final '' .,"SELECT MAX(Share) AS Max_Share, MIN(Share) AS Min_Share FROM Performance WHERE Type != 'Live final' AND IF_FIRST_SHOW = false AND Result NOT IN ('Final')",0.5771,falcon3:1b,2025-12-06T23:01:44.027944
138,orchestra,How many different nationalities do conductors have ?,SELECT COUNT(*) FROM conductor WHERE Nationality < > '',0.3392,falcon3:1b,2025-12-06T23:01:44.368185
139,orchestra,Count the number of different nationalities of conductors .,SELECT COUNT(DISTINCT Nationality) FROM conductor,0.3187,falcon3:1b,2025-12-06T23:01:44.686931
140,orchestra,List names of conductors in descending order of years of work .,"SELECT Conductor_ID, Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1",0.3987,falcon3:1b,2025-12-06T23:01:45.086203
141,orchestra,"What are the names of conductors , sorted descending by the number of years they have worked ?",SELECT Conductor.Name FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID JOIN performance ON orchestra.Orchestra_ID = performance.Orchestra_ID JOIN show ON performance.Performance_ID = show.Performance_ID WHERE Conductor.Year_of_Work > (SELECT MIN(Year_of_Work) FROM orchestra) ORDER BY Year_of_Work DESC LIMIT 1,0.8909,falcon3:1b,2025-12-06T23:01:45.977064
142,orchestra,List the name of the conductor with the most years of work .,"SELECT Conductor_ID, Name FROM orchestra JOIN performance ON orchestra.Conductor_ID = performance.Orchestra WHERE YEAR_OF_WORK = (SELECT MAX(YEAR_OF_WORK) FROM orchestra)",0.5932,falcon3:1b,2025-12-06T23:01:46.570792
143,orchestra,What is the name of the conductor who has worked the greatest number of years ?,"SELECT Conductor_ID, Name FROM orchestra JOIN performance ON orchestra.Conductor_ID = performance.Orchestra WHERE YEAR_OF_WORK = MAX(YEAR_OF_WORK)",0.5656,falcon3:1b,2025-12-06T23:01:47.137509
144,orchestra,Show the names of conductors and the orchestras they have conducted .,"SELECT Conductor_ID, Orchestra FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID WHERE conductor.Year_of_Work > = YEAR('2015') AND conductor.Nationality != 'USA' AND orchestra.Major_Record_Format != 'Classical'",0.7255,falcon3:1b,2025-12-06T23:01:47.863005
145,orchestra,What are the names of conductors as well as the corresonding orchestras that they have conducted ?,SELECT Conductor.Name FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID JOIN performance ON orchestra.Orchestra_ID = performance.Orchestra JOIN show ON performance.Performance_ID = show.Performance JOIN if_first_show AS IF_FIRST_SHOW,1.1593,falcon3:1b,2025-12-06T23:01:49.022266
146,orchestra,Show the names of conductors that have conducted more than one orchestras .,SELECT Conductor_ID FROM orchestra JOIN performance ON orchestra.Conductor_ID = performance.Conductor_ID GROUP BY Conductor_ID HAVING COUNT(*) > 1,0.5191,falcon3:1b,2025-12-06T23:01:49.541354
147,orchestra,What are the names of conductors who have conducted at more than one orchestra ?,SELECT CONductor_ID FROM conductor JOIN orchestra ON Conductor_ID = orchestra.Conductor_ID JOIN performance ON orchestra.Orchestra_ID = performance.Orchestra_ID WHERE CONDUCTOR_ID IN ( SELECT Conductor_ID FROM conductor,0.7157,falcon3:1b,2025-12-06T23:01:50.257067
148,orchestra,Show the name of the conductor that has conducted the most number of orchestras .,SELECT CONductor_ID FROM orchestra JOIN performance ON orchestra.Conductor_ID = performance.Orchestra ON performance.Orchestra.Conductor_ID = orchestra.Conductor_ID GROUP BY CONDUCTOR_ID HAVING COUNT(*) = MAX(COUNT(*)),0.6566,falcon3:1b,2025-12-06T23:01:50.914213
149,orchestra,What is the name of the conductor who has conducted the most orchestras ?,SELECT Conductor_ID FROM orchestra GROUP BY Conductor_ID,0.4382,falcon3:1b,2025-12-06T23:01:51.352370
150,orchestra,Please show the name of the conductor that has conducted orchestras founded after 2008 .,SELECT Conductor_ID FROM orchestra WHERE Year_of_Founded > 2008 AND Orchestra NOT IN (SELECT Orchestra FROM orchestra WHERE Conductor_ID = Conductor_ID),0.5456,falcon3:1b,2025-12-06T23:01:51.898995
151,orchestra,What are the names of conductors who have conducted orchestras founded after the year 2008 ?,SELECT Name FROM Conductor_ID WHERE Year_of_Work > 2008,0.6452,falcon3:1b,2025-12-06T23:01:52.545229
152,orchestra,Please show the different record companies and the corresponding number of orchestras .,SELECT DISTINCT Orchestra FROM orchestra JOIN performance ON orchestra.Conductor_ID = performance.Orchestra WHERE YEAR_OF_WORK = 2015 GROUP BY Orchestra,0.5261,falcon3:1b,2025-12-06T23:01:53.071377
153,orchestra,How many orchestras does each record company manage ?,"SELECT Orchestra.Name AS Orchestra, COUNT(*) AS Number_of_Orchestras FROM orchestra JOIN performance ON orchestra.Orchestra_ID = performance.Orchestra GROUP BY orchestra.Name",0.545,falcon3:1b,2025-12-06T23:01:53.616422
154,orchestra,Please show the record formats of orchestras in ascending order of count .,SELECT Record_Company FROM orchestra GROUP BY Record_Company ASC LIMIT 1,0.3706,falcon3:1b,2025-12-06T23:01:53.986994
155,orchestra,"What are the major record formats of orchestras , sorted by their frequency ?","SELECT MAX(IF_FIRST_SHOW) AS Major_Record_Format, COUNT(*) AS Frequency FROM orchestra GROUP BY IF_FIRST_SHOW ASC",0.4836,falcon3:1b,2025-12-06T23:01:54.470955
156,orchestra,List the record company shared by the most number of orchestras .,"SELECT COALESCE(Record_Company, '') AS Record_Company FROM orchestra",0.6783,falcon3:1b,2025-12-06T23:01:55.149275
157,orchestra,What is the record company used by the greatest number of orchestras ?,SELECT COUNT(*) FROM orchestra AS O1 JOIN orchestra AS O2 ON O1.Orchestra_ID = O2.Orchestra_ID GROUP BY O1.Orchestra ORDER BY COUNT(*) DESC LIMIT 1,0.5629,falcon3:1b,2025-12-06T23:01:55.712182
158,orchestra,List the names of orchestras that have no performance .,SELECT Orchestra FROM orchestra WHERE Show_ID IS NULL AND Year_of_Work IS NOT NULL,0.407,falcon3:1b,2025-12-06T23:01:56.119149
159,orchestra,What are the orchestras that do not have any performances ?,SELECT Orchestra FROM orchestra NOT IN SELECT Orchestra FROM performance,0.3107,falcon3:1b,2025-12-06T23:01:56.429878
160,orchestra,Show the record companies shared by orchestras founded before 2003 and after 2003 .,SELECT DISTINCT Record_Company FROM orchestra JOIN performance ON orchestra.Orchestra_ID = performance.Orchestra GROUP BY Record_Company HAVING COUNT(*) > 1 AND YEAR_OF_FOUNDED < 2003 OR YEAR_OF_FOUNDED > 2003,0.7167,falcon3:1b,2025-12-06T23:01:57.147621
161,orchestra,What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003 ?,SELECT DISTINCT Record_Company FROM orchestra JOIN performance ON orchestra.Orchestra_ID = performance.Orchestra GROUP BY Record_Company HAVING COUNT(*) > 1,0.5127,falcon3:1b,2025-12-06T23:01:57.660326
162,orchestra,Find the number of orchestras whose record format is `` CD '' or `` DVD '' .,SELECT COUNT(*) FROM orchestra JOIN performance ON orchestra.Conductor_ID = performance.Orchestra_ID WHERE orchestra.Record_Company LIKE '%CD%' OR orchestra.Record_Company LIKE '%DVD%',0.5879,falcon3:1b,2025-12-06T23:01:58.248264
163,orchestra,Count the number of orchestras that have CD or DVD as their record format .,SELECT COUNT(*) FROM orchestra WHERE Record_Company LIKE 'CD%' OR Record_Company LIKE 'DVD',0.3814,falcon3:1b,2025-12-06T23:01:58.629643
164,orchestra,Show the years in which orchestras that have given more than one performance are founded .,SELECT YEAR_OF_FOUNDATION FROM orchestra JOIN performance ON orchestra.Conductor_ID = performance.Orchestra_ID WHERE CONDUCTOR_ID IN ( SELECT Conductor_ID FROM conductor GROUP BY Conductor_ID HAVING COUNT(*) > 1,0.682,falcon3:1b,2025-12-06T23:01:59.311615
165,orchestra,What are years of founding for orchestras that have had more than a single performance ?,SELECT T2.Year_of_Founded FROM orchestra AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Orchestra_ID WHERE T1.If_first_show = true AND COUNT(*) > 1 GROUP BY T2.Year_of_Founded,0.7342,falcon3:1b,2025-12-06T23:02:00.045809
166,singer,How many singers are there ?,SELECT COUNT(*) FROM singer,0.2911,falcon3:1b,2025-12-06T23:02:00.338526
167,singer,What is the count of singers ?,SELECT COUNT(*) FROM singer,0.2774,falcon3:1b,2025-12-06T23:02:00.616636
168,singer,List the name of singers in ascending order of net worth .,SELECT Name FROM singer ORDER BY Net_Worth_Millions ASC,0.3293,falcon3:1b,2025-12-06T23:02:00.946932
169,singer,What are the names of singers ordered by ascending net worth ?,SELECT Name FROM singer ORDER BY Net_Worth_Millions ASC,0.3315,falcon3:1b,2025-12-06T23:02:01.278963
170,singer,What are the birth year and citizenship of singers ?,"SELECT Birth_Year, Citizenship FROM singer WHERE Nationality IN ('USA', 'FRANCE')",0.3859,falcon3:1b,2025-12-06T23:02:01.664875
171,singer,What are the birth years and citizenships of the singers ?,"SELECT Birth_Year, Citizenship FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID GROUP BY Birth_Year, Citizenship",0.4713,falcon3:1b,2025-12-06T23:02:02.136197
172,singer,List the name of singers whose citizenship is not `` France '' .,SELECT Name FROM singer WHERE Citizenship < > 'France',0.3374,falcon3:1b,2025-12-06T23:02:02.473565
173,singer,What are the names of the singers who are not French citizens ?,SELECT Name FROM singer WHERE Citizenship != 'French',0.3444,falcon3:1b,2025-12-06T23:02:02.817931
174,singer,Show the name of singers whose birth year is either 1948 or 1949 ?,"SELECT Name FROM singer WHERE Birth_Year IN ('1948', '1949')",0.4113,falcon3:1b,2025-12-06T23:02:03.229276
175,singer,What are the names of the singers whose birth years are either 1948 or 1949 ?,SELECT 1,0.2314,falcon3:1b,2025-12-06T23:02:03.460642
176,singer,What is the name of the singer with the largest net worth ?,SELECT Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID ORDER BY Net_Worth_Millions DESC LIMIT 1,0.5732,falcon3:1b,2025-12-06T23:02:04.033890
177,singer,What is the name of the singer who is worth the most ?,SELECT S.Name FROM singer AS S JOIN song AS T ON S.Singer_ID = T.Singer_ID WHERE S.Net_Worth_Millions = MAX(T.Highest_Position),0.5392,falcon3:1b,2025-12-06T23:02:04.573093
178,singer,Show different citizenship of singers and the number of singers of each citizenship .,"SELECT COUNT(*) AS singer_count, COUNT(*) AS nationality_count FROM singer",0.6099,falcon3:1b,2025-12-06T23:02:05.182985
179,singer,"For each citizenship , how many singers are from that country ?",SELECT COUNT(*) AS singer_count FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID GROUP BY Citizenship,0.4555,falcon3:1b,2025-12-06T23:02:05.639006
180,singer,Please show the most common citizenship of singers .,SELECT COUNT(*) AS count FROM singer s,0.5877,falcon3:1b,2025-12-06T23:02:06.226754
181,singer,What is the most common singer citizenship ?,SELECT COUNT(*) AS count FROM singer s,0.5542,falcon3:1b,2025-12-06T23:02:06.781449
182,singer,Show different citizenships and the maximum net worth of singers of each citizenship .,"SELECT s.citizenship, MAX(s.Net_Worth_Millions) AS max_net_worth FROM singer AS s",0.6179,falcon3:1b,2025-12-06T23:02:07.400358
183,singer,"For each citizenship , what is the maximum net worth ?",SELECT MAX(Net_Worth_Millions) AS max_net_worth FROM singer WHERE Citizenship = 'USA' UNION SELECT MAX(Net_Worth_Millions) AS max_net_worth FROM singer WHERE Citizenship = 'FRANCE',0.6193,falcon3:1b,2025-12-06T23:02:08.019682
184,singer,Show titles of songs and names of singers .,"SELECT T1.Title AS Song, T2.Name AS Singer FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID ORDER BY T2.Name ASC LIMIT 1",0.6071,falcon3:1b,2025-12-06T23:02:08.626809
185,singer,What are the song titles and singer names ?,"SELECT T1.Title AS Song, T1.Singer_ID AS Singer FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE T1.Birth_Year > '1980' AND T1.Net_Worth_Millions > 5000000",0.7816,falcon3:1b,2025-12-06T23:02:09.409059
186,singer,Show distinct names of singers that have songs with sales more than 300000 .,SELECT DISTINCT name FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID WHERE SONG.Sales > 300000,0.5118,falcon3:1b,2025-12-06T23:02:09.920845
187,singer,what are the different names of the singers that have sales more than 300000 ?,SELECT DISTINCT name FROM singer WHERE Sales > 300000,0.3635,falcon3:1b,2025-12-06T23:02:10.284359
188,singer,Show the names of singers that have more than one song .,SELECT DISTINCT name FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID WHERE COUNT(*) > 1,0.438,falcon3:1b,2025-12-06T23:02:10.722324
189,singer,What are the names of the singers that have more than one songs ?,SELECT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE T2.Title LIKE '%more than one%',0.5519,falcon3:1b,2025-12-06T23:02:11.274235
190,singer,Show the names of singers and the total sales of their songs .,"SELECT S.Name, SUM(S.Sales) AS Total_Sales FROM singer AS S JOIN song AS S ON S.Singer_ID = S.Song_ID GROUP BY S.Name",0.5495,falcon3:1b,2025-12-06T23:02:11.823704
191,singer,"For each singer name , what is the total sales for their songs ?","SELECT S.Name AS Singer_Name, SUM(S.Sales) AS Total_Sales FROM singer AS S JOIN song AS S ON S.Singer_ID = S.Song_ID GROUP BY S.Name",0.5852,falcon3:1b,2025-12-06T23:02:12.409456
192,singer,List the name of singers that do not have any song .,SELECT DISTINCT Name FROM singer WHERE Song NOT IN (SELECT Song FROM song),0.3741,falcon3:1b,2025-12-06T23:02:12.783592
193,singer,What is the sname of every sing that does not have any song ?,SELECT S.sname FROM singer AS S JOIN song AS T ON S.Singer_ID = T.Singer_ID WHERE T.Title NOT IN (SELECT Title FROM song),0.5337,falcon3:1b,2025-12-06T23:02:13.317250
194,singer,Show the citizenship shared by singers with birth year before 1945 and after 1955 .,SELECT DISTINCT citizenship FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID WHERE birth_year BETWEEN 1945 AND 1955,0.5277,falcon3:1b,2025-12-06T23:02:13.845553
195,singer,What are the citizenships that are shared by singers with a birth year before 1945 and after 1955 ?,SELECT 1,0.2513,falcon3:1b,2025-12-06T23:02:14.096876
