question_id;db_id;question;predicted_sql;latency_seconds;model;timestamp
111;employee_hire_evaluation;What are the names of the employees who never received any evaluation ?;SELECT Name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation);0.671;mistral:7b;2025-12-06T15:30:15.493319
112;employee_hire_evaluation;What is the name of the shop that is hiring the largest number of employees ?;SELECT T3.Name FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID JOIN employee AS T3 ON T2.Employee_ID = T3.Employee_ID GROUP BY T1.Shop_ID ORDER BY COUNT(*) DESC LIMIT 1;23.027;mistral:7b;2025-12-06T15:30:17.797026
113;employee_hire_evaluation;Which shop has the most employees ? Give me the shop name .;SELECT T2.name FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T1.Shop_ID ORDER BY COUNT(*) DESC LIMIT 1;17.006;mistral:7b;2025-12-06T15:30:19.499717
114;employee_hire_evaluation;Find the name of the shops that do not hire any employee .;SELECT Name FROM shop WHERE Shop_ID NOT IN (SELECT Shop_ID FROM hiring);0.8043;mistral:7b;2025-12-06T15:30:20.305056
115;employee_hire_evaluation;Which shops run with no employees ? Find the shop names;SELECT Name FROM shop WHERE Shop_ID NOT IN (SELECT Shop_ID FROM hiring);0.7997;mistral:7b;2025-12-06T15:30:21.105776
116;employee_hire_evaluation;Find the number of employees hired in each shop ;;;;
117;employee_hire_evaluation;For each shop , return the number of employees working there and the name of the shop .;SELECT Shop_Name, COUNT(Employee_ID) FROM shop JOIN hiring ON shop.Shop_ID = hiring.Shop_ID JOIN employee ON hiring.Employee_ID = employee.Employee_ID GROUP BY Shop_ID;18.002;mistral:7b;2025-12-06T15:30:24.805983
118;employee_hire_evaluation;What is total bonus given in all evaluations ?;SELECT SUM(bonus) FROM evaluation;0.606;mistral:7b;2025-12-06T15:30:25.413070
119;employee_hire_evaluation;Find the total amount of bonus given in all the evaluations .;SELECT SUM(Bonus) FROM evaluation;0.4117;mistral:7b;2025-12-06T15:30:25.824743
120;employee_hire_evaluation;Give me all the information about hiring .;SELECT e.name, e.age, s.location, s.district, h.start_from, h.is_full_time FROM employee AS e;22.335;mistral:7b;2025-12-06T15:30:28.059268
121;employee_hire_evaluation;What is all the information about hiring ?;SELECT e.name AS employee_name, e.age, e.city, s.location, s.district, h.start_from, h.is_full_time FROM employee AS e;2.259;mistral:7b;2025-12-06T15:30:30.318279
122;employee_hire_evaluation;Which district has both stores with less than 3000 products and stores with more than 10000 products ?;SELECT `district` FROM `shop` WHERE `shop_id` IN ( SELECT `shop_id` FROM `shop` WHERE `number_products` < 3000 SELECT `shop_id`.`district` FROM `shop` JOIN hiring ON `shop`.`shop_id` = hiring.`shop_id` WHERE `number_products` > 10000;28.415;mistral:7b;2025-12-06T15:30:33.159806
123;employee_hire_evaluation;Find the districts in which there are both shops selling less than 3000 products and shops selling more than 10000 products .;SELECT DISTINCT District FROM shop WHERE Shop_ID IN ( SELECT Shop_ID FROM shop WHERE Number_products < 3000 SELECT District FROM shop WHERE Shop_ID IN ( SELECT Shop_ID FROM shop WHERE Number_products > 10000;20.357;mistral:7b;2025-12-06T15:30:35.195500
124;employee_hire_evaluation;How many different store locations are there ?;SELECT DISTINCT Location FROM shop;0.5575;mistral:7b;2025-12-06T15:30:35.754617
125;employee_hire_evaluation;Count the number of distinct store locations .;SELECT DISTINCT Location FROM shop;0.3802;mistral:7b;2025-12-06T15:30:36.135888
126;orchestra;How many conductors are there ?;SELECT COUNT(*) FROM conductor;0.5642;mistral:7b;2025-12-06T15:30:36.702869
127;orchestra;Count the number of conductors .;SELECT COUNT(*) FROM conductor;0.373;mistral:7b;2025-12-06T15:30:37.076862
128;orchestra;List the names of conductors in ascending order of age .;SELECT name FROM conductor ORDER BY age ASC;0.6988;mistral:7b;2025-12-06T15:30:37.776896
129;orchestra;What are the names of conductors , ordered by age ?;SELECT name FROM conductor ORDER BY age;0.4327;mistral:7b;2025-12-06T15:30:38.210753
130;orchestra;What are the names of conductors whose nationalities are not `` USA '' ?;SELECT Name FROM conductor WHERE Nationality != 'usa';0.7024;mistral:7b;2025-12-06T15:30:38.915007
131;orchestra;Return the names of conductors that do not have the nationality `` USA '' .;SELECT Name FROM conductor WHERE Nationality != 'usa';0.481;mistral:7b;2025-12-06T15:30:39.398134
132;orchestra;What are the record companies of orchestras in descending order of years in which they were founded ?;SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC;0.8818;mistral:7b;2025-12-06T15:30:40.279931
133;orchestra;Return the record companies of orchestras , sorted descending by the years in which they were founded .;SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC;0.6685;mistral:7b;2025-12-06T15:30:40.949857
134;orchestra;What is the average attendance of shows ?;SELECT AVG(Attendance) FROM show INNER JOIN performance ON show.Performance_ID = performance.Performance_ID;11.354;mistral:7b;2025-12-06T15:30:42.087246
135;orchestra;Return the average attendance across all shows .;SELECT AVG(Attendance) FROM show;0.4176;mistral:7b;2025-12-06T15:30:42.506895
136;orchestra;What are the maximum and minimum share of performances whose type is not `` Live final '' .;SELECT MAX(Share), MIN(Share) FROM performance WHERE Type != 'Live final' GROUP BY Performance_ID;11.472;mistral:7b;2025-12-06T15:30:43.654070
137;orchestra;Return the maximum and minimum shares for performances that do not have the type `` Live final '' .;SELECT MAX(Share) AS max_share, MIN(Share) AS min_share FROM performance WHERE Type != 'Live final' GROUP BY Performance_ID;10.683;mistral:7b;2025-12-06T15:30:44.723395
138;orchestra;How many different nationalities do conductors have ?;SELECT DISTINCT Nationality FROM conductor;0.651;mistral:7b;2025-12-06T15:30:45.375429
139;orchestra;Count the number of different nationalities of conductors .;SELECT DISTINCT Nationality FROM conductor;0.4153;mistral:7b;2025-12-06T15:30:45.793309
140;orchestra;List names of conductors in descending order of years of work .;SELECT Name FROM conductor ORDER BY Year_of_Work DESC;0.7862;mistral:7b;2025-12-06T15:30:46.580600
141;orchestra;What are the names of conductors , sorted descending by the number of years they have worked ?;SELECT Name FROM conductor SELECT Conductor_ID, COUNT(Performance_ID) AS Years_Worked FROM performance;23.935;mistral:7b;2025-12-06T15:30:48.975065
142;orchestra;List the name of the conductor with the most years of work .;SELECT Name FROM conductor WHERE Year_of_Work = (SELECT MAX(Year_of_Work) FROM conductor);10.753;mistral:7b;2025-12-06T15:30:50.051423
143;orchestra;What is the name of the conductor who has worked the greatest number of years ?;SELECT Name FROM conductor WHERE Year_of_Work = (SELECT MAX(Year_of_Work) FROM conductor);10.649;mistral:7b;2025-12-06T15:30:51.118455
144;orchestra;Show the names of conductors and the orchestras they have conducted .;SELECT T1.Name, T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID;14.629;mistral:7b;2025-12-06T15:30:52.581329
145;orchestra;What are the names of conductors as well as the corresonding orchestras that they have conducted ?;SELECT conductor.Name, orchestra.Orchestra FROM conductor;18.572;mistral:7b;2025-12-06T15:30:54.440568
146;orchestra;Show the names of conductors that have conducted more than one orchestras .;SELECT T1.Name FROM conductor AS T1 JOIN performance AS T2 ON T1.Conductor_ID = T2.Conductor_ID JOIN orchestra AS T3 ON T2.Orchestra_ID = T3.Orchestra_ID GROUP BY T1.Name HAVING COUNT(DISTINCT T3.Orchestra_ID) > 1;26.318;mistral:7b;2025-12-06T15:30:57.073397
147;orchestra;What are the names of conductors who have conducted at more than one orchestra ?;SELECT T1.Name FROM conductor AS T1 JOIN performance AS T2 ON T1.Conductor_ID = T2.Conductor_ID JOIN orchestra AS T3 ON T2.Orchestra_ID = T3.Orchestra_ID GROUP BY T1.Name HAVING COUNT(DISTINCT T3.Orchestra_ID) > 1;24.112;mistral:7b;2025-12-06T15:30:59.485563
148;orchestra;Show the name of the conductor that has conducted the most number of orchestras .;SELECT T1.Name FROM conductor AS T1;20.928;mistral:7b;2025-12-06T15:31:01.579845
149;orchestra;What is the name of the conductor who has conducted the most orchestras ?;SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Name ORDER BY COUNT(T2.Orchestra_ID) DESC LIMIT 1;20.262;mistral:7b;2025-12-06T15:31:03.607035
150;orchestra;Please show the name of the conductor that has conducted orchestras founded after 2008 .;SELECT T1.name FROM conductor AS T1 WHERE T2.Year_of_Founded > 2008;18.309;mistral:7b;2025-12-06T15:31:05.439986
151;orchestra;What are the names of conductors who have conducted orchestras founded after the year 2008 ?;SELECT Name FROM conductor WHERE Conductor_ID IN ( SELECT Conductor_ID FROM orchestra WHERE Year_of_Founded > 2008;12.679;mistral:7b;2025-12-06T15:31:06.708891
152;orchestra;Please show the different record companies and the corresponding number of orchestras .;SELECT Record_Company, COUNT(*) FROM orchestra GROUP BY Record_Company;0.9056;mistral:7b;2025-12-06T15:31:07.614487
153;orchestra;How many orchestras does each record company manage ?;SELECT Record_Company, COUNT(*) FROM orchestra GROUP BY Record_Company;0.9213;mistral:7b;2025-12-06T15:31:08.535779
154;orchestra;Please show the record formats of orchestras in ascending order of count .;SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC;10.991;mistral:7b;2025-12-06T15:31:09.635889
155;orchestra;What are the major record formats of orchestras , sorted by their frequency ?;SELECT Major_Record_Format, COUNT(*) as frequency FROM orchestra GROUP BY Major_Record_Format ORDER BY frequency DESC;12.055;mistral:7b;2025-12-06T15:31:10.842373
156;orchestra;List the record company shared by the most number of orchestras .;SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1;11.168;mistral:7b;2025-12-06T15:31:11.960207
157;orchestra;What is the record company used by the greatest number of orchestras ?;SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1;10.809;mistral:7b;2025-12-06T15:31:13.041106
158;orchestra;List the names of orchestras that have no performance .;SELECT `orchestra`.`Orchestra` FROM `orchestra` WHERE `orchestra_id` NOT IN (SELECT `performance`.`Orchestra_ID` FROM `performance`);14.098;mistral:7b;2025-12-06T15:31:14.451942
159;orchestra;What are the orchestras that do not have any performances ?;SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Conductor_ID FROM performance JOIN show ON performance.Performance_ID = show.Performance_ID);13.885;mistral:7b;2025-12-06T15:31:15.842848
160;orchestra;Show the record companies shared by orchestras founded before 2003 and after 2003 .;SELECT DISTINCT Record_Company FROM orchestra WHERE Year_of_Founded < 2003 OR Year_of_Founded > 2003;14.223;mistral:7b;2025-12-06T15:31:17.266186
161;orchestra;What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003 ?;SELECT Record_Company FROM orchestra WHERE Orchestra_ID IN ( SELECT Conductor_ID AS Orchestra_ID FROM conductor WHERE Year_of_Work < 2003 SELECT Record_Company FROM orchestra WHERE Orchestra_ID IN ( SELECT Conductor_ID AS Orchestra_ID FROM conductor WHERE Year_of_Work > 2003;41.162;mistral:7b;2025-12-06T15:31:21.382931
162;orchestra;Find the number of orchestras whose record format is `` CD '' or `` DVD '' .;SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format IN ('CD', 'DVD');0.9903;mistral:7b;2025-12-06T15:31:22.375221
163;orchestra;Count the number of orchestras that have CD or DVD as their record format .;SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format IN ('CD', 'DVD');0.7454;mistral:7b;2025-12-06T15:31:23.122124
164;orchestra;Show the years in which orchestras that have given more than one performance are founded .;SELECT Year_of_Founded FROM orchestra WHERE Orchestra_ID IN (SELECT Orchestra_ID FROM (SELECT Oracle_ID, COUNT(*) as num_performances FROM performance GROUP BY Oracle_ID) AS subquery WHERE num_performances > 1);18.837;mistral:7b;2025-12-06T15:31:25.007821
165;orchestra;What are years of founding for orchestras that have had more than a single performance ?;SELECT Year_of_Founded FROM orchestra WHERE Orchestra_ID IN (SELECT Orchestra_ID FROM performance GROUP BY Orchestra_ID HAVING COUNT(*) > 1);12.141;mistral:7b;2025-12-06T15:31:26.224712
166;singer;How many singers are there ?;SELECT COUNT(*) FROM singer;0.4614;mistral:7b;2025-12-06T15:31:26.689201
167;singer;What is the count of singers ?;SELECT COUNT(*) FROM singer;0.3509;mistral:7b;2025-12-06T15:31:27.041505
168;singer;List the name of singers in ascending order of net worth .;SELECT name FROM singer ORDER BY net_worth_millions ASC;0.6995;mistral:7b;2025-12-06T15:31:27.742007
169;singer;What are the names of singers ordered by ascending net worth ?;SELECT name FROM singer ORDER BY net_worth_millions ASC;0.5591;mistral:7b;2025-12-06T15:31:28.302121
170;singer;What are the birth year and citizenship of singers ?;SELECT Birth_Year, Citizenship FROM singer;0.5494;mistral:7b;2025-12-06T15:31:28.852515
171;singer;What are the birth years and citizenships of the singers ?;SELECT Birth_Year, Citizenship FROM singer;0.4387;mistral:7b;2025-12-06T15:31:29.292234
172;singer;List the name of singers whose citizenship is not `` France '' .;SELECT Name FROM singer WHERE Citizenship != 'France';0.6748;mistral:7b;2025-12-06T15:31:29.969026
173;singer;What are the names of the singers who are not French citizens ?;SELECT Name FROM singer WHERE Citizenship NOT IN ('France');0.5513;mistral:7b;2025-12-06T15:31:30.521332
174;singer;Show the name of singers whose birth year is either 1948 or 1949 ?;SELECT Name FROM singer WHERE Birth_Year IN (1948, 1949);0.8665;mistral:7b;2025-12-06T15:31:31.388872
175;singer;What are the names of the singers whose birth years are either 1948 or 1949 ?;SELECT Name FROM singer WHERE Birth_Year IN (1948, 1949);0.7092;mistral:7b;2025-12-06T15:31:32.099655
176;singer;What is the name of the singer with the largest net worth ?;SELECT Name FROM singer WHERE Net_Worth_Millions = (SELECT MAX(Net_Worth_Millions) FROM singer);10.278;mistral:7b;2025-12-06T15:31:33.128582
177;singer;What is the name of the singer who is worth the most ?;SELECT Name FROM singer WHERE Net_Worth_Millions = (SELECT MAX(Net_Worth_Millions) FROM singer);0.8863;mistral:7b;2025-12-06T15:31:34.015900
178;singer;Show different citizenship of singers and the number of singers of each citizenship .;SELECT Citizenship, COUNT(*) FROM singer GROUP BY Citizenship;0.8452;mistral:7b;2025-12-06T15:31:34.862156
179;singer;For each citizenship , how many singers are from that country ?;SELECT Citizenship, COUNT(*) FROM singer GROUP BY Citizenship;0.8441;mistral:7b;2025-12-06T15:31:35.707277
180;singer;Please show the most common citizenship of singers .;SELECT Citizenship FROM singer GROUP BY Citizenship ORDER BY COUNT(*) DESC LIMIT 1;1.005;mistral:7b;2025-12-06T15:31:36.712275
181;singer;What is the most common singer citizenship ?;SELECT Citizenship AS common_citizenship FROM singer GROUP BY Citizenship ORDER BY COUNT(*) DESC LIMIT 1;10.309;mistral:7b;2025-12-06T15:31:37.744208
182;singer;Show different citizenships and the maximum net worth of singers of each citizenship .;SELECT Citizenship, MAX(Net_Worth_Millions) FROM singer;14.601;mistral:7b;2025-12-06T15:31:39.205256
183;singer;For each citizenship , what is the maximum net worth ?;SELECT Citizenship, MAX(Net_Worth_Millions) FROM singer;1.27;mistral:7b;2025-12-06T15:31:40.476825
184;singer;Show titles of songs and names of singers .;SELECT song.title, singer.name FROM song JOIN singer ON song.Singer_ID = singer.Singer_ID;0.981;mistral:7b;2025-12-06T15:31:41.458900
185;singer;What are the song titles and singer names ?;SELECT T1.name AS singer, T2.title AS song FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID;12.185;mistral:7b;2025-12-06T15:31:42.677877
186;singer;Show distinct names of singers that have songs with sales more than 300000 .;SELECT DISTINCT name FROM singer WHERE singer.singer_id IN (SELECT singer_id FROM song WHERE sales > 300000);11.955;mistral:7b;2025-12-06T15:31:43.874845
187;singer;what are the different names of the singers that have sales more than 300000 ?;SELECT DISTINCT name FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID WHERE song.Sales > 300000;11.438;mistral:7b;2025-12-06T15:31:45.019724
188;singer;Show the names of singers that have more than one song .;SELECT name FROM singer WHERE singer_id IN (SELECT Singer_ID FROM song GROUP BY Singer_ID HAVING COUNT(*) > 1);10.922;mistral:7b;2025-12-06T15:31:46.112897
189;singer;What are the names of the singers that have more than one songs ?;SELECT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID GROUP BY T1.Singer_ID HAVING COUNT(*) > 1;15.333;mistral:7b;2025-12-06T15:31:47.648194
190;singer;Show the names of singers and the total sales of their songs .;SELECT name, SUM(sales) FROM song JOIN singer ON song.Singer_ID = singer.Singer_ID GROUP BY singer.Singer_ID;12.802;mistral:7b;2025-12-06T15:31:48.930427
191;singer;For each singer name , what is the total sales for their songs ?;SELECT Singer_ID, Name, SUM(Sales) AS Total_Sales FROM song JOIN singer ON song.Singer_ID = singer.Singer_ID GROUP BY Singer_ID, Name;15.431;mistral:7b;2025-12-06T15:31:50.474568
192;singer;List the name of singers that do not have any song .;SELECT Name FROM singer WHERE Singer_ID NOT IN (SELECT Singer_ID FROM song);0.7726;mistral:7b;2025-12-06T15:31:51.248196
193;singer;What is the sname of every sing that does not have any song ?;SELECT name FROM singer WHERE singer_id NOT IN (SELECT singer_id FROM song);0.767;mistral:7b;2025-12-06T15:31:52.016667
194;singer;Show the citizenship shared by singers with birth year before 1945 and after 1955 .;SELECT DISTINCT Citizenship FROM singer WHERE Birth_Year < 1945 OR Birth_Year > 1955;11.013;mistral:7b;2025-12-06T15:31:53.119028
195;singer;What are the citizenships that are shared by singers with a birth year before 1945 and after 1955 ?;SELECT DISTINCT Citizenship FROM singer WHERE Birth_Year < 1945 INTERSECT SELECT DISTINCT Citizenship FROM singer WHERE Birth_Year > 1955;13.955;mistral:7b;2025-12-06T15:31:54.514481
