question_id,db_id,question,predicted_sql,latency_seconds,model,timestamp
132,orchestra,What are the record companies of orchestras in descending order of years in which they were founded ?,select t2.record_company from orchestra as t1 join conductor as t2 on t1.conductor_id = t2.Conductor_ID order by t1.Year_of_Founded desc,1.1112,qwen2.5:7b,2025-12-07T23:16:45.445557
133,orchestra,"Return the record companies of orchestras , sorted descending by the years in which they were founded .",select t2.record_company from orchestra as t1 join conductor as t2 on t1.conductor_id = t2.Conductor_ID order by t1.Year_of_Founded desc,1.0132,qwen2.5:7b,2025-12-07T23:16:46.459767
134,orchestra,What is the average attendance of shows ?,select avg(t4.attendance) from show as t4,0.7068,qwen2.5:7b,2025-12-07T23:16:47.166596
135,orchestra,Return the average attendance across all shows .,select avg(attendance) from show,0.4806,qwen2.5:7b,2025-12-07T23:16:47.647670
136,orchestra,What are the maximum and minimum share of performances whose type is not `` Live final '' .,"select max(t1.share) , min(t1.share) from performance as t1 where t1.type != 'Live final'",0.9921,qwen2.5:7b,2025-12-07T23:16:48.640501
137,orchestra,Return the maximum and minimum shares for performances that do not have the type `` Live final '' .,"select max(t1.share) , min(t1.share) from performance as t1 where t1.type != 'Live final'",0.8253,qwen2.5:7b,2025-12-07T23:16:49.465794
138,orchestra,How many different nationalities do conductors have ?,select count(*) from conductor group by nationality,0.5401,qwen2.5:7b,2025-12-07T23:16:50.006370
139,orchestra,Count the number of different nationalities of conductors .,select count(*) from conductor group by nationality,0.4705,qwen2.5:7b,2025-12-07T23:16:50.476873
140,orchestra,List names of conductors in descending order of years of work .,select name from conductor order by year_of_work desc,0.6187,qwen2.5:7b,2025-12-07T23:16:51.095529
141,orchestra,"What are the names of conductors , sorted descending by the number of years they have worked ?",select name from conductor order by year_of_work desc,0.5648,qwen2.5:7b,2025-12-07T23:16:51.660301
142,orchestra,List the name of the conductor with the most years of work .,select name from conductor where year_of_work = (select max(year_of_work) from conductor),0.7763,qwen2.5:7b,2025-12-07T23:16:52.436584
143,orchestra,What is the name of the conductor who has worked the greatest number of years ?,select name from conductor where year_of_work = (select max(year_of_work) from conductor),0.7562,qwen2.5:7b,2025-12-07T23:16:53.192777
144,orchestra,Show the names of conductors and the orchestras they have conducted .,"select T1.name, T2.orchestra from conductor as T1 join orchestra as T2 on T1.conductor_id = T2.conductor_id",1.0024,qwen2.5:7b,2025-12-07T23:16:54.195210
145,orchestra,What are the names of conductors as well as the corresonding orchestras that they have conducted ?,"select T1.name, T2.orchestra from conductor as T1 join orchestra as T2 on T1.conductor_id = T2.conductor_id",1.0081,qwen2.5:7b,2025-12-07T23:16:55.203353
146,orchestra,Show the names of conductors that have conducted more than one orchestras .,select name from conductor where conductor_id in (select conductor_id from orchestra group by conductor_id having count(*) > 1),0.9075,qwen2.5:7b,2025-12-07T23:16:56.110885
147,orchestra,What are the names of conductors who have conducted at more than one orchestra ?,select name from conductor where Conductor_ID in (select Conductor_ID from orchestra group by Conductor_ID having count(*) > 1),0.9019,qwen2.5:7b,2025-12-07T23:16:57.013967
148,orchestra,Show the name of the conductor that has conducted the most number of orchestras .,select name from conductor where conductor_id in (select conductor_id from orchestra group by conductor_id order by count(*) desc limit 1),0.957,qwen2.5:7b,2025-12-07T23:16:57.970992
149,orchestra,What is the name of the conductor who has conducted the most orchestras ?,select t1.name from conductor as t1 join orchestra as t2 on t1.conductor_id = t2.conductor_id group by t1.name order by count(*) desc limit 1,1.2065,qwen2.5:7b,2025-12-07T23:16:59.178456
150,orchestra,Please show the name of the conductor that has conducted orchestras founded after 2008 .,select t1.name from conductor as t1 join orchestra as t2 on t1.conductor_id = t2.conductor_id where t2.year_of_founded > 2008,1.1979,qwen2.5:7b,2025-12-07T23:17:00.376317
151,orchestra,What are the names of conductors who have conducted orchestras founded after the year 2008 ?,select t1.name from conductor as t1 join orchestra as t2 on t1.conductor_id = t2.conductor_id where t2.year_of_founded > 2008,1.0821,qwen2.5:7b,2025-12-07T23:17:01.458377
152,orchestra,Please show the different record companies and the corresponding number of orchestras .,"select record_company , count(*) from orchestra group by record_company",0.6735,qwen2.5:7b,2025-12-07T23:17:02.132357
153,orchestra,How many orchestras does each record company manage ?,"select record_company , count(*) from orchestra group by record_company",0.6601,qwen2.5:7b,2025-12-07T23:17:02.793160
154,orchestra,Please show the record formats of orchestras in ascending order of count .,select major_record_format from orchestra group by major_record_format order by count(*) asc,0.6925,qwen2.5:7b,2025-12-07T23:17:03.485634
155,orchestra,"What are the major record formats of orchestras , sorted by their frequency ?",select major_record_format from orchestra group by major_record_format order by count(*) desc,0.7287,qwen2.5:7b,2025-12-07T23:17:04.215386
156,orchestra,List the record company shared by the most number of orchestras .,select t2.record_company from orchestra as t1 join conductor as t2 on t1.conductor_id = t2.Conductor_ID group by t2.record_company order by count(*) desc limit 1,1.2471,qwen2.5:7b,2025-12-07T23:17:05.463459
157,orchestra,What is the record company used by the greatest number of orchestras ?,select record_company from orchestra where conductor_id in (select conductor_id from orchestra group by conductor_id order by count(*) desc limit 1),0.9298,qwen2.5:7b,2025-12-07T23:17:06.393219
158,orchestra,List the names of orchestras that have no performance .,SELECT orchestra FROM orchestra WHERE orchestra_id NOT IN (SELECT orchestra_id FROM performance),0.7105,qwen2.5:7b,2025-12-07T23:17:07.103722
159,orchestra,What are the orchestras that do not have any performances ?,SELECT orchestra FROM orchestra WHERE orchestra_id NOT IN (SELECT orchestra_id FROM performance),0.7244,qwen2.5:7b,2025-12-07T23:17:07.828102
160,orchestra,Show the record companies shared by orchestras founded before 2003 and after 2003 .,SELECT T2.record_company FROM orchestra AS T1 JOIN conductor AS T2 ON T1.conductor_id = T2.Conductor_ID WHERE T1.Year_of_Founded < 2003 INTERSECT SELECT T2.record_company FROM orchestra AS T1 JOIN conductor AS T2 ON T1.conductor_id = T2.Conductor_ID WHERE T1.Year_of_Founded > 2003,2.2356,qwen2.5:7b,2025-12-07T23:17:10.063735
161,orchestra,What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003 ?,SELECT T4.record_company FROM orchestra AS T1 JOIN performance AS T2 ON T1.orchestra_id = T2.orchchestra_id JOIN conductor AS T3 ON T1.conductor_id = T3.conductor_id JOIN orchestra AS T5 ON T1.orchestra_id = T5.orchestra_id JOIN show AS T6 ON T2.performance_id = T6.performance_id JOIN conductor AS T7 ON T5.conductor_id = T7.conductor_id JOIN orchestra AS T8 ON T5.orchestra_id = T8.orchestra_id JOIN performance AS T9 ON T8.orchestra_id = T9.orchchestra_id JOIN conductor AS T10 ON T8.conductor_id = T10.conductor_id WHERE T1.year_of_founded < 2003 INTERSECT SELECT T4.record_company FROM orchestra AS T5 JOIN performance AS T6 ON T5.orchestra_id = T6.orchchestra_id JOIN conductor AS T7 ON T5.conductor_id = T7.conductor_id JOIN orchestra AS T8 ON T5.orchestra_id = T8.orchestra_id JOIN show AS T9 ON T6.performance_id = T9.performance_id JOIN conductor AS T10 ON T8.conductor_id = T10.conductor_id WHERE T5.year_of_founded > 2003,6.8771,qwen2.5:7b,2025-12-07T23:17:16.940826
162,orchestra,Find the number of orchestras whose record format is `` CD '' or `` DVD '' .,select count(*) from orchestra where major_record_format = 'cd' union select count(*) from orchestra where major_record_format = 'dvd',1.0048,qwen2.5:7b,2025-12-07T23:17:17.945622
163,orchestra,Count the number of orchestras that have CD or DVD as their record format .,select count(*) from orchestra where major_record_format = 'cd' union select count(*) from orchestra where major_record_format = 'dvd',0.8487,qwen2.5:7b,2025-12-07T23:17:18.795327
164,orchestra,Show the years in which orchestras that have given more than one performance are founded .,select year_of_founded from orchestra where orchestra_id in (select orchestra_id from performance group by orchestra_id having count(*) > 1),0.9377,qwen2.5:7b,2025-12-07T23:17:19.733014
165,orchestra,What are years of founding for orchestras that have had more than a single performance ?,select year_of_founded from orchestra where orchestra_id in (select orchestra_id from performance group by orchestra_id having count(*) > 1),0.8788,qwen2.5:7b,2025-12-07T23:17:20.611824
166,singer,How many singers are there ?,select count(*) from singer,0.469,qwen2.5:7b,2025-12-07T23:17:21.082908
167,singer,What is the count of singers ?,select count(*) from singer,0.3934,qwen2.5:7b,2025-12-07T23:17:21.476326
168,singer,List the name of singers in ascending order of net worth .,select name from singer order by net_worth_millions asc,0.5528,qwen2.5:7b,2025-12-07T23:17:22.029161
169,singer,What are the names of singers ordered by ascending net worth ?,select name from singer order by net_worth_millions ASC,0.5455,qwen2.5:7b,2025-12-07T23:17:22.575215
170,singer,What are the birth year and citizenship of singers ?,"select birth_year , citizenship from singer",0.4961,qwen2.5:7b,2025-12-07T23:17:23.071284
171,singer,What are the birth years and citizenships of the singers ?,"select birth_year , citizenship from singer",0.4417,qwen2.5:7b,2025-12-07T23:17:23.514028
172,singer,List the name of singers whose citizenship is not `` France '' .,select name from singer where citizenship not in (select citizenship from singer where citizenship = 'france'),0.7337,qwen2.5:7b,2025-12-07T23:17:24.247682
173,singer,What are the names of the singers who are not French citizens ?,select name from singer where citizenship != 'french',0.5371,qwen2.5:7b,2025-12-07T23:17:24.785404
174,singer,Show the name of singers whose birth year is either 1948 or 1949 ?,select name from singer where birth_year = 1948 union select name from singer where birth_year = 1949,0.8964,qwen2.5:7b,2025-12-07T23:17:25.682883
175,singer,What are the names of the singers whose birth years are either 1948 or 1949 ?,select name from singer where birth_year = 1948 union select name from singer where birth_year = 1949,0.8352,qwen2.5:7b,2025-12-07T23:17:26.518054
176,singer,What is the name of the singer with the largest net worth ?,select name from singer where net_worth_millions = (select max(net_worth_millions) from singer),0.7971,qwen2.5:7b,2025-12-07T23:17:27.315125
177,singer,What is the name of the singer who is worth the most ?,select name from singer where net_worth_millions = (select max(net_worth_millions) from singer),0.7461,qwen2.5:7b,2025-12-07T23:17:28.061732
178,singer,Show different citizenship of singers and the number of singers of each citizenship .,"select citizenship, count(*) from singer group by citizenship",0.594,qwen2.5:7b,2025-12-07T23:17:28.655773
179,singer,"For each citizenship , how many singers are from that country ?","select citizenship, count(*) from singer group by citizenship",0.5581,qwen2.5:7b,2025-12-07T23:17:29.213909
180,singer,Please show the most common citizenship of singers .,select citizenship from singer intersect select citizenship from singer,0.5193,qwen2.5:7b,2025-12-07T23:17:29.733759
181,singer,What is the most common singer citizenship ?,select citizenship from singer intersect select citizenship from singer,0.4623,qwen2.5:7b,2025-12-07T23:17:30.196027
182,singer,Show different citizenships and the maximum net worth of singers of each citizenship .,"select citizenship, max(net_worth_millions) from singer as s group by citizenship",0.7278,qwen2.5:7b,2025-12-07T23:17:30.923809
183,singer,"For each citizenship , what is the maximum net worth ?","select citizenship, max(net_worth_millions) from singer group by citizenship",0.588,qwen2.5:7b,2025-12-07T23:17:31.511802
184,singer,Show titles of songs and names of singers .,"select s.title, t.name from song as s join singer as t on s.singer_id = t.singer_id",0.8223,qwen2.5:7b,2025-12-07T23:17:32.334083
185,singer,What are the song titles and singer names ?,"select s.title,t.name from song as s join singer as t on s.singer_id = t.singer_id",0.7613,qwen2.5:7b,2025-12-07T23:17:33.095433
186,singer,Show distinct names of singers that have songs with sales more than 300000 .,select name from singer where singer_id in (select singer_id from song where sales > 300000),0.8374,qwen2.5:7b,2025-12-07T23:17:33.932857
187,singer,what are the different names of the singers that have sales more than 300000 ?,select name from singer where singer_id in (select singer_id from song where sales > 300000),0.7697,qwen2.5:7b,2025-12-07T23:17:34.703141
188,singer,Show the names of singers that have more than one song .,select name from singer where singer_id in (select singer_id from song group by singer_id having count(*) > 1),0.7873,qwen2.5:7b,2025-12-07T23:17:35.490939
189,singer,What are the names of the singers that have more than one songs ?,select name from singer where singer_id in (select singer_id from song group by singer_id having count(*) > 1),0.7642,qwen2.5:7b,2025-12-07T23:17:36.256110
190,singer,Show the names of singers and the total sales of their songs .,"select T1.name, sum(T2.sales) from singer as T1 join song as T2 on T1.singer_id = T2.singer_id group by T1.singer_id",1.1126,qwen2.5:7b,2025-12-07T23:17:37.369377
191,singer,"For each singer name , what is the total sales for their songs ?","select T1.name, sum(T2.sales) from singer as T1 join song as T2 on T1.singer_id = T2.singer_id group by T1.name",1.0586,qwen2.5:7b,2025-12-07T23:17:38.428488
192,singer,List the name of singers that do not have any song .,select name from singer where singer_id not in (select singer_id from song),0.6581,qwen2.5:7b,2025-12-07T23:17:39.086609
193,singer,What is the sname of every sing that does not have any song ?,select name from singer where singer_id not in (select singer_id from song),0.6687,qwen2.5:7b,2025-12-07T23:17:39.755304
194,singer,Show the citizenship shared by singers with birth year before 1945 and after 1955 .,select citizenship from singer where birth_year < 1945 intersect select citizenship from singer where birth_year > 1955,0.8927,qwen2.5:7b,2025-12-07T23:17:40.648054
195,singer,What are the citizenships that are shared by singers with a birth year before 1945 and after 1955 ?,select citizenship from singer where birth_year < 1945 intersect select citizenship from singer where birth_year > 1955,0.8179,qwen2.5:7b,2025-12-07T23:17:41.465952
