question_id;db_id;question;predicted_sql;latency_seconds;model;timestamp
106;employee_hire_evaluation;find the name of employee who was awarded the most times in the evaluation .;SELECT T2.name FROM employee AS T1 JOIN hiring AS T2 ON T1.Employee_ID = T2.Shop_ID WHERE T2.Year_awarded IN (SELECT MAX(Year_awarded) FROM evaluation) GROUP BY T2.Employee_ID ORDER BY COUNT(*) DESC LIMIT 1;11.868;smollm2:1.7b;2025-12-06T15:16:25.559520
107;employee_hire_evaluation;Which employee received the most awards in evaluations ? Give me the employee name .;SELECT T2.name FROM employee AS T1 JOIN hiring AS T2 ON T1.Employee_ID = T2.Shop_ID WHERE T2.Year_awarded IN (SELECT MAX(T3.Year_awarded) FROM evaluation AS T4 JOIN hiring AS T5 ON T4.Employee_ID = T5.Employee_ID GROUP BY T5.Manager_name);12.964;smollm2:1.7b;2025-12-06T15:16:26.855883
108;employee_hire_evaluation;Find the name of the employee who got the highest one time bonus .;SELECT T1.Name FROM employee AS T1 JOIN hiring AS T2 ON T1.Employee_ID = T2.Shop_ID WHERE T2.Start_from > '2023-01-01' AND T2.Is_full_time = TRUE GROUP BY T1.Name ORDER BY T2.Bonus DESC LIMIT 1;12.208;smollm2:1.7b;2025-12-06T15:16:28.078728
109;employee_hire_evaluation;Which employee received the biggest bonus ? Give me the employee name .;SELECT T1.Name FROM employee AS T1 JOIN hiring AS T2 ON T1.Employee_ID = T2.Shop_ID JOIN evaluation AS T3 ON T2.Shop_ID = T3.Shop_ID WHERE T3.Year_awarded > '2018' AND T2.Start_from < '2020' ORDER BY T3.Bonus DESC LIMIT 1;14.608;smollm2:1.7b;2025-12-06T15:16:29.540626
110;employee_hire_evaluation;Find the names of employees who never won any award in the evaluation .;SELECT name FROM employee WHERE id NOT IN (SELECT e2.id FROM hiring AS h1 JOIN employee AS h2 ON h1.shop_id = h2.shop_id WHERE h1.employee_id = h2.id AND h1.is_full_time = FALSE);0.995;smollm2:1.7b;2025-12-06T15:16:30.536663
111;employee_hire_evaluation;What are the names of the employees who never received any evaluation ?;SELECT name FROM employee WHERE id NOT IN (SELECT id FROM evaluation);0.3355;smollm2:1.7b;2025-12-06T15:16:30.874700
112;employee_hire_evaluation;What is the name of the shop that is hiring the largest number of employees ?;SELECT T2.Name FROM employee AS T1 JOIN hiring AS T2 ON T1.Employee_ID = T2.Shop_ID GROUP BY T2.Name ORDER BY COUNT(*) DESC LIMIT 1;0.8773;smollm2:1.7b;2025-12-06T15:16:31.754277
113;employee_hire_evaluation;Which shop has the most employees ? Give me the shop name .;SELECT T1.shop_name FROM employee AS T1 JOIN hiring AS T2 ON T1.Employee_ID = T2.Employee_ID WHERE T2.Start_from > '2018-01-01' GROUP BY T1.Shop_ID HAVING COUNT(*) = (SELECT MAX(COUNT(*)) FROM employee AS T3 JOIN hiring AS T4 ON T3.Employee_ID = T4.Employee_ID WHERE T4.Start_from > '2018-01-01') ORDER BY T2.Start_from DESC LIMIT 1;19.959;smollm2:1.7b;2025-12-06T15:16:33.751167
114;employee_hire_evaluation;Find the name of the shops that do not hire any employee .;SELECT city FROM shop WHERE manager_name IS NULL;0.3458;smollm2:1.7b;2025-12-06T15:16:34.098013
115;employee_hire_evaluation;Which shops run with no employees ? Find the shop names;SELECT T2.name FROM employee AS T1 JOIN hiring AS T2 ON T1.Employee_ID = T2.Shop_ID WHERE T2.Number_products IS NULL ORDER BY T2.Name LIMIT 0, 1;0.9013;smollm2:1.7b;2025-12-06T15:16:34.999803
116;employee_hire_evaluation;Find the number of employees hired in each shop ;;;;
117;employee_hire_evaluation;For each shop , return the number of employees working there and the name of the shop .;SELECT T1.Number_products, T2.Name FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T1.Shop_ID HAVING COUNT(T2.Employee_ID) > 0;10.736;smollm2:1.7b;2025-12-06T15:16:37.011003
118;employee_hire_evaluation;What is total bonus given in all evaluations ?;SELECT SUM(Bonus) FROM evaluation WHERE Is_full_time = TRUE;0.471;smollm2:1.7b;2025-12-06T15:16:37.481974
119;employee_hire_evaluation;Find the total amount of bonus given in all the evaluations .;SELECT SUM(Bonus) FROM evaluation WHERE Is_full_time = true;0.3708;smollm2:1.7b;2025-12-06T15:16:37.854792
120;employee_hire_evaluation;Give me all the information about hiring .;SELECT T1.Employee_ID, T2.Name, T3.Age, T4.City FROM employee AS T1 JOIN hiring AS T2 ON T1.Employee_ID = T2.Shop_ID JOIN shop AS T3 ON T2.Shop_ID = T3.Shop_ID WHERE T2.Is_full_time = TRUE;12.909;smollm2:1.7b;2025-12-06T15:16:39.147334
121;employee_hire_evaluation;What is all the information about hiring ?;SELECT shop.name, employee.name, age, city FROM shop JOIN hiring ON shop.shop_id = hiring.shop_id JOIN employee ON hiring.employee_id = employee.employee_id WHERE hiring.start_from IS NOT NULL AND is_full_time = true;0.961;smollm2:1.7b;2025-12-06T15:16:40.109885
122;employee_hire_evaluation;Which district has both stores with less than 3000 products and stores with more than 10000 products ?;SELECT DISTINCT District FROM shop WHERE Number_products BETWEEN 2999 AND 10000 AND Location IN ('North', 'South') INTERSECT SELECT DISTINCT District FROM shop WHERE Number_products > 10000 AND Location NOT IN ('North', 'South');11.345;smollm2:1.7b;2025-12-06T15:16:41.245019
123;employee_hire_evaluation;Find the districts in which there are both shops selling less than 3000 products and shops selling more than 10000 products .;SELECT district FROM shop WHERE number_products BETWEEN 2999 AND 10000 INTERSECT SELECT district FROM shop WHERE number_products > 10000;0.696;smollm2:1.7b;2025-12-06T15:16:41.943085
124;employee_hire_evaluation;How many different store locations are there ?;SELECT COUNT(*) FROM shop GROUP BY location;0.3777;smollm2:1.7b;2025-12-06T15:16:42.321828
125;employee_hire_evaluation;Count the number of distinct store locations .;SELECT COUNT(DISTINCT Location) FROM shop GROUP BY District;0.3729;smollm2:1.7b;2025-12-06T15:16:42.694735
126;orchestra;How many conductors are there ?;SELECT COUNT(*) FROM conductor WHERE age > 0 AND year_of_work IS NOT NULL;0.4942;smollm2:1.7b;2025-12-06T15:16:43.190983
127;orchestra;Count the number of conductors .;SELECT COUNT(*) FROM conductor WHERE age > 50;0.3141;smollm2:1.7b;2025-12-06T15:16:43.506055
128;orchestra;List the names of conductors in ascending order of age .;SELECT name FROM conductor ORDER BY age ASC;0.3667;smollm2:1.7b;2025-12-06T15:16:43.874213
129;orchestra;What are the names of conductors , ordered by age ?;SELECT Name FROM conductor ORDER BY Age;0.2721;smollm2:1.7b;2025-12-06T15:16:44.148621
130;orchestra;What are the names of conductors whose nationalities are not `` USA '' ?;SELECT name FROM conductor WHERE nationality NOT IN ('USA');0.3926;smollm2:1.7b;2025-12-06T15:16:44.542258
131;orchestra;Return the names of conductors that do not have the nationality `` USA '' .;SELECT name FROM conductor WHERE nationality NOT IN ('USA');0.2904;smollm2:1.7b;2025-12-06T15:16:44.834650
132;orchestra;What are the record companies of orchestras in descending order of years in which they were founded ?;SELECT Conductor.Record_Company FROM conductor INNER JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID INNER JOIN performance ON orchestra.Orchestra_ID = performance.Orchestra_ID INNER JOIN show ON performance.Performance_ID = show.Performance_ID WHERE orchestra.Year_of_Founded IS NOT NULL ORDER BY Conductor.Record_Company DESC;14.139;smollm2:1.7b;2025-12-06T15:16:46.250615
133;orchestra;Return the record companies of orchestras , sorted descending by the years in which they were founded .;SELECT Conductor.Record_Company FROM conductor INNER JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID ORDER BY orchestra.Year_of_Founded DESC;0.7108;smollm2:1.7b;2025-12-06T15:16:46.963477
134;orchestra;What is the average attendance of shows ?;SELECT AVG(Attendance) FROM performance WHERE Type = 'Show';0.4705;smollm2:1.7b;2025-12-06T15:16:47.434951
135;orchestra;Return the average attendance across all shows .;SELECT AVG(Attendance) FROM performance WHERE Type = 'Show';0.3624;smollm2:1.7b;2025-12-06T15:16:47.798381
136;orchestra;What are the maximum and minimum share of performances whose type is not `` Live final '' .;SELECT MAX(Share) FROM performance WHERE Type NOT IN ('Live final');0.6625;smollm2:1.7b;2025-12-06T15:16:48.460910
137;orchestra;Return the maximum and minimum shares for performances that do not have the type `` Live final '' .;SELECT MAX(Share) AS max_share, MIN(Share) AS min_share FROM performance WHERE Type NOT IN ('Live final');0.5193;smollm2:1.7b;2025-12-06T15:16:48.981188
138;orchestra;How many different nationalities do conductors have ?;SELECT COUNT(DISTINCT Name) FROM conductor WHERE Nationality IS NOT NULL;0.4872;smollm2:1.7b;2025-12-06T15:16:49.469360
139;orchestra;Count the number of different nationalities of conductors .;SELECT COUNT(DISTINCT Name) FROM conductor WHERE Nationality IS NOT NULL;0.3797;smollm2:1.7b;2025-12-06T15:16:49.850461
140;orchestra;List names of conductors in descending order of years of work .;SELECT name FROM conductor ORDER BY year_of_work DESC LIMIT 1;0.4568;smollm2:1.7b;2025-12-06T15:16:50.308586
141;orchestra;What are the names of conductors , sorted descending by the number of years they have worked ?;SELECT Name FROM conductor WHERE Age > 0 ORDER BY Years_of_Work DESC LIMIT 20;0.5407;smollm2:1.7b;2025-12-06T15:16:50.850509
142;orchestra;List the name of the conductor with the most years of work .;SELECT Name FROM conductor WHERE Age = MAX(Age) GROUP BY Conductor_ID HAVING COUNT(*) > 1 ORDER BY Age DESC LIMIT 1;0.7177;smollm2:1.7b;2025-12-06T15:16:51.570235
143;orchestra;What is the name of the conductor who has worked the greatest number of years ?;SELECT T2.Name FROM Conductor AS T1 JOIN Orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T1.Age > 0 AND T2.Year_of_Work IS NOT NULL ORDER BY COUNT(*) DESC LIMIT 1;10.913;smollm2:1.7b;2025-12-06T15:16:52.661497
144;orchestra;Show the names of conductors and the orchestras they have conducted .;SELECT conductor.name, orchestra.orchestra FROM conductor JOIN performance ON conductor.conductor_id = performance.conductor_id JOIN orchestra ON performance.orchestra_id = orchestra.orchestra_id GROUP BY conductor.name, orchestra.orchestra ORDER BY conductor.name ASC;11.104;smollm2:1.7b;2025-12-06T15:16:53.772860
145;orchestra;What are the names of conductors as well as the corresonding orchestras that they have conducted ?;SELECT T1.Name, T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T1.Age > 40 AND T2.Orchestra IS NOT NULL;10.078;smollm2:1.7b;2025-12-06T15:16:54.781680
146;orchestra;Show the names of conductors that have conducted more than one orchestras .;SELECT conductor.name FROM conductor INNER JOIN performance ON conductor.Conductor_ID = performance.Conductor_ID WHERE performance.Orchestra_ID NOT IN (SELECT Orchestra_ID FROM orchestra) GROUP BY conductor.name HAVING COUNT(performance.Performance_ID) > 1;10.781;smollm2:1.7b;2025-12-06T15:16:55.860765
147;orchestra;What are the names of conductors who have conducted at more than one orchestra ?;SELECT conductor.name FROM conductor JOIN performance ON conductor.conductor_id = performance.conductor_id WHERE performance.type IN ('Concert', 'Opera') AND performance.orchestra_id NOT IN (SELECT orchestra_id FROM performance);0.8573;smollm2:1.7b;2025-12-06T15:16:56.718081
148;orchestra;Show the name of the conductor that has conducted the most number of orchestras .;SELECT T2.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T2.Name ORDER BY COUNT(*) DESC LIMIT 1;0.9266;smollm2:1.7b;2025-12-06T15:16:57.645223
149;orchestra;What is the name of the conductor who has conducted the most orchestras ?;SELECT T2.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T2.Orchestra IS NOT NULL GROUP BY T2.Conductor_ID ORDER BY COUNT(T2.Orchestra) DESC LIMIT 1;11.542;smollm2:1.7b;2025-12-06T15:16:58.800432
150;orchestra;Please show the name of the conductor that has conducted orchestras founded after 2008 .;SELECT T1.Name FROM conductor AS T1 JOIN performance AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T2.Orchestra_ID IN (SELECT Orchestra_ID FROM orchestra WHERE Year_of_Founded > 2008);10.502;smollm2:1.7b;2025-12-06T15:16:59.851621
151;orchestra;What are the names of conductors who have conducted orchestras founded after the year 2008 ?;SELECT name FROM conductor WHERE conductor_id IN (SELECT conductor_id FROM orchestra WHERE orchestra_id IN (SELECT orchestra_id FROM performance WHERE performance_id IN (SELECT performance_id FROM show WHERE if_first_show = true AND result = 'Successful'))) AND year_of_founded > 2008;10.103;smollm2:1.7b;2025-12-06T15:17:00.863967
152;orchestra;Please show the different record companies and the corresponding number of orchestras .;SELECT Conductor.Name, Orchestra.Orchestra, Orchestra.Conductor_ID, Record_Company.Record_Company FROM conductor AS Conductor JOIN orchestra AS Orchestra ON Conductor.Conductor_ID = Orchestra.Conductor_ID JOIN performance AS Performance ON Orchestra.Orchestra = Performance.Orchestra_ID JOIN show AS Show ON Performance.Performance_ID = Show.Performance_ID GROUP BY Conductor.Name, Orchestra.Orchestra, Orchestra.Conductor_ID, Record_Company.Record_Company ORDER BY COUNT(Record_Company.Record_Company) DESC;19.921;smollm2:1.7b;2025-12-06T15:17:02.857020
153;orchestra;How many orchestras does each record company manage ?;SELECT COUNT(DISTINCT Orchestra) FROM orchestra WHERE Conductor_ID IN (SELECT Conductor_ID FROM conductor GROUP BY Conductor_ID HAVING MAX(Age) > 50);0.8184;smollm2:1.7b;2025-12-06T15:17:03.676388
154;orchestra;Please show the record formats of orchestras in ascending order of count .;SELECT Conductor.Orchestra, Conductor.Record_Company, Conductor.Year_of_Founded, Orchestra.Major_Record_Format FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID WHERE orchestra.Type LIKE '%record%' OR orchestra.Type LIKE '%album%' OR orchestra.Type LIKE '%LP%' OR orchestra.Type LIKE '%CD%' OR orchestra.Type LIKE '%DVD%' OR orchestra.Type LIKE '%SACD%' OR orchestra.Type LIKE '%DVD%' OR orchestra.Type LIKE '%CD%' OR orchestra.Type LIKE '%album%' OR orchestra.Type LIKE '%record%' OR orchestra.Type LIKE '%LP%' OR orchestra.Type LIKE '%MP3%' OR orchestra.Type LIKE '%SACD%' OR orchestra.Type LIKE '%Vinyl%' OR conductor.Record_Company IN ('Decca', 'EMI', 'Philips', 'Rolling Stones Records', 'Toshiba', 'Universal Music Group') AND orchestra.Major_Record_Format IN ('LP', 'CD', 'SACD', 'MP3', 'Vinyl') ORDER BY COUNT(Orchestra) ASC;38.583;smollm2:1.7b;2025-12-06T15:17:07.536666
155;orchestra;What are the major record formats of orchestras , sorted by their frequency ?;SELECT Major_Record_Format FROM orchestra ORDER BY COUNT(*) DESC;0.4801;smollm2:1.7b;2025-12-06T15:17:08.018288
156;orchestra;List the record company shared by the most number of orchestras .;SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1;0.6004;smollm2:1.7b;2025-12-06T15:17:08.618707
157;orchestra;What is the record company used by the greatest number of orchestras ?;SELECT Record_Company FROM orchestra WHERE Conductor_ID IN (SELECT Conductor_ID FROM conductor GROUP BY Conductor_ID HAVING MAX(Age) ORDER BY Age DESC);0.7883;smollm2:1.7b;2025-12-06T15:17:09.408502
158;orchestra;List the names of orchestras that have no performance .;SELECT orchestra.Orchestra FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID WHERE orchestra.Performance_ID IS NULL;0.6747;smollm2:1.7b;2025-12-06T15:17:10.085319
159;orchestra;What are the orchestras that do not have any performances ?;SELECT orchestra.Orchestra FROM conductor JOIN orchestra ON conductor.Conductor_ID = orchestra.Conductor_ID WHERE orchestra.Performance_ID IS NULL;0.6649;smollm2:1.7b;2025-12-06T15:17:10.751209
160;orchestra;Show the record companies shared by orchestras founded before 2003 and after 2003 .;SELECT Record_Company FROM orchestra WHERE Orchestra IN (SELECT Orchestra FROM orchestra WHERE Year_of_Founded < 2003) UNION SELECT Record_Company FROM orchestra WHERE Orchestra IN (SELECT Orchestra FROM orchestra WHERE Year_of_Founded > 2003);10.393;smollm2:1.7b;2025-12-06T15:17:11.792596
161;orchestra;What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003 ?;SELECT Record_Company FROM orchestra WHERE Conductor_ID IN (SELECT Conductor_ID FROM orchestra WHERE Year_of_Founded < 2004) INTERSECT SELECT Record_Company FROM orchestra WHERE Conductor_ID IN (SELECT Conductor_ID FROM orchestra WHERE Year_of_Founded > = 2003);11.877;smollm2:1.7b;2025-12-06T15:17:12.981162
162;orchestra;Find the number of orchestras whose record format is `` CD '' or `` DVD '' .;SELECT COUNT(DISTINCT Orchestra_ID) FROM orchestra WHERE Record_Format IN ('CD', 'DVD');0.6027;smollm2:1.7b;2025-12-06T15:17:13.585892
163;orchestra;Count the number of orchestras that have CD or DVD as their record format .;SELECT COUNT(*) FROM orchestra WHERE Record_Format = 'CD' OR Record_Format = 'DVD';0.4537;smollm2:1.7b;2025-12-06T15:17:14.040592
164;orchestra;Show the years in which orchestras that have given more than one performance are founded .;SELECT year FROM orchestra WHERE conductor_id IN (SELECT conductor_id FROM orchestra GROUP BY conductor_id HAVING COUNT(performance_id) > 1);0.7147;smollm2:1.7b;2025-12-06T15:17:14.756341
165;orchestra;What are years of founding for orchestras that have had more than a single performance ?;SELECT o.year_of_founded FROM orchestra o WHERE o.conductor_id IN (SELECT conductor_id FROM performance p WHERE p.performance_id IN (SELECT performance_id FROM show s WHERE s.if_first_show = TRUE)) AND COUNT(p.performance_id) > 1;1.013;smollm2:1.7b;2025-12-06T15:17:15.771143
166;singer;How many singers are there ?;SELECT COUNT(*) FROM singer;0.2887;smollm2:1.7b;2025-12-06T15:17:16.059852
167;singer;What is the count of singers ?;select count(*) from singer;0.2411;smollm2:1.7b;2025-12-06T15:17:16.301205
168;singer;List the name of singers in ascending order of net worth .;SELECT T1.name FROM singer AS T1 WHERE T1.net_worth_millions > 0 ORDER BY T1.net_worth_millions ASC;0.6699;smollm2:1.7b;2025-12-06T15:17:16.972096
169;singer;What are the names of singers ordered by ascending net worth ?;SELECT name FROM singer ORDER BY net_worth ASC;0.2953;smollm2:1.7b;2025-12-06T15:17:17.268443
170;singer;What are the birth year and citizenship of singers ?;select singer.birth_year, singer.citizenship from singer where singer.singer_id in (select singer_id from song group by singer_id having max(song.highest_position) > 10);0.7875;smollm2:1.7b;2025-12-06T15:17:18.055946
171;singer;What are the birth years and citizenships of the singers ?;SELECT singer.Birth_Year, singer.Citizenship FROM singer WHERE singer.Singer_ID IN (SELECT Singer_ID FROM song);0.5299;smollm2:1.7b;2025-12-06T15:17:18.586862
172;singer;List the name of singers whose citizenship is not `` France '' .;SELECT T2.name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE T1.Citizenship NOT IN ('France') ORDER BY T1.Name;0.8573;smollm2:1.7b;2025-12-06T15:17:19.444139
173;singer;What are the names of the singers who are not French citizens ?;select name from singer where citizenship != 'france';0.292;smollm2:1.7b;2025-12-06T15:17:19.738116
174;singer;Show the name of singers whose birth year is either 1948 or 1949 ?;SELECT T2.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE T1.Birth_Year IN (1948, 1949);0.8606;smollm2:1.7b;2025-12-06T15:17:20.599955
175;singer;What are the names of the singers whose birth years are either 1948 or 1949 ?;SELECT name FROM singer WHERE birth_year IN (1948, 1949);0.4193;smollm2:1.7b;2025-12-06T15:17:21.021222
176;singer;What is the name of the singer with the largest net worth ?;SELECT T1.Name FROM singer AS T1 WHERE T1.Singer_ID = (SELECT Singer_ID FROM song WHERE Song_ID IN (SELECT Song_ID FROM song WHERE Highest_Position > 5)) ORDER BY T1.Net_Worth_Millions DESC LIMIT 1;10.237;smollm2:1.7b;2025-12-06T15:17:22.046027
177;singer;What is the name of the singer who is worth the most ?;SELECT T2.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE T2.Sales > 0 ORDER BY T2.Highest_Position DESC LIMIT 1;0.8555;smollm2:1.7b;2025-12-06T15:17:22.902500
178;singer;Show different citizenship of singers and the number of singers of each citizenship .;SELECT citizenship, COUNT(*) FROM singer GROUP BY citizenship;0.4009;smollm2:1.7b;2025-12-06T15:17:23.304432
179;singer;For each citizenship , how many singers are from that country ?;SELECT COUNT(*) FROM singer WHERE citizenship = 'United States' OR citizenship = 'France';0.468;smollm2:1.7b;2025-12-06T15:17:23.773457
180;singer;Please show the most common citizenship of singers .;SELECT T2.Citizenship FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID GROUP BY T2.Citizenship ORDER BY COUNT(*) DESC LIMIT 1;0.92;smollm2:1.7b;2025-12-06T15:17:24.695521
181;singer;What is the most common singer citizenship ?;SELECT DISTINCT Citizenship FROM singer GROUP BY Citizenship ORDER BY COUNT(*) DESC LIMIT 1;0.4516;smollm2:1.7b;2025-12-06T15:17:25.148142
182;singer;Show different citizenships and the maximum net worth of singers of each citizenship .;SELECT T2.Citizenship, MAX(T1.Net_Worth_Millions) FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID GROUP BY T2.Citizenship;0.9421;smollm2:1.7b;2025-12-06T15:17:26.091251
183;singer;For each citizenship , what is the maximum net worth ?;SELECT citizenship, MAX(net_worth_millions) FROM singer GROUP BY citizenship HAVING COUNT(*) > 0;0.5081;smollm2:1.7b;2025-12-06T15:17:26.599828
184;singer;Show titles of songs and names of singers .;SELECT title, singer FROM song WHERE singer_id IN (SELECT singer_id FROM singer WHERE birth_year > 1950 AND net_worth_millions > 20) ORDER BY highest_position DESC LIMIT 10;0.8554;smollm2:1.7b;2025-12-06T15:17:27.456294
185;singer;What are the song titles and singer names ?;SELECT title, name FROM singer WHERE birth_year > 1960 AND sales > 5;0.4248;smollm2:1.7b;2025-12-06T15:17:27.882124
186;singer;Show distinct names of singers that have songs with sales more than 300000 .;select name from singer where song_id in (select song_id from song where sales > 300000) group by name having count(distinct song_id) = 1;0.7913;smollm2:1.7b;2025-12-06T15:17:28.674407
187;singer;what are the different names of the singers that have sales more than 300000 ?;SELECT T2.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID WHERE T2.Sales > 300000 GROUP BY T2.Name HAVING COUNT(*) > 1;0.9668;smollm2:1.7b;2025-12-06T15:17:29.642216
188;singer;Show the names of singers that have more than one song .;SELECT T1.name FROM singer AS T1 JOIN song AS T2 ON T1.singer_id = T2.singer_id GROUP BY T1.name HAVING COUNT(*) > 1;0.7749;smollm2:1.7b;2025-12-06T15:17:30.418129
189;singer;What are the names of the singers that have more than one songs ?;SELECT T1.Name FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID GROUP BY T1.Name HAVING COUNT(T2.Title) > 1;0.8189;smollm2:1.7b;2025-12-06T15:17:31.237002
190;singer;Show the names of singers and the total sales of their songs .;SELECT name, SUM(sales) FROM singer INNER JOIN song ON singer.singer_id = song.singer_id GROUP BY singer.name HAVING COUNT(DISTINCT song.title) > 1 ORDER BY sales DESC;0.9454;smollm2:1.7b;2025-12-06T15:17:32.183371
191;singer;For each singer name , what is the total sales for their songs ?;select sum(s.Sales) from singer s where s.Net_Worth_Millions > 0 and exists (select * from song s1 where s1.Singer_ID = s.Singer_ID);0.8314;smollm2:1.7b;2025-12-06T15:17:33.015772
192;singer;List the name of singers that do not have any song .;SELECT singer.name FROM singer WHERE singer.singer_id NOT IN (SELECT singer_id FROM song);0.4986;smollm2:1.7b;2025-12-06T15:17:33.514327
193;singer;What is the sname of every sing that does not have any song ?;SELECT sname FROM singer WHERE song_id NOT IN (SELECT song_id FROM singer JOIN song ON singer.singer_id = song.singer_id GROUP BY song.song_id HAVING COUNT(DISTINCT song.title) > 0);0.9889;smollm2:1.7b;2025-12-06T15:17:34.503203
194;singer;Show the citizenship shared by singers with birth year before 1945 and after 1955 .;SELECT T2.citizenship FROM singer AS T1 JOIN song AS T2 ON T1.singer_id = T2.singer_id WHERE T1.birth_year < 1945 INTERSECT SELECT T2.citizenship FROM singer AS T1 JOIN song AS T2 ON T1.singer_id = T2.singer_id WHERE T1.birth_year > 1955;14.037;smollm2:1.7b;2025-12-06T15:17:35.908966
195;singer;What are the citizenships that are shared by singers with a birth year before 1945 and after 1955 ?;SELECT citizenship FROM singer WHERE birth_year < 1945 INTERSECT SELECT citizenship FROM singer WHERE birth_year > 1955;0.5458;smollm2:1.7b;2025-12-06T15:17:36.456515
