question_id;db_id;question;predicted_sql;latency_seconds;model;timestamp
119;employee_hire_evaluation;Find the total amount of bonus given in all the evaluations .;SELECT SUM(Bonus) FROM evaluation;17.642;gemma3:4b;2025-12-07T16:32:32.935065
120;employee_hire_evaluation;Give me all the information about hiring .;SELECT * FROM hiring;17.196;gemma3:4b;2025-12-07T16:32:34.656806
121;employee_hire_evaluation;What is all the information about hiring ?;SELECT * FROM hiring;17.485;gemma3:4b;2025-12-07T16:32:36.406951
122;employee_hire_evaluation;Which district has both stores with less than 3000 products and stores with more than 10000 products ?;SELECT T2.Location FROM shop AS T1 JOIN shop AS T2 ON T1.Shop_ID = T2.Shop_ID WHERE T1.Number_products < 3000 AND T2.Number_products > 10000;28.636;gemma3:4b;2025-12-07T16:32:39.272734
123;employee_hire_evaluation;Find the districts in which there are both shops selling less than 3000 products and shops selling more than 10000 products .;SELECT DISTINCT T2.Location FROM shop AS T1 JOIN shop AS T2 ON T1.Shop_ID = T2.Shop_ID WHERE T1.Number_products < 3000 AND T1.Number_products > 10000;28.062;gemma3:4b;2025-12-07T16:32:42.080548
124;employee_hire_evaluation;How many different store locations are there ?;SELECT COUNT(DISTINCT Location) FROM shop;18.726;gemma3:4b;2025-12-07T16:32:43.954740
125;employee_hire_evaluation;Count the number of distinct store locations .;SELECT COUNT(DISTINCT Location) FROM shop;1.787;gemma3:4b;2025-12-07T16:32:45.743278
126;orchestra;How many conductors are there ?;SELECT COUNT(*) FROM conductor;17.884;gemma3:4b;2025-12-07T16:32:47.534971
127;orchestra;Count the number of conductors .;SELECT COUNT(*) FROM conductor;17.385;gemma3:4b;2025-12-07T16:32:49.275130
128;orchestra;List the names of conductors in ascending order of age .;SELECT Name FROM conductor ORDER BY Age;17.967;gemma3:4b;2025-12-07T16:32:51.073507
129;orchestra;What are the names of conductors , ordered by age ?;SELECT name FROM conductor ORDER BY age;18.596;gemma3:4b;2025-12-07T16:32:52.934768
130;orchestra;What are the names of conductors whose nationalities are not `` USA '' ?;SELECT T1.Name FROM conductor AS T1 WHERE T1.Nationality < > 'USA';20.317;gemma3:4b;2025-12-07T16:32:54.967672
131;orchestra;Return the names of conductors that do not have the nationality `` USA '' .;SELECT T1.Name FROM conductor AS T1 WHERE T1.Nationality < > 'USA';20.193;gemma3:4b;2025-12-07T16:32:56.988143
132;orchestra;What are the record companies of orchestras in descending order of years in which they were founded ?;SELECT DISTINCT T2.Record_Company FROM orchestra AS T1 JOIN T2 ON T1.Conductor_ID = T2.Conductor_ID ORDER BY T1.Year_of_Founded DESC;2.528;gemma3:4b;2025-12-07T16:32:59.517718
133;orchestra;Return the record companies of orchestras , sorted descending by the years in which they were founded .;SELECT DISTINCT T2.Record_Company FROM orchestra AS T1 JOIN T1.Conductor_ID AS T3 ON T1.Conductor_ID = T3.Conductor_ID JOIN T1 ON T1.Conductor_ID = T3.Conductor_ID ORDER BY T1.Year_of_Founded DESC;30.456;gemma3:4b;2025-12-07T16:33:02.564930
134;orchestra;What is the average attendance of shows ?;SELECT AVG(Attendance) FROM show;17.675;gemma3:4b;2025-12-07T16:33:04.334033
135;orchestra;Return the average attendance across all shows .;SELECT AVG(Attendance) FROM show;18.302;gemma3:4b;2025-12-07T16:33:06.165763
136;orchestra;What are the maximum and minimum share of performances whose type is not `` Live final '' .;SELECT MAX(Share), MIN(Share) FROM performance WHERE Type != 'Live final';2.059;gemma3:4b;2025-12-07T16:33:08.226545
137;orchestra;Return the maximum and minimum shares for performances that do not have the type `` Live final '' .;SELECT MAX(Share), MIN(Share) FROM performance WHERE Type < > 'Live final';20.342;gemma3:4b;2025-12-07T16:33:10.264386
138;orchestra;How many different nationalities do conductors have ?;SELECT COUNT(DISTINCT Nationality) FROM conductor;18.433;gemma3:4b;2025-12-07T16:33:12.108788
139;orchestra;Count the number of different nationalities of conductors .;SELECT COUNT(DISTINCT Nationality) FROM conductor;18.429;gemma3:4b;2025-12-07T16:33:13.953430
140;orchestra;List names of conductors in descending order of years of work .;SELECT Name FROM conductor ORDER BY Year_of_Work DESC;18.895;gemma3:4b;2025-12-07T16:33:15.843979
141;orchestra;What are the names of conductors , sorted descending by the number of years they have worked ?;SELECT T1.Name FROM conductor AS T1 ORDER BY T1.Year_of_Work DESC;2.075;gemma3:4b;2025-12-07T16:33:17.920552
142;orchestra;List the name of the conductor with the most years of work .;SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1;19.661;gemma3:4b;2025-12-07T16:33:19.888222
143;orchestra;What is the name of the conductor who has worked the greatest number of years ?;SELECT T1.Name FROM conductor AS T1 JOIN (SELECT max(Year_of_Work) FROM conductor) AS T2 ON T1.Year_of_Work = T2.max(Year_of_Work);26.234;gemma3:4b;2025-12-07T16:33:22.513076
144;orchestra;Show the names of conductors and the orchestras they have conducted .;SELECT T1.Name, T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID;24.511;gemma3:4b;2025-12-07T16:33:24.965984
145;orchestra;What are the names of conductors as well as the corresonding orchestras that they have conducted ?;SELECT T1.Name, T2.Orchestra FROM conductor AS T1 JOIN performance AS T3 ON T1.Conductor_ID = T3.Conductor_ID JOIN performance AS T4 ON T3.Conductor_ID = T4.Conductor_ID JOIN performance AS T5 ON T4.Conductor_ID = T5.Conductor_ID JOIN performance AS T6 ON T5.Conductor_ID = T6.Conductor_ID JOIN performance AS T7 ON T6.Conductor_ID = T7.Conductor_ID JOIN performance AS T8 ON T7.Conductor_ID = T8.Conductor_ID JOIN performance AS T9 ON T8.Conductor_ID = T9.Conductor_ID JOIN performance AS T10 ON T9.Conductor_ID = T10.Conductor_ID JOIN performance AS T11 ON T12.Conductor_ID = T11.Conductor_ID JOIN performance AS T12 ON T13.Conductor_ID = T12.Conductor_ID JOIN performance AS T13 ON T14.Conductor_ID = T13.Conductor_ID JOIN performance AS T14 ON T15.Conductor_ID = T14.Conductor_ID JOIN performance AS T15 ON T16.Conductor_ID = T15.Conductor_ID JOIN performance AS T16 ON T17.Conductor_ID = T16.Conductor_ID JOIN performance AS T17 ON T18.Conductor_ID = T17.Conductor_ID JOIN performance AS T18 ON T19.Conductor_ID = T18.Conductor_ID JOIN performance AS T19 ON T20.Conductor_ID = T19.Conductor_ID JOIN performance AS T20 ON T21.Conductor_ID = T20.Conductor_ID JOIN performance AS T21 ON T22.Conductor_ID = T21.Conductor_ID JOIN performance AS T22 ON T23.Conductor_ID = T22.Conductor_ID JOIN performance AS T23 ON T24.Conductor_ID = T23.Conductor_ID JOIN performance AS T24 ON T25.Conductor_ID = T24.Conductor_ID JOIN performance AS T25 ON T26.Conductor_ID = T25.Conductor_ID JOIN performance AS T26 ON T27.Conductor_ID = T26.Conductor_ID JOIN performance AS T27 ON T28.Conductor_ID = T27.Conductor_ID JOIN performance AS T28 ON T29.Conductor_ID = T28.Conductor_ID JOIN performance AS T29 ON T30.Conductor_ID = T29.Conductor_ID JOIN performance AS T30 ON T31.Conductor_ID = T30.Conductor_ID JOIN performance AS T31 ON T32.Conductor_ID = T31.Conductor_ID JOIN performance AS T32 ON T33.Conductor_ID = T32.Conductor_ID JOIN performance AS T33 ON T34.Conductor_ID = T33.Conductor_ID JOIN performance AS T34 ON T35.Conductor_ID = T34.Conductor_ID JOIN performance AS T35 ON T36.Conductor_ID = T35.Conductor_ID JOIN performance AS T36 ON T37.Conductor_ID = T36.Conductor_ID JOIN performance AS T37 ON T38.Conductor_ID = T37.Conductor_ID JOIN performance AS T38 ON T39.Conductor_ID = T38.Conductor_ID JOIN performance AS T39 ON T40.Conductor_ID = T39.Conductor_ID JOIN performance AS T40 ON T41.Conductor_ID = T40.Conductor_ID JOIN performance AS T41 ON T42.Conductor_ID = T41.Conductor_ID JOIN performance AS T42 ON T43.Conductor_ID = T42.Conductor_ID JOIN performance AS T43 ON T44.Conductor_ID = T43.Conductor_ID JOIN performance AS T44 ON T45.Conductor_ID = T44.Conductor_ID JOIN performance AS T45 ON T46.Conductor_ID = T45.Conductor_ID JOIN performance AS T46 ON T47.Conductor_ID = T46.Conductor_ID JOIN performance AS T47 ON T48.Conductor_ID = T47.Conductor_ID JOIN performance AS T48 ON T49.Conductor_ID = T48.Conductor_ID JOIN performance AS T49 ON T50.Conductor_ID = T49.Conductor_ID JOIN performance AS T50 ON T51.Conductor_ID = T50.Conductor_ID JOIN performance AS T51 ON T52.Conductor_ID = T51.Conductor_ID JOIN performance AS T52 ON T53.Conductor_ID = T52.Conductor_ID JOIN performance AS T53 ON T54.Conductor_ID = T53.Conductor_ID JOIN performance AS T54 ON T55.Conductor_ID = T54.Conductor_ID JOIN performance AS T55 ON T56.Conductor_ID = T55.Conductor_ID JOIN performance AS T56 ON T57.Conductor_ID = T56.Conductor_ID JOIN performance AS T57 ON T58.Conductor_ID = T57.Conductor_ID JOIN performance AS T58 ON T59.Conductor_ID = T58.Conductor_ID JOIN performance AS T59 ON T60.Conductor_ID = T59.Conductor_ID JOIN performance AS T60 ON T61.Conductor_ID = T60.Conductor_ID JOIN performance AS T61 ON T62.Conductor_ID = T61.Conductor_ID JOIN performance AS T62 ON T63.Conductor_ID = T62.Conductor_ID JOIN performance AS T63 ON T64.Conductor_ID = T63.Conductor_ID JOIN performance AS T64 ON T65.Conductor_ID = T64.Conductor_ID JOIN performance AS T65 ON T66.Conductor_ID = T65.Conductor_ID JOIN performance AS T66 ON T67.Conductor_ID = T66.Conductor_ID JOIN performance AS T67 ON T68.Conductor_ID = T67.Conductor_ID JOIN performance AS T68 ON T69.Conductor_ID = T68.Conductor_ID JOIN performance AS T69 ON T70.Conductor_ID = T69.Conductor_ID JOIN performance AS T70 ON T71.Conductor_ID = T70.Conductor_ID JOIN performance AS T71 ON T72.Conductor_ID = T71.Conductor_ID JOIN performance AS T72 ON T73.Conductor_ID = T72.Conductor_ID JOIN performance AS T73 ON T74.Conductor_ID = T73.Conductor_ID JOIN performance AS T74 ON T75.Conductor_ID = T74.Conductor_ID JOIN performance AS T75 ON T76.Conductor_ID = T75.Conductor_ID JOIN performance AS T76 ON T77.Conductor_ID = T76.Conductor_ID JOIN performance AS T77 ON T78.Conductor_ID = T77.Conductor_ID JOIN performance AS T78 ON T79.Conductor_ID = T78.Conductor_ID JOIN performance AS T79 ON T80.Conductor_ID = T79.Conductor_ID JOIN performance AS T80 ON T81.Conductor_ID = T80.Conductor_ID JOIN performance AS T81 ON T82.Conductor_ID = T81.Conductor_ID JOIN performance AS T82 ON T83.Conductor_ID = T82.Conductor_ID JOIN performance AS T83 ON T84.Conductor_ID = T83.Conductor_ID JOIN performance AS T84 ON T85.Conductor_ID = T84.Conductor_ID JOIN performance AS T85 ON T86.Conductor_ID = T85.Conductor_ID JOIN performance AS T86 ON T87.Con;427.199;gemma3:4b;2025-12-07T16:34:07.687437
146;orchestra;Show the names of conductors that have conducted more than one orchestras .;SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Conductor_ID HAVING COUNT(*) > 1;28.079;gemma3:4b;2025-12-07T16:34:10.496954
147;orchestra;What are the names of conductors who have conducted at more than one orchestra ?;SELECT T1.Name FROM conductor AS T1 JOIN (SELECT Conductor_ID FROM performance) AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Conductor_ID HAVING COUNT(*) > 1;30.039;gemma3:4b;2025-12-07T16:34:13.503522
148;orchestra;Show the name of the conductor that has conducted the most number of orchestras .;SELECT T1.Name FROM conductor AS T1 JOIN performance AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1;28.041;gemma3:4b;2025-12-07T16:34:16.309207
149;orchestra;What is the name of the conductor who has conducted the most orchestras ?;SELECT T1.Name FROM conductor AS T1 JOIN performance AS T2 ON T1.Conductor_ID = T2.Conductor_ID GROUP BY T1.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1;28.289;gemma3:4b;2025-12-07T16:34:19.140195
150;orchestra;Please show the name of the conductor that has conducted orchestras founded after 2008 .;SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T2.Year_of_Founded > 2008;27.878;gemma3:4b;2025-12-07T16:34:21.929219
151;orchestra;What are the names of conductors who have conducted orchestras founded after the year 2008 ?;SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T2.Year_of_Founded > 2008;27.484;gemma3:4b;2025-12-07T16:34:24.681926
152;orchestra;Please show the different record companies and the corresponding number of orchestras .;SELECT Major_Record_Format, COUNT(*) FROM orchestra GROUP BY Major_Record_Format;20.949;gemma3:4b;2025-12-07T16:34:26.777878
153;orchestra;How many orchestras does each record company manage ?;SELECT T2.Record_Company, COUNT(*) FROM orchestra AS T1 JOIN record_company AS T2 ON T1.Record_Company = T2.Record_Company GROUP BY T1.Record_Company;27.423;gemma3:4b;2025-12-07T16:34:29.522314
154;orchestra;Please show the record formats of orchestras in ascending order of count .;SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*);21.907;gemma3:4b;2025-12-07T16:34:31.714307
155;orchestra;What are the major record formats of orchestras , sorted by their frequency ?;SELECT Major_Record_Format, COUNT(*) FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) DESC;22.112;gemma3:4b;2025-12-07T16:34:33.927586
156;orchestra;List the record company shared by the most number of orchestras .;SELECT T2.Record_Company FROM orchestra AS T1 JOIN T2 ON T1.Record_Company = T2.Record_Company GROUP BY T2.Record_Company ORDER BY COUNT(*) DESC LIMIT 1;27.486;gemma3:4b;2025-12-07T16:34:36.677803
157;orchestra;What is the record company used by the greatest number of orchestras ?;SELECT T1.Record_Company FROM orchestra AS T1 GROUP BY T1.Record_Company ORDER BY COUNT(*) DESC LIMIT 1;23.484;gemma3:4b;2025-12-07T16:34:39.027810
158;orchestra;List the names of orchestras that have no performance .;SELECT T1.Orchestra FROM orchestra AS T1 WHERE T1.Orchestra_ID NOT IN (SELECT T2.Orchestra_ID FROM performance AS T2);25.944;gemma3:4b;2025-12-07T16:34:41.623332
159;orchestra;What are the orchestras that do not have any performances ?;SELECT T1.Orchestra FROM orchestra AS T1 WHERE T1.Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance);24.171;gemma3:4b;2025-12-07T16:34:44.042043
160;orchestra;Show the record companies shared by orchestras founded before 2003 and after 2003 .;SELECT DISTINCT T2.Record_Company FROM orchestra AS T1 JOIN conductor AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T1.Year_of_Founded < 2003 OR T1.Year_of_Founded > 2003;32.153;gemma3:4b;2025-12-07T16:34:47.259327
161;orchestra;What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003 ?;SELECT DISTINCT T2.Record_Company FROM orchestra AS T1 JOIN orchestra AS T2 ON T1.Record_Company = T2.Record_Company WHERE T1.Year_of_Founded < 2003 OR T1.Year_of_Founded > 2003;31.867;gemma3:4b;2025-12-07T16:34:50.448224
162;orchestra;Find the number of orchestras whose record format is `` CD '' or `` DVD '' .;SELECT COUNT(*) FROM orchestra WHERE Record_Company = 'CD' OR Record_Company = 'DVD';21.762;gemma3:4b;2025-12-07T16:34:52.626580
163;orchestra;Count the number of orchestras that have CD or DVD as their record format .;SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format IN ('CD', 'DVD');21.033;gemma3:4b;2025-12-07T16:34:54.732073
164;orchestra;Show the years in which orchestras that have given more than one performance are founded .;SELECT DISTINCT T2.Year_of_Founded FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID = T2.Conductor_ID WHERE T1.Conductor_ID IN (SELECT Conductor_ID FROM orchestra GROUP BY Conductor_ID HAVING COUNT(*) > 1);32.814;gemma3:4b;2025-12-07T16:34:58.015255
165;orchestra;What are years of founding for orchestras that have had more than a single performance ?;SELECT DISTINCT Year_of_Founded FROM orchestra WHERE orchestra.Orchestra_ID IN (SELECT Performance_ID FROM performance WHERE Weekly_rank != 'None');24.849;gemma3:4b;2025-12-07T16:35:00.502308
166;singer;How many singers are there ?;SELECT COUNT(*) FROM singer;16.965;gemma3:4b;2025-12-07T16:35:02.201081
167;singer;What is the count of singers ?;SELECT COUNT(*) FROM singer;17.645;gemma3:4b;2025-12-07T16:35:03.967116
168;singer;List the name of singers in ascending order of net worth .;SELECT Name FROM singer ORDER BY Net_Worth_Millions ASC;19.163;gemma3:4b;2025-12-07T16:35:05.884517
169;singer;What are the names of singers ordered by ascending net worth ?;SELECT Name FROM singer ORDER BY Net_Worth_Millions ASC;19.085;gemma3:4b;2025-12-07T16:35:07.794757
170;singer;What are the birth year and citizenship of singers ?;SELECT Birth_Year, Citizenship FROM singer;18.281;gemma3:4b;2025-12-07T16:35:09.624102
171;singer;What are the birth years and citizenships of the singers ?;SELECT Birth_Year, Citizenship FROM singer;18.076;gemma3:4b;2025-12-07T16:35:11.432808
172;singer;List the name of singers whose citizenship is not `` France '' .;SELECT Name FROM singer WHERE Citizenship != 'France';18.418;gemma3:4b;2025-12-07T16:35:13.276896
173;singer;What are the names of the singers who are not French citizens ?;SELECT Name FROM singer WHERE Citizenship != 'France';18.463;gemma3:4b;2025-12-07T16:35:15.124962
174;singer;Show the name of singers whose birth year is either 1948 or 1949 ?;SELECT Name FROM singer WHERE Birth_Year = 1948 OR Birth_Year = 1949;21.862;gemma3:4b;2025-12-07T16:35:17.312613
175;singer;What are the names of the singers whose birth years are either 1948 or 1949 ?;SELECT Name FROM singer WHERE Birth_Year = 1948 OR Birth_Year = 1949;21.803;gemma3:4b;2025-12-07T16:35:19.494068
176;singer;What is the name of the singer with the largest net worth ?;SELECT Name FROM singer ORDER BY Net_Worth_Millions DESC LIMIT 1;19.757;gemma3:4b;2025-12-07T16:35:21.471581
177;singer;What is the name of the singer who is worth the most ?;SELECT Name FROM singer ORDER BY Net_Worth_Millions DESC LIMIT 1;19.549;gemma3:4b;2025-12-07T16:35:23.427821
178;singer;Show different citizenship of singers and the number of singers of each citizenship .;SELECT Citizenship, COUNT(*) FROM singer GROUP BY Citizenship;18.356;gemma3:4b;2025-12-07T16:35:25.264492
179;singer;For each citizenship , how many singers are from that country ?;SELECT Citizenship, COUNT(*) FROM singer GROUP BY Citizenship;18.475;gemma3:4b;2025-12-07T16:35:27.115746
180;singer;Please show the most common citizenship of singers .;SELECT Citizenship FROM singer GROUP BY Citizenship ORDER BY COUNT(*) DESC LIMIT 1;19.561;gemma3:4b;2025-12-07T16:35:29.075467
181;singer;What is the most common singer citizenship ?;SELECT Citizenship FROM singer GROUP BY Citizenship;17.843;gemma3:4b;2025-12-07T16:35:30.861323
182;singer;Show different citizenships and the maximum net worth of singers of each citizenship .;SELECT Citizenship, MAX(Net_Worth_Millions) FROM singer GROUP BY Citizenship;2.008;gemma3:4b;2025-12-07T16:35:32.871054
183;singer;For each citizenship , what is the maximum net worth ?;SELECT Citizenship, MAX(Net_Worth_Millions) FROM singer GROUP BY Citizenship;20.098;gemma3:4b;2025-12-07T16:35:34.882433
184;singer;Show titles of songs and names of singers .;SELECT Title, Name FROM song AS T1 JOIN singer AS T2 ON T1.Singer_ID = T2.Singer_ID;23.061;gemma3:4b;2025-12-07T16:35:37.190248
185;singer;What are the song titles and singer names ?;SELECT Title, Name FROM song AS T1 JOIN singer AS T2 ON T1.Singer_ID = T2.Singer_ID;22.722;gemma3:4b;2025-12-07T16:35:39.463457
186;singer;Show distinct names of singers that have songs with sales more than 300000 .;SELECT DISTINCT Name FROM singer WHERE Singer_ID IN (SELECT Singer_ID FROM song WHERE Sales > 300000);22.973;gemma3:4b;2025-12-07T16:35:41.762958
187;singer;what are the different names of the singers that have sales more than 300000 ?;SELECT DISTINCT Name FROM singer WHERE Sales > 300000;20.133;gemma3:4b;2025-12-07T16:35:43.777461
188;singer;Show the names of singers that have more than one song .;SELECT Name FROM singer WHERE Singer_ID IN (SELECT Singer_ID FROM song GROUP BY Singer_ID HAVING COUNT(*) > 1);22.846;gemma3:4b;2025-12-07T16:35:46.063098
189;singer;What are the names of the singers that have more than one songs ?;SELECT Name FROM singer WHERE Singer_ID IN (SELECT Singer_ID FROM song GROUP BY Singer_ID HAVING COUNT(*) > 1);2.296;gemma3:4b;2025-12-07T16:35:48.364129
190;singer;Show the names of singers and the total sales of their songs .;SELECT T1.Name, SUM(T2.Sales) FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID GROUP BY T1.Singer_ID;28.394;gemma3:4b;2025-12-07T16:35:51.204880
191;singer;For each singer name , what is the total sales for their songs ?;SELECT T1.Name, SUM(T2.Sales) FROM singer AS T1 JOIN song AS T2 ON T1.Singer_ID = T2.Singer_ID GROUP BY T1.Singer_ID;27.234;gemma3:4b;2025-12-07T16:35:53.929962
192;singer;List the name of singers that do not have any song .;SELECT Name FROM singer WHERE Singer_ID NOT IN (SELECT Singer_ID FROM song);20.756;gemma3:4b;2025-12-07T16:35:56.006648
193;singer;What is the sname of every sing that does not have any song ?;SELECT Name FROM singer WHERE Singer_ID NOT IN (SELECT Singer_ID FROM song);20.412;gemma3:4b;2025-12-07T16:35:58.048883
194;singer;Show the citizenship shared by singers with birth year before 1945 and after 1955 .;SELECT DISTINCT Citizenship FROM singer WHERE Birth_Year < 1945 INTERSECT SELECT Citizenship FROM singer WHERE Birth_Year > 1955;24.198;gemma3:4b;2025-12-07T16:36:00.470271
195;singer;What are the citizenships that are shared by singers with a birth year before 1945 and after 1955 ?;SELECT Citizenship FROM singer WHERE Birth_Year < 1945 INTERSECT SELECT Citizenship FROM singer WHERE Birth_Year > 1955;23.763;gemma3:4b;2025-12-07T16:36:02.848449
