question_id,db_id,question,predicted_sql,latency_seconds,model,timestamp
113,employee_hire_evaluation,Which shop has the most employees ? Give me the shop name .,SELECT Shop.Name FROM Shop JOIN hiring ON Shop.Shop_ID = hiring.Shop_ID GROUP BY Shop.Shop_ID ORDER BY COUNT(*) DESC LIMIT 1,0.9843,phi3.5:3.8b,2025-12-06T15:13:37.874302
114,employee_hire_evaluation,Find the name of the shops that do not hire any employee .,SELECT Name FROM shop WHERE Shop_ID NOT IN (SELECT DISTINCT Shop_ID FROM hiring),0.6319,phi3.5:3.8b,2025-12-06T15:13:38.508230
115,employee_hire_evaluation,Which shops run with no employees ? Find the shop names,SELECT Name FROM shop WHERE Shop_ID NOT IN (SELECT DISTINCT Shop_ID FROM hiring),0.6426,phi3.5:3.8b,2025-12-06T15:13:39.152088
116,employee_hire_evaluation,Find the number of employees hired in each shop ; show the shop name as well .,"SELECT s.Name, COUNT(*) FROM employee e JOIN hiring h ON e.Employee_ID = h.Employee_ID GROUP BY s.Shop_ID",0.8297,phi3.5:3.8b,2025-12-06T15:13:39.982750
117,employee_hire_evaluation,"For each shop , return the number of employees working there and the name of the shop .","SELECT s.Name, COUNT(e.Employee_ID) FROM employee e JOIN shop s ON e.City = s.District GROUP BY s.Shop_ID",0.8739,phi3.5:3.8b,2025-12-06T15:13:40.858628
118,employee_hire_evaluation,What is total bonus given in all evaluations ?,SELECT SUM(Bonus) FROM evaluation,0.3981,phi3.5:3.8b,2025-12-06T15:13:41.256768
119,employee_hire_evaluation,Find the total amount of bonus given in all the evaluations .,SELECT SUM(Bonus) FROM evaluation,0.2694,phi3.5:3.8b,2025-12-06T15:13:41.526207
120,employee_hire_evaluation,Give me all the information about hiring .,SELECT * FROM hiring,0.3483,phi3.5:3.8b,2025-12-06T15:13:41.875555
121,employee_hire_evaluation,What is all the information about hiring ?,SELECT * FROM hiring,0.1941,phi3.5:3.8b,2025-12-06T15:13:42.070615
122,employee_hire_evaluation,Which district has both stores with less than 3000 products and stores with more than 10000 products ?,SELECT DISTINCT District FROM shop WHERE Number_products < 3000 INTERSECT SELECT DISTINCT District FROM shop WHERE Number_products > 10000,0.9055,phi3.5:3.8b,2025-12-06T15:13:42.977197
123,employee_hire_evaluation,Find the districts in which there are both shops selling less than 3000 products and shops selling more than 10000 products .,SELECT DISTINCT District FROM shop WHERE Number_products < 3000 INTERSECT SELECT DISTINCT District FROM shop WHERE Number_products > 10000,0.7797,phi3.5:3.8b,2025-12-06T15:13:43.756923
124,employee_hire_evaluation,How many different store locations are there ?,SELECT COUNT(DISTINCT Location FROM shop,0.3967,phi3.5:3.8b,2025-12-06T15:13:44.155250
125,employee_hire_evaluation,Count the number of distinct store locations .,SELECT COUNT(DISTINCT Location) FROM shop,0.3006,phi3.5:3.8b,2025-12-06T15:13:44.456865
126,orchestra,How many conductors are there ?,SELECT COUNT(*) FROM conductor,0.3626,phi3.5:3.8b,2025-12-06T15:13:44.821060
127,orchestra,Count the number of conductors .,SELECT COUNT(*) FROM conductor,0.2165,phi3.5:3.8b,2025-12-06T15:13:45.039677
128,orchestra,List the names of conductors in ascending order of age .,SELECT Name FROM conductor ORDER BY Age ASC,0.415,phi3.5:3.8b,2025-12-06T15:13:45.456245
129,orchestra,"What are the names of conductors , ordered by age ?",SELECT Name FROM conductor ORDER BY Age ASC,0.26,phi3.5:3.8b,2025-12-06T15:13:45.716839
130,orchestra,What are the names of conductors whose nationalities are not `` USA '' ?,SELECT Name FROM Conductor WHERE Nationality NOT IN ('USA'),0.5203,phi3.5:3.8b,2025-12-06T15:13:46.238791
131,orchestra,Return the names of conductors that do not have the nationality `` USA '' .,SELECT Name FROM Conductor WHERE Nationality != 'USA',0.3455,phi3.5:3.8b,2025-12-06T15:13:46.586605
132,orchestra,What are the record companies of orchestras in descending order of years in which they were founded ?,SELECT o.Record_Company FROM orchestra AS o JOIN conductor AS c ON o.Conductor_ID = c.Conductor_ID GROUP BY Record_Company ORDER BY Year_of_Founded DESC,1.0542,phi3.5:3.8b,2025-12-06T15:13:47.642876
133,orchestra,"Return the record companies of orchestras , sorted descending by the years in which they were founded .",SELECT o.Record_Company FROM orchestra AS o JOIN performance AS p ON o.Orchestra_ID = p.Orchestra_ID ORDER BY o.Year_of_Founded DESC,0.806,phi3.5:3.8b,2025-12-06T15:13:48.449872
134,orchestra,What is the average attendance of shows ?,SELECT AVG(Attendance) FROM show,0.4336,phi3.5:3.8b,2025-12-06T15:13:48.885840
135,orchestra,Return the average attendance across all shows .,SELECT AVG(Attendance) FROM show,0.2791,phi3.5:3.8b,2025-12-06T15:13:49.165960
136,orchestra,What are the maximum and minimum share of performances whose type is not `` Live final '' .,"SELECT MAX(Share), MIN(Share) FROM performance WHERE Type != 'Live final'",0.6927,phi3.5:3.8b,2025-12-06T15:13:49.859639
137,orchestra,Return the maximum and minimum shares for performances that do not have the type `` Live final '' .,"SELECT MAX(Share), MIN(Share) FROM performance WHERE Type != 'Live final'",0.4719,phi3.5:3.8b,2025-12-06T15:13:50.331517
138,orchestra,How many different nationalities do conductors have ?,SELECT COUNT(DISTINCT Nationality) FROM Conductor,0.485,phi3.5:3.8b,2025-12-06T15:13:50.818509
139,orchestra,Count the number of different nationalities of conductors .,SELECT COUNT(DISTINCT Nationality) FROM Conductor,0.3306,phi3.5:3.8b,2025-12-06T15:13:51.150191
140,orchestra,List names of conductors in descending order of years of work .,SELECT Name FROM conductor ORDER BY Year_of_Work DESC,0.4816,phi3.5:3.8b,2025-12-06T15:13:51.633808
141,orchestra,"What are the names of conductors , sorted descending by the number of years they have worked ?",SELECT c.Name FROM conductor AS c JOIN orchestra AS o ON c.Conductor_ID = o.Conductor_ID GROUP BY c.Name ORDER BY MAX(o.Year_of_Founded) DESC,1.1405,phi3.5:3.8b,2025-12-06T15:13:52.776750
142,orchestra,List the name of the conductor with the most years of work .,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,0.5626,phi3.5:3.8b,2025-12-06T15:13:53.340861
143,orchestra,What is the name of the conductor who has worked the greatest number of years ?,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,0.5522,phi3.5:3.8b,2025-12-06T15:13:53.893047
144,orchestra,Show the names of conductors and the orchestras they have conducted .,"SELECT c.Name, o.Orchestra FROM Conductor AS c JOIN Orchestra AS o ON c.Conductor_ID = o.Conductor_ID",0.8431,phi3.5:3.8b,2025-12-06T15:13:54.738276
145,orchestra,What are the names of conductors as well as the corresonding orchestras that they have conducted ?,"SELECT c.Name, o.Orchestra FROM Conductor AS c JOIN Orchestra AS o ON c.Conductor_ID = o.Conductor_ID",0.8679,phi3.5:3.8b,2025-12-06T15:13:55.608238
146,orchestra,Show the names of conductors that have conducted more than one orchestras .,SELECT DISTINCT c.Name FROM Conductor AS c JOIN Orchestra AS o ON c.Conductor_ID = o.Conductor_ID GROUP BY c.Name HAVING COUNT(o.Orchestra) > 1,1.1208,phi3.5:3.8b,2025-12-06T15:13:56.728999
147,orchestra,What are the names of conductors who have conducted at more than one orchestra ?,SELECT Conductor.Name FROM Conductor JOIN Orchestra ON Conductor.Conductor_ID = Orchestra.Conductor_ID GROUP BY Conductor.Name HAVING COUNT(Orchestra.Orchestra_ID) > 1,0.9936,phi3.5:3.8b,2025-12-06T15:13:57.723569
148,orchestra,Show the name of the conductor that has conducted the most number of orchestras .,SELECT Conductor.Name FROM Conductor JOIN Orchestra ON Conductor.Conductor_ID = Orchestra.Conductor_ID GROUP BY Conductor.Name ORDER BY COUNT(*) DESC LIMIT 1,1.0336,phi3.5:3.8b,2025-12-06T15:13:58.758243
149,orchestra,What is the name of the conductor who has conducted the most orchestras ?,SELECT Name FROM Conductor JOIN Orchestra ON Conductor.Conductor_ID = Orchestra.Conductor_ID GROUP BY Conductor.Name ORDER BY COUNT(*) DESC LIMIT 1,0.9511,phi3.5:3.8b,2025-12-06T15:13:59.710681
150,orchestra,Please show the name of the conductor that has conducted orchestras founded after 2008 .,SELECT DISTINCT Name FROM Conductor JOIN Orchestra ON Conductor.Conductor_ID = Orchestra.Conductor_ID WHERE Year_of_Founded > 2008,0.9877,phi3.5:3.8b,2025-12-06T15:14:00.699945
151,orchestra,What are the names of conductors who have conducted orchestras founded after the year 2008 ?,SELECT DISTINCT Name FROM Conductor JOIN Orchestra ON Conductor.Conductor_ID = Orchestra.Conductor_ID WHERE Year_of_Founded > 2008,0.8202,phi3.5:3.8b,2025-12-06T15:14:01.521175
152,orchestra,Please show the different record companies and the corresponding number of orchestras .,"SELECT Record_Company, COUNT(*) FROM orchestra GROUP BY Record_Company",0.5305,phi3.5:3.8b,2025-12-06T15:14:02.053911
153,orchestra,How many orchestras does each record company manage ?,"SELECT Record_Company, COUNT(*) FROM orchestra GROUP BY Record_Company",0.5242,phi3.5:3.8b,2025-12-06T15:14:02.580158
154,orchestra,Please show the record formats of orchestras in ascending order of count .,SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC,0.6165,phi3.5:3.8b,2025-12-06T15:14:03.198653
155,orchestra,"What are the major record formats of orchestras , sorted by their frequency ?","SELECT Major_Record_Format, COUNT(*) AS Frequency FROM orchestra GROUP BY Major_Record_Format ORDER BY Frequency DESC",0.7341,phi3.5:3.8b,2025-12-06T15:14:03.933710
156,orchestra,List the record company shared by the most number of orchestras .,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,0.6177,phi3.5:3.8b,2025-12-06T15:14:04.552433
157,orchestra,What is the record company used by the greatest number of orchestras ?,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,0.5922,phi3.5:3.8b,2025-12-06T15:14:05.146638
158,orchestra,List the names of orchestras that have no performance .,SELECT o.Orchestra FROM orchestra AS o LEFT JOIN performance AS p ON o.Orchestra_ID = p.Orchestra_ID WHERE p.Performance_ID IS NULL,0.9136,phi3.5:3.8b,2025-12-06T15:14:06.061796
159,orchestra,What are the orchestras that do not have any performances ?,SELECT Orchestra FROM orchestra WHERE Conductor_ID NOT IN (SELECT Orchestr.Conductor_ID FROM performance),0.7475,phi3.5:3.8b,2025-12-06T15:14:06.809313
160,orchestra,Show the record companies shared by orchestras founded before 2003 and after 2003 .,SELECT DISTINCT Orchestra.Record_Company FROM orchestra JOIN conductor ON orchestra.Conductor_ID = conductor.Conductor_ID WHERE Year_of_Founded < 2003 INTERSECT SELECT distinctOrchestra.Record_Company FROM orchestra JOIN conductor ON orchestra.Conductor_ID = conductor.ConductorReleaseYear > 2003,1.7263,phi3.5:3.8b,2025-12-06T15:14:08.537060
161,orchestra,What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003 ?,SELECT DISTINCT Record_Company FROM orchestra WHERE Year_of_Founded < 2003 INTERSECT SELECT DISTINCT Record_Company FROM orchestra WHERE Year_of_Founded > 2003,1.1471,phi3.5:3.8b,2025-12-06T15:14:09.686737
162,orchestra,Find the number of orchestras whose record format is `` CD '' or `` DVD '' .,"SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format IN ('CD', 'DVD')",0.621,phi3.5:3.8b,2025-12-06T15:14:10.309205
163,orchestra,Count the number of orchestras that have CD or DVD as their record format .,"SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format IN ('CD', 'DVD')",0.4652,phi3.5:3.8b,2025-12-06T15:14:10.774387
164,orchestra,Show the years in which orchestras that have given more than one performance are founded .,SELECT Year_of_Founded FROM orchestra WHERE Orchestra_ID IN (SELECT Orchestra_ID FROM performance GROUP BY Orchestra_ID HAVING COUNT(*) > 1),0.8763,phi3.5:3.8b,2025-12-06T15:14:11.652800
165,orchestra,What are years of founding for orchestras that have had more than a single performance ?,SELECT o.Year_of_Founded FROM orchestra AS o JOIN performance AS p ON o.Orchestra_ID = p.Orchestra_ID GROUP BY Year_Of_Founded HAVING COUNT(p.Performance_ID) > 1,1.0297,phi3.5:3.8b,2025-12-06T15:14:12.683494
166,singer,How many singers are there ?,SELECT COUNT(*) FROM singer,0.3008,phi3.5:3.8b,2025-12-06T15:14:12.985254
167,singer,What is the count of singers ?,SELECT COUNT(*) FROM singer,0.2009,phi3.5:3.8b,2025-12-06T15:14:13.187159
168,singer,List the name of singers in ascending order of net worth .,SELECT Name FROM singer ORDER BY Net_Worth_Millions ASC,0.4627,phi3.5:3.8b,2025-12-06T15:14:13.651377
169,singer,What are the names of singers ordered by ascending net worth ?,SELECT Name FROM singer ORDER BY Net_Worth_Millions ASC,0.3611,phi3.5:3.8b,2025-12-06T15:14:14.013524
170,singer,What are the birth year and citizenship of singers ?,"SELECT Birth_Year, Citizenship FROM singer",0.4121,phi3.5:3.8b,2025-12-06T15:14:14.426187
171,singer,What are the birth years and citizenships of the singers ?,"SELECT Birth_Year, Citizenship FROM singer",0.3214,phi3.5:3.8b,2025-12-06T15:14:14.749605
172,singer,List the name of singers whose citizenship is not `` France '' .,SELECT Name FROM singer WHERE Citizenship NOT LIKE '%France%',0.4395,phi3.5:3.8b,2025-12-06T15:14:15.191437
173,singer,What are the names of the singers who are not French citizens ?,SELECT Name FROM singer WHERE Citizenship != 'French',0.3572,phi3.5:3.8b,2025-12-06T15:14:15.549655
174,singer,Show the name of singers whose birth year is either 1948 or 1949 ?,SELECT Name FROM singer WHERE Birth_Year = 1948 OR Birth_Year = 1949,0.6409,phi3.5:3.8b,2025-12-06T15:14:16.192022
175,singer,What are the names of the singers whose birth years are either 1948 or 1949 ?,"SELECT Name FROM singer WHERE Birth_Year IN (1948, 1949)",0.4912,phi3.5:3.8b,2025-12-06T15:14:16.685227
176,singer,What is the name of the singer with the largest net worth ?,SELECT Name FROM singer ORDER BY Net_Worth_Millions DESC LIMIT 1,0.4919,phi3.5:3.8b,2025-12-06T15:14:17.178151
177,singer,What is the name of the singer who is worth the most ?,SELECT Name FROM singer ORDER BY Net_Worth_Millions DESC LIMIT 1,0.3965,phi3.5:3.8b,2025-12-06T15:14:17.576719
178,singer,Show different citizenship of singers and the number of singers of each citizenship .,"SELECT Citizenship, COUNT(*) FROM singer GROUP BY Citizenship",0.47,phi3.5:3.8b,2025-12-06T15:14:18.049282
179,singer,"For each citizenship , how many singers are from that country ?","SELECT Citizenship, COUNT(*) FROM singer GROUP BY Citizenship",0.493,phi3.5:3.8b,2025-12-06T15:14:18.543716
180,singer,Please show the most common citizenship of singers .,"SELECT Citizenship, COUNT(*) AS Count FROM singer GROUP BY Citizency ORDER BY Count DESC LIMIT 1",0.6006,phi3.5:3.8b,2025-12-06T15:14:19.145338
181,singer,What is the most common singer citizenship ?,"SELECT Citizenship, COUNT(*) AS Count FROM singer GROUP BY Citizenship ORDER BY Count DESC LIMIT 1",0.5392,phi3.5:3.8b,2025-12-06T15:14:19.685517
182,singer,Show different citizenships and the maximum net worth of singers of each citizenship .,"SELECT Citizenship, MAX(Net_Worth_Millions) FROM singer GROUP BY Citizenship",0.6405,phi3.5:3.8b,2025-12-06T15:14:20.327024
183,singer,"For each citizenship , what is the maximum net worth ?","SELECT Citizenship, MAX(Net_Worth_Millions) FROM singer GROUP BY Citizenship",0.5091,phi3.5:3.8b,2025-12-06T15:14:20.838660
184,singer,Show titles of songs and names of singers .,"SELECT song.title, singer.name FROM singer INNER JOIN song ON singer.Singer_ID = song.Singer_ID",0.6468,phi3.5:3.8b,2025-12-06T15:14:21.487527
185,singer,What are the song titles and singer names ?,"SELECT s.Name, sp.Title FROM singer AS s JOIN song AS sp ON s.Singer_ID = sp.Singer_ID",0.5964,phi3.5:3.8b,2025-12-06T15:14:22.084887
186,singer,Show distinct names of singers that have songs with sales more than 300000 .,SELECT DISTINCT Name FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID WHERE Sales > 300000,0.7726,phi3.5:3.8b,2025-12-06T15:14:22.859462
187,singer,what are the different names of the singers that have sales more than 300000 ?,SELECT DISTINCT Name FROM singer JOIN song ON singer.Singer_ID = song.Singer_ID WHERE Sales > 300000,0.6941,phi3.5:3.8b,2025-12-06T15:14:23.553577
188,singer,Show the names of singers that have more than one song .,SELECT s.Name FROM singer AS s JOIN song AS so ON s.Singer_ID = so.Singer_ID GROUP BY s.Name HAVING COUNT(so.Song_ID) > 1,0.8665,phi3.5:3.8b,2025-12-06T15:14:24.421125
189,singer,What are the names of the singers that have more than one songs ?,SELECT DISTINCT s.Name FROM Singer AS s JOIN Song ON s.Singer_ID = Song.Singer_ID GROUP BY s.Name HAVING COUNT(s.Name) > 1,0.8531,phi3.5:3.8b,2025-12-06T15:14:25.274243
190,singer,Show the names of singers and the total sales of their songs .,"SELECT s.Name, SUM(song.Sales) FROM singer AS s JOIN song ON s.Singer_ID = song.Singer_ID GROUP BY s.Name",0.8176,phi3.5:3.8b,2025-12-06T15:14:26.092890
191,singer,"For each singer name , what is the total sales for their songs ?","SELECT s.Name, SUM(song.Sales) AS TotalSales FROM singer AS s JOIN song ON s.Singer_ID = song.Singer_ID GROUP BY s.Name",0.8888,phi3.5:3.8b,2025-12-06T15:14:26.982696
192,singer,List the name of singers that do not have any song .,SELECT Name FROM singer WHERE Singer_ID NOT IN (SELECT DISTINCT Singer_ID FROM song),0.5909,phi3.5:3.8b,2025-12-06T15:14:27.575638
193,singer,What is the sname of every sing that does not have any song ?,SELECT DISTINCT name FROM singer WHERE Singer_ID NOT IN (SELECT Singer_ID FROM song),0.5819,phi3.5:3.8b,2025-12-06T15:14:28.158537
194,singer,Show the citizenship shared by singers with birth year before 1945 and after 1955 .,SELECT Citizenship FROM singer WHERE Birth_Year < 1945 INTERSECT SELECT Citizenship FROM singer WHERE Birth_Year > 1955,0.8747,phi3.5:3.8b,2025-12-06T15:14:29.033209
195,singer,What are the citizenships that are shared by singers with a birth year before 1945 and after 1955 ?,SELECT Citizenship FROM singer WHERE Birth_Year < 1945 INTERSECT SELECT Citizenship FROM singer WHERE Birth_Year > 1955,0.781,phi3.5:3.8b,2025-12-06T15:14:29.815269
